word,AOA
Acolhedor,6.65
Admirável,5.96
Amarelo,2.36
Amoroso,5.56
Animado,4.42
Anterior,5.1
Artístico,6.66
Ascendente,7.33
Atlântico,5.76
Autêntico,6.98
Benéfico,6.76
Brasileiro,4.78
Caloroso,6.62
Cansativo,5.48
Coerente,8.02
Comercial,6.14
Compatível,7.02
Complicado,4.82
Conhecido,4.72
Curioso,4.6
Decisivo,6.91
Dependente,6.78
Desportivo,5.73
Directivo,7.24
Disponível,6.65
Divertido,3.66
Duvidoso,6.06
Efectivo,7.56
Especial,4.48
Essencial,6.64
Estrangeiro,5.48
Exemplar,5.74
Fabuloso,6.02
Familiar,4.47
Favorito,4.88
Fugidio,8.34
Fundamental,6.72
Furioso,4.81
Genuíno,6.56
Grandioso,6.76
Habitual,5.57
Hesitante,7.28
Hesitante,7.28
Histórico,6.58
Horizontal,5.24
Ilícito,8.6
Iminente,7.92
Imparável,6.62
Impensável,6.34
Imperativo,6.78
Impossível,5.47
Importante,3.98
Imprevisto,7.32
Incessante,8.22
Incompleto,6.18
Inconstante,7.04
Incorrecto,5.52
Indiscreto,7.73
Infalível,8.06
Inferior,4.68
Inocente,4.86
Intensivo,6.98
Intermédio,6.86
Lamentável,6.75
Luminoso,5.61
Magnético,7.35
Magnífico,6.5
Manifesto,7.46
Mediano,7.88
Melódico,7.68
Moderado,5.8
Necessário,5.98
Negativo,5.19
Numeroso,6.79
Observável,7.22
Ocidental,6.32
Ofegante,7.35
Ofegante,7.35
Ofensivo,7.53
Oficial,7.2
Ondulante,6.24
Ordinário,7.21
Pacífico,6.32
Parlamentar,7.2
Particular,6.5
Penetrante,7.96
Pensativo,6.28
Penúltimo,5.52
Perigoso,4.26
Persistente,7.43
Poderoso,5.58
Poético,6.38
Político,5.48
Racional,7.15
Razoável,6.4
Realista,6.74
Receptivo,6.32
Rectangular,4.84
Referente,7.42
Regional,6.17
Resistente,6.73
Resultante,7.13
Respeitável,6.51
Retirado,6.82
Reversível,7.22
Ruidoso,6.38
Saliente,7.1
Sarcástico,7.92
Secundário,6.0
Separado,5.16
Simbólico,7.31
Simpático,3.98
Sinónimo,5.71
Solitário,6.12
Sossegado,3.95
Subjectivo,8.04
Sossegado,3.95
Sucessivo,6.74
Temporário,6.81
Tolerante,6.92
Trabalhoso,6.48
Unânime,7.34
Violento,5.8
Académico,7.6
Afectuoso,7.0
Alcoólico,6.69
Alucinante,7.94
Ameaçador,5.84
Ameaçador,5.84
Americano,5.45
Angustiante,7.14
Artificial,6.27
Autoritário,6.94
Benevolente,7.54
Capitalista,7.3
Catastrófico,7.66
Científico,7.37
Competitivo,6.33
Comprovativo,7.19
Confidencial,7.35
Considerável,6.92
Educativo,5.7
Eficiente,7.04
Fotográfico,5.73
Habilidoso,6.82
Habituado,5.6
Hereditário,6.9
Higiénico,5.74
Humanitário,7.28
Humorístico,7.75
Ilimitado,6.48
Imediato,6.33
Imperativo,6.78
Imperdoável,7.23
Impraticável,7.5
Imperdoável,7.23
Imprescindível,7.84
Incoerente,7.96
Independente,6.28
Intelectual,7.0
Italiano,4.88
Legislativo,7.88
Longitudinal,7.77
Malicioso,6.45
Megalómano,8.78
Minucioso,8.03
Misterioso,6.68
Movimentado,5.7
Oficioso,8.04
Orientador,7.18
Originário,7.26
Panorâmico,7.1
Patriótico,7.84
Periódico,7.35
Prejudicial,6.52
Prestigiante,8.24
Problemático,6.73
Prodigioso,8.18
Prodigioso,8.18
Profissional,6.84
Proporcional,7.43
Recomendável,7.88
Recuperável,7.7
Repetitivo,5.58
Retrospectivo,8.72
Satisfatório,6.65
Silencioso,4.9
Sintomático,8.31
Sistemático,8.16
Socialista,7.83
Suficiente,5.27
Superficial,7.37
Surpreendente,7.64
Tecnológico,6.68
Tranquilizador,7.77
Unilateral,7.96
Utilitário,7.14
Vegetativo,7.0
Bem,2.19
Mais,2.14
Não,1.18
Sim,1.23
Só,3.54
Depois,2.64
Mesmo,3.3
Muito,1.73
Quando,2.45
Agora,2.2
Apenas,6.18
Diante,6.4
Certamente,6.6
Entretanto,5.96
Facilmente,5.16
Finalmente,5.34
Igualmente,5.98
Realmente,6.38
Simplesmente,6.67
Totalmente,6.38
Antigamente,5.33
Concretamente,7.16
Expressamente,8.26
Extremamente,6.7
Injustamente,6.92
Mundialmente,6.32
Naturalmente,6.32
Obviamente,6.82
Parcialmente,7.32
Demasiado,6.03
Devidamente,6.43
Exactamente,6.1
Possivelmente,6.82
Recentemente,6.74
Regularmente,7.19
Tipicamente,7.14
