word,Valence_all,Dominance_all,Arousal_all
pewny,7.29,8.07,4.5
pętla,3.52,3.52,4.71
piana,5.91,4.5,3.87
piątka,6.24,5.98,5.34
piec,5.86,4.31,4.24
piecyk,6.45,4.6,4.4
piekło,2.48,4.16,6.38
pielęgniarka,5.24,5.67,4.46
pieniądze,6.95,6.58,4.9
pierś,6.52,6.17,4.76
pies,7.07,4.6,4.8
piesek,6.38,4.14,4.6
pieszczoch,6.93,4.67,4.52
pieszczota,8.07,5.21,5.88
piękno,7.67,6.9,5.0
piękny,7.4,6.24,4.78
pikanteria,6.14,6.29,6.38
pilotowanie,5.29,6.93,4.21
piorun,4.98,5.63,6.91
piosenka,7.0,5.45,5.55
pisarz,5.44,5.44,3.93
pistolet,3.79,5.6,6.21
piwnica,3.64,3.26,3.4
pizza,7.29,5.45,5.29
plac,5.26,4.76,3.95
placek,5.88,4.66,3.38
plakat,5.17,4.88,3.24
plakatowanie,4.56,4.58,3.79
plaża,7.31,5.64,3.85
plener,7.17,5.49,4.21
pleśń,2.37,3.3,3.6
plotka,3.79,3.68,5.35
plotkarz,3.19,4.31,5.33
plugawstwo,2.57,4.4,4.55
pluskwa,2.93,4.12,4.98
płeć,5.79,4.83,4.3
płoć,4.38,3.64,3.93
płotka,4.49,3.72,4.14
pływak,5.21,5.79,5.07
pobicie,2.12,4.76,6.57
pocałunek,8.4,6.18,6.1
pochmurny,2.95,3.54,4.1
pochówek,1.45,2.67,3.07
pochwa,6.54,5.33,4.48
pocieszenie,6.77,5.88,4.38
pocieszony,6.79,5.38,3.86
pocieszyć,7.1,5.42,4.64
pocisk,3.4,5.29,6.05
poczta,5.26,4.28,4.42
poczucie winy,2.51,2.66,5.38
pod wrażeniem,7.18,6.3,6.3
podarunek,6.93,6.0,5.1
podbródek,4.07,4.36,3.38
podejrzliwy,3.5,4.4,4.86
podekscytowany,7.5,6.37,6.76
podłość,2.1,4.72,7.02
podniecenie,7.6,6.39,7.9
podniecony,7.38,6.54,7.52
podochocony,6.33,5.68,5.3
podróżować,7.59,6.45,6.6
podstęp,2.9,5.36,5.76
podstępność,3.44,5.54,5.55
poduszka,7.33,4.19,2.52
podwiązka,6.77,5.31,5.68
podziw,7.59,6.33,5.83
podziwiany,7.45,6.73,4.54
poezja,6.31,4.67,3.71
pogarda,2.62,5.1,5.88
pogardliwy,2.55,4.95,6.12
pogardzanie,2.37,5.32,5.33
pogrzeb,2.11,2.4,4.53
pogwałcić,2.67,4.59,6.43
pojazd,6.23,5.81,4.71
pokonany,2.98,3.17,5.05
pokorny,5.43,3.51,3.68
pokój,6.79,5.1,3.02
pole,4.84,5.43,2.76
polepszyć,7.1,5.63,5.18
pomaganie,7.47,6.29,4.57
pomocność,7.32,5.79,4.88
pompować,4.84,5.57,4.26
pompowanie,4.57,4.77,5.67
pomysł,7.38,6.1,5.95
pomyślność,7.59,5.57,4.6
ponętność,7.38,6.32,6.83
poniżenie,1.85,3.14,6.12
poniżyć,2.18,3.7,6.28
ponury,2.9,3.4,3.46
poprawka,2.88,2.95,5.12
popularność,6.24,7.31,5.27
porażka,1.77,2.34,6.19
poronienie,1.98,2.15,6.44
posąg,4.43,4.98,2.74
postęp,7.07,6.27,5.93
poszanowanie,6.5,5.86,3.98
pościg,3.9,6.1,7.0
poświęcony,6.19,5.19,3.29
potężny,6.71,6.93,6.5
potulny,6.15,3.58,2.67
potworny ból,1.4,3.1,6.33
potworny lęk,1.6,2.21,6.7
powab,6.76,5.0,3.37
poważny,4.86,6.0,3.6
powietrze,6.19,4.78,3.59
powitać,6.47,5.73,4.67
powolny,3.83,3.43,2.26
powódź,2.33,3.7,6.54
pozdrawiać,7.12,5.79,4.5
pozdrowienie,6.79,5.56,5.07
pozew,2.86,5.58,5.15
pozycja,5.58,6.33,4.33
pożar,2.51,4.01,7.25
pożądanie,7.38,6.07,7.56
pracowitość,7.14,5.93,5.27
pragnienie,5.24,5.02,6.31
prawda,7.32,6.52,4.02
prawdomówność,7.21,6.17,3.71
prawość,7.14,6.02,3.85
premia,7.79,7.12,6.21
preria,5.24,5.17,3.57
prestiż,7.4,6.12,5.74
prezent,7.87,5.48,6.44
prędki,5.62,6.07,6.07
promienny,7.45,5.55,4.48
promocja,6.74,5.27,5.24
prostacki,2.62,3.86,5.02
prostolinijność,5.88,4.81,3.58
prostytutka,4.18,3.56,5.63
próżność,2.9,4.55,4.51
prymitywność,2.69,3.93,4.53
prywatność,6.95,5.71,3.62
przebaczenie,7.54,5.52,3.83
przechowalnia,4.52,4.32,4.12
przedszkole,5.86,3.83,5.27
przegniły,2.6,3.69,4.8
przegrany,2.02,2.45,4.33
przejście,5.17,5.32,4.55
przekonanie,6.6,6.88,4.65
przemoc,1.86,5.69,6.95
przemysł,4.73,5.5,3.33
przepych,4.66,5.3,4.26
przeraźliwy,2.52,4.24,6.53
przerażający,2.57,5.69,7.0
przerażenie,1.95,2.93,6.41
przerażony,2.19,2.88,7.62
przestępca,2.71,6.02,6.05
przestępstwo,2.6,5.88,6.31
przestraszony,3.19,2.27,6.17
przestrzegać,5.56,5.21,4.1
przestrzeń,6.4,5.33,4.33
przeszkadzać,3.26,5.05,6.15
przetaczanie,4.74,4.67,4.37
przewaga,6.4,7.34,5.24
przychylność,6.24,4.88,3.7
przydatny,6.78,6.4,4.5
przygnębienie,2.63,2.86,4.17
przygnębiony,2.57,2.4,3.31
przygoda,7.76,6.44,6.05
przyjaciel,8.02,6.21,6.18
przyjacielskość,7.71,5.93,5.38
przyjazny,7.57,5.79,5.89
przyjemność,8.31,6.31,6.05
przyjęcie,7.19,5.39,6.43
przykry,2.79,3.74,4.2
przyroda,6.86,5.67,3.78
przyrząd,4.95,5.24,3.1
przysługa,6.57,5.6,4.84
przystojny,6.82,6.85,5.56
przytłoczony,2.4,2.8,4.26
przytulić,7.95,6.21,4.4
przytulne,7.71,5.57,3.86
psota,4.8,5.02,5.27
pszczoły,4.52,4.5,5.68
ptak,5.74,5.59,3.71
puch,6.55,4.48,3.39
punktualność,7.02,6.52,4.56
pycha,3.1,6.69,5.63
pyton,4.95,5.67,4.93
rabuś,2.83,4.86,6.36
radio,6.14,5.4,4.64
radiowóz,3.68,4.7,5.52
radosny,8.37,6.8,5.55
radość,8.6,6.58,5.7
raj,8.5,5.9,4.81
rak,2.57,3.64,5.02
ramię,5.43,5.62,2.95
rana,2.95,3.98,5.28
randka,7.67,5.74,6.58
rany,2.58,3.59,5.35
ratrakowanie,4.98,4.21,4.33
ratunek,6.24,6.24,5.33
reflektor,5.25,5.16,4.5
rejs,6.78,4.79,4.61
rekin,3.52,5.88,6.0
relaks,8.07,5.33,1.81
respekt,6.96,6.21,4.28
restauracja,6.9,5.07,4.14
rewolwer,4.4,7.0,6.26
ręka,4.95,5.9,2.95
robactwo,3.1,4.05,5.12
robienie,5.69,5.29,5.26
rodzaj,4.84,4.1,3.08
rodzina,7.95,6.15,6.16
romantyczny,7.4,6.38,5.05
ropa,4.4,4.55,4.31
roślina,6.24,4.14,2.38
rozbawienie,7.95,5.73,6.31
rozbić,3.12,5.36,5.52
rozbój,2.86,4.95,6.35
rozczarowanie,1.88,3.54,4.86
rozdrabnianie,4.24,4.93,4.0
rozdrażnienie,3.0,4.5,5.6
rozkład,3.55,3.47,3.33
rozkładać się,3.31,3.79,3.98
rozkosz,7.95,5.69,6.17
rozkoszny,7.86,6.05,4.66
rozpacz,1.79,3.1,6.07
rozpisywanie,4.93,5.45,3.9
rozpryskiwać,5.2,4.91,6.17
rozpusta,5.38,5.71,6.12
rozrywka,7.77,6.37,6.43
rozrzutny,4.19,5.1,4.93
roztropność,6.5,5.64,3.77
rozwaga,6.16,6.1,3.02
rozwód,2.55,4.21,6.88
rozwścieczony,2.53,5.43,7.11
róg,4.4,4.33,3.45
równowaga,6.54,5.79,3.76
rózga,2.57,4.1,4.98
róża,6.91,5.57,4.29
ruchliwość,5.9,6.44,6.57
ryba,5.61,4.19,3.18
rygor,3.64,4.19,4.66
rynek,5.29,4.93,4.43
rysowanie,6.38,5.49,4.67
rysunek,5.21,5.26,4.02
rzeka,6.02,4.6,3.5
rzeź,2.12,5.07,6.33
rzucać,4.31,5.15,5.55
sadyzm,1.78,5.33,7.21
sadzenie,5.58,5.9,3.88
sadzić,5.68,5.58,3.9
sałatka,6.6,5.05,3.95
sam,2.43,2.83,3.17
samobójstwo,1.83,3.12,6.14
samochód,7.19,5.4,5.52
samodzielność,7.47,7.27,4.43
samolot,5.52,4.76,4.74
samolubny,3.07,5.55,4.19
samolubstwo,2.69,5.81,4.29
samoopanowanie,6.3,7.21,2.6
samorealizacja,7.67,7.4,5.48
samotność,2.43,2.95,3.4
samotny,2.31,2.75,2.98
satyra,6.12,5.95,4.63
satysfakcja,7.86,7.17,5.52
sceptyczny,4.31,4.29,3.33
schludny,7.0,6.29,3.74
segmentowanie,4.62,5.44,4.29
seks,7.83,7.45,7.88
seksowny,7.45,7.48,7.21
sekta,2.24,3.4,6.12
sen,7.83,4.44,2.02
sentyment,6.19,4.4,4.31
separowanie,2.72,3.73,4.67
serce,7.2,5.74,4.8
serdeczność,7.95,6.26,4.57
serwowanie,5.4,5.05,5.05
sfera,4.98,5.14,4.12
sfrustrowany,2.55,3.55,5.82
siano,5.95,4.09,2.9
siedzenie,5.29,4.07,2.26
silnik,5.53,5.15,5.16
silny,7.1,7.45,6.6
skalpel,2.77,4.02,5.26
skała,5.02,4.93,2.93
skandal,3.33,4.71,6.95
skarb,8.02,6.21,6.71
skarżypyta,3.0,3.86,5.9
skąpstwo,3.33,4.75,4.21
składniki,5.05,4.45,3.07
skoki narciarskie,5.95,5.31,5.0
skorpion,4.4,5.25,5.75
skorumpowany,2.93,3.57,5.52
skromny,6.41,3.74,3.38
skruszony,4.57,2.31,3.67
skrytobójca,2.4,5.02,5.44
skrzypce,5.45,4.79,3.68
skrzywdzenie,1.49,2.81,6.21
slums,2.21,2.71,4.05
słabowitość,2.58,2.59,2.98
słaby,2.5,2.95,3.32
sława,6.88,6.85,6.2
słodycz,7.73,5.05,5.64
słońce,8.0,5.93,6.05
słuchać,6.02,4.36,3.49
słynny,6.53,6.3,5.2
smak,6.52,5.67,4.55
smoczek,4.93,4.02,3.54
smród,1.98,2.85,4.63
smutek,2.12,3.0,3.93
smutny,2.36,3.14,3.29
snob,3.33,5.21,3.4
snobizm,2.67,6.02,4.93
soczysty,7.05,5.25,4.93
sowa,5.52,4.8,3.02
spać,7.52,4.43,2.57
spadek,4.37,4.19,5.05
spinka do włosów,4.76,4.1,2.79
splendor,5.69,6.05,5.3
spokojny,6.86,4.48,2.12
społeczny,5.83,6.17,4.71
sposób,5.73,5.84,4.0
sprawiedliwość,7.21,6.22,4.93
sprośność,4.02,5.5,5.9
spryskać,4.64,5.24,4.76
spryt,6.93,7.22,5.33
statek,5.5,5.6,4.05
stepy,5.2,3.95,3.52
stłumiony,2.62,2.12,3.38
stołek,4.36,4.45,2.69
stopa,4.82,4.21,3.13
storczyk,6.48,4.31,3.93
stosunek płciowy,7.48,5.7,7.35
stół,5.83,4.33,3.0
strach,2.43,2.6,5.24
strachliwy,2.66,2.52,4.95
stracony,2.6,2.78,4.51
strapiony,2.95,3.29,4.44
straszny,2.57,3.95,6.62
stres,2.05,4.02,6.69
stronnictwo,4.43,4.62,4.63
stronniczość,3.83,5.71,5.39
strzykawka,3.29,3.77,4.79
stypendium,7.62,6.43,5.56
sukces,8.1,7.81,7.79
sumienność,6.79,5.55,3.51
surowy,2.52,6.1,5.48
suszarka do włosów,4.76,3.98,3.56
sutek,5.51,4.88,4.88
swada,3.65,3.59,4.8
swoboda,7.41,7.05,5.32
syfilis,1.57,3.12,5.29
systematyczność,6.14,5.55,4.22
szafir,6.98,6.33,4.29
szafka,4.74,3.93,2.93
szaleniec,4.74,5.58,6.93
szalony,6.02,5.93,6.86
szansa,7.52,6.38,5.88
szantaż,2.98,4.95,5.93
szczegół,4.79,5.24,3.85
szczeniak,6.26,3.02,5.12
szczerość,7.98,6.29,5.3
szczęście,8.57,6.45,7.85
szczęśliwy,8.5,6.68,5.95
szczur,4.02,4.21,4.79
szczypta,4.98,3.62,2.43
szkło,4.66,4.58,3.79
szkoda,2.86,3.67,5.33
szkodnik,2.57,4.93,5.64
szkorbut,2.17,3.6,5.1
szlachetność,7.57,6.76,3.71
szlam,2.76,3.45,3.29
sznur,3.83,4.31,3.88
szok,3.68,4.42,7.36
szorstki,3.24,4.36,4.81
szosa,5.2,4.35,3.93
szpital,3.08,3.07,4.8
sztuczność,3.05,4.4,5.44
sztuka,6.64,4.9,3.2
sztylet,2.81,5.64,5.64
sztywny,4.1,3.98,3.26
szumowiny,2.05,4.48,5.48
szybki,6.62,6.74,5.55
ścieki,2.21,2.95,4.56
ślepy,2.98,2.39,3.4
ślub,7.13,5.36,6.85
śluz,3.5,3.88,4.49
śmiałość,7.15,6.93,5.83
śmiały,7.21,6.88,5.9
śmiech,8.02,6.63,6.95
śmieci,2.64,4.05,2.66
śmierć,1.84,2.68,5.08
śmierdzieć,1.81,3.17,4.83
śmieszność,6.69,5.17,6.07
śmieszny,7.48,5.4,6.52
śmietniczka,4.12,3.53,3.85
śmietnik,2.67,3.45,4.76
śnieg,5.81,4.31,4.05
świat,6.23,5.63,5.88
światła samochodowe,5.0,4.52,3.78
światło dzienne,6.57,5.24,4.76
światło słoneczne,7.62,5.45,5.81
świąteczny,6.59,5.71,5.58
święta,7.55,5.45,4.91
święto,7.13,5.05,4.23
święty,6.48,5.69,3.36
świnia,3.67,3.83,4.21
świt,5.95,4.67,4.45
tabela,4.4,3.9,3.21
tablica,4.0,4.57,3.49
taksówka,4.88,4.62,3.64
taktowność,7.0,5.5,4.05
talent,7.79,6.88,5.5
tancerz,6.26,5.45,5.55
tandeta,2.78,3.26,4.17
tankowiec,5.12,5.05,3.93
tapetowanie,4.66,5.21,3.48
tchórz,2.95,2.24,4.52
tchórzliwość,2.74,2.07,5.21
tchórzostwo,2.71,2.3,4.4
tenis,5.71,5.31,5.05
teoria,5.4,5.26,3.21
teraźniejszy,6.07,5.74,4.4
termit,3.29,3.55,4.81
termometr,4.67,4.36,3.81
terror,1.46,5.43,7.57
terrorysta,2.17,4.98,7.67
tęcza,6.86,5.17,3.9
tępota,2.5,3.38,3.64
tkanina,5.7,3.98,3.57
tłuszcz,3.25,4.15,3.43
toksyczny,2.39,4.76,5.17
tolerancja,6.67,5.0,4.17
topielec,1.69,2.26,4.26
tornado,2.37,5.14,7.36
tort,7.26,5.05,5.48
tortura,2.17,4.83,6.62
towarzyskość,7.21,6.4,6.29
tożsamość,6.2,6.38,4.48
trafienie,6.5,5.58,5.6
tragedia,1.29,3.71,6.69
transparent,4.83,5.24,4.39
transportowanie,4.86,5.43,3.98
trauma,1.88,2.78,6.1
trawa,6.63,4.6,3.33
trawnik,6.4,3.75,2.73
trąbka,4.98,5.29,3.79
trąd,2.45,2.5,5.19
triumf,8.07,7.71,7.38
trofeum,7.63,7.57,6.62
truchło,3.17,2.98,3.17
trucizna,1.98,5.24,6.0
trumna,2.31,3.1,5.21
trup,2.07,3.5,5.31
trwoga,2.22,3.14,4.5
tulić,8.07,5.1,4.79
tulipan,6.53,4.95,3.07
tułów,5.1,5.21,2.55
twarz,5.95,5.05,4.5
tworzywo,5.0,4.3,3.17
tyczka,4.6,4.56,4.02
tytoń,2.79,4.4,4.36
ubierać,5.81,5.51,4.07
ubieranie,5.12,5.17,3.93
ubój,2.19,4.33,5.83
ubóstwo,2.38,3.48,4.5
ubranie,5.71,5.5,4.29
uciecha,7.55,5.93,6.5
uczciwość,8.12,6.02,3.83
uczciwy,7.75,6.21,4.05
uczony,6.55,5.62,3.74
uczucie,6.95,5.32,5.22
uczyć się,4.95,5.53,3.7
uczynność,7.02,5.02,5.07
udręczony,2.0,2.32,5.56
ujma,2.6,3.36,5.0
ukaranie,2.98,4.55,5.26
układność,5.59,4.88,3.26
ukłucie,3.33,4.05,5.57
ukochana,8.26,6.8,6.38
ukochany,7.93,5.98,5.91
ukojenie,7.14,4.69,2.37
ukryć,4.38,3.49,4.6
ukrzyżować,1.67,3.95,6.36
ukształtować,5.88,6.62,3.5
ulepszenie,7.21,6.14,5.76
ulga,7.67,5.24,3.29
ulica,4.55,4.38,5.29
ulżenie,6.76,5.02,4.07
ułomność,2.67,2.51,3.62
umowa,5.57,4.95,4.1
umysł,7.41,7.07,5.36
upadek,2.08,3.28,4.55
upalny,5.31,5.29,4.69
upokorzenie,1.54,2.88,6.69
uprowadzenie,2.24,3.05,6.93
uprzejmość,7.72,5.0,4.43
uprzejmy,7.02,4.93,4.2
uratowanie,8.29,6.86,5.17
uraz,2.63,3.36,5.52
uroczysty,6.36,5.9,4.81
urodziny,7.5,6.63,6.36
urok,7.48,5.52,6.02
urwisko,3.76,4.0,5.62
urządzenie,5.38,5.24,3.34
usidlenie,2.55,3.12,4.63
uspokajać,6.21,5.07,2.83
uspokojenie,7.1,4.64,2.29
usprawiedliwiać,4.5,4.73,5.05
ustalanie,5.42,6.52,3.24
uszczypnąć,4.0,4.91,4.83
uszkodzenie,2.76,4.24,5.6
uśmiech,7.71,6.28,5.51
utopić,2.17,3.81,5.68
utrapienie,2.62,3.55,4.59
utrudniać,3.4,4.77,4.53
utrudnienie,3.63,4.46,4.98
utrudzony,3.6,3.83,3.89
uwięzienie,1.86,2.17,5.43
uwolnienie,7.1,6.41,5.17
uzależnienie,2.93,3.67,6.5
uzależniony,3.12,2.51,5.71
uzdrowić,7.53,6.56,3.88
wakacje,8.21,6.85,5.95
walczyć,5.52,6.33,6.63
walentynka,7.24,5.19,5.29
wampir,3.7,5.88,4.83
wandal,2.3,5.4,6.59
wanna,6.6,5.21,3.0
wąż,3.9,5.17,4.86
wdzięczność,7.24,5.22,4.9
wdzięczny,7.18,5.0,4.3
werwa,7.37,7.4,6.38
wesołość,8.12,5.95,5.88
wesoły,7.46,6.42,5.98
wesz,2.69,2.93,4.86
węzeł,4.74,5.15,3.28
wiara,6.69,5.74,4.07
wiatrak,5.75,4.9,3.59
widelec,5.57,4.74,3.16
wiedza,7.65,7.45,4.55
wielkoduszność,7.81,5.55,4.68
wierny,7.64,5.83,4.51
wieś,6.03,4.57,3.59
wietrzyk,5.76,4.41,2.81
wieża,5.0,4.79,3.36
więzienie,1.9,3.41,5.6
Wigilia,7.77,5.76,4.17
wina,2.73,2.65,5.07
winda,4.95,4.56,4.16
winny,2.74,3.45,5.49
wino,7.03,4.81,5.05
wiosna,7.67,5.6,6.1
wiotki,3.84,3.45,3.11
witalność,7.45,6.23,5.9
wizja,6.1,5.33,4.54
woda,7.28,4.86,3.76
wodospad,7.1,5.07,5.37
wojna,1.88,4.6,7.27
wojsko,4.98,6.43,5.37
wolność,7.81,7.88,6.09
wolny,6.8,6.98,4.71
woń,5.07,4.13,4.0
wóz,5.33,4.67,3.61
wpisywanie,5.1,4.31,3.38
wrażliwość,6.76,4.66,3.93
wrogi,2.73,4.33,6.23
wrogość,2.1,5.02,7.0
wrzask,2.36,5.46,7.07
wrzasnąć,3.6,5.93,6.93
wrzód,2.34,3.38,4.36
wschód słońca,8.0,5.52,4.29
wspaniałomyślność,7.59,6.47,3.9
wspaniały,8.0,7.21,6.21
wspieranie,7.55,6.33,4.84
wspomnienia,7.2,5.28,4.67
współczucie,6.12,4.67,4.37
wstawiony,5.47,5.05,5.48
wstręt,2.12,3.57,6.02
wstręt do siebie,1.98,2.6,5.56
wstyd,2.42,2.27,5.28
wszechstronność,7.63,6.74,4.38
wszy,2.07,3.1,5.77
wścibski,3.33,5.61,5.6
wścieklizna,2.81,5.1,6.43
wściekłość,2.79,6.29,7.0
wulgarność,2.95,5.44,6.33
wulkan,4.93,5.24,6.71
wybitny,7.81,6.71,5.57
wybrzeże,6.71,5.45,3.33
wybuchowość,4.14,6.22,7.83
wycofany,2.81,2.41,3.2
wyczulony,4.98,5.19,5.15
wydajność,6.62,6.24,4.72
wydarzenie,5.8,6.13,5.52
wygładzić,5.69,4.81,2.6
wygoda,7.76,5.21,3.34
wygoić,6.12,4.7,3.36
wygrać,8.65,7.48,7.22
wykonanie,6.33,5.48,5.11
wykonywanie,5.45,5.4,5.18
wylękniony,2.6,3.07,4.98
wymiociny,2.02,2.45,6.26
wymiotować,1.68,2.45,6.12
wymioty,1.86,3.15,6.21
wynagradzać,7.38,6.0,5.14
wyniosłość,4.39,6.88,4.95
wyobrażać sobie,6.78,5.43,5.7
wypadek,2.1,2.85,7.02
wypoczynek,8.19,5.05,2.62
wyrozumiałość,6.79,5.48,4.22
wyspanie,8.17,6.29,3.74
wytchnienie,7.05,4.79,3.34
wytrwałość,7.4,7.07,4.93
wyzdrowienie,7.95,6.07,4.67
wyzwolenie,7.17,6.44,6.4
wyzysk,2.45,5.02,5.93
wyzyskiwanie,2.29,4.75,5.88
wyzywający,4.62,5.93,6.26
wzbudzony,4.9,5.67,6.63
wzgardliwy,2.93,5.38,4.98
zabawa,8.14,6.73,6.73
zabawka,7.05,4.69,4.26
zabezpieczać,5.95,6.02,3.71
zabójca,2.84,6.05,6.13
zabójstwo,1.51,5.26,7.26
zaburzyć,3.1,4.0,5.79
zachęta,6.45,5.95,5.12
zachłanność,3.4,5.71,6.02
zachować,5.57,5.12,4.46
zachód słońca,7.14,5.17,3.31
zachwyt,7.63,6.34,7.3
zaciekłość,5.24,6.21,6.42
zadanie,5.15,5.3,4.64
zadowolenie,7.75,6.23,5.48
zadowolony,7.55,7.12,5.29
zagniewanie,2.86,5.2,5.98
zagrożenie,1.95,4.14,7.21
zagubienie,3.0,1.98,5.14
zainteresowanie,7.55,5.33,6.33
zając,5.95,3.77,5.21
zakażenie,2.0,3.34,4.75
zakładnik,2.28,2.51,6.05
zakłopotany,3.4,3.13,4.8
zakonnica,4.33,4.31,3.24
zalękniony,2.37,2.36,5.81
załamanie,2.1,2.69,4.45
zamachowiec,2.36,5.86,6.71
zamieszki,3.52,5.38,6.88
zamożny,6.9,6.31,4.83
zamyślony,5.45,4.57,2.86
zanieczyścić,2.62,5.4,4.9
zaniedbanie,2.5,3.93,4.93
zaniepokojenie,3.33,3.29,5.55
zapach,5.91,4.64,4.76
zapalczywość,4.95,6.14,5.93
zaradność,7.22,7.07,4.14
zarazki,2.42,4.08,4.53
zardzewiały,3.29,3.1,3.19
zarezerwowany,4.48,5.43,3.52
zaręczony,6.73,5.65,5.98
zarzut,3.07,4.44,5.74
zaskoczony,5.52,4.52,6.5
zasłony,4.81,4.93,2.93
zasmolić,3.71,4.5,3.74
zasmucenie,2.29,3.28,3.24
zastały,4.0,3.26,2.52
zastanawiać się,5.65,4.9,4.05
zaszczucie,2.26,3.45,5.64
zaślepienie,3.88,4.4,5.18
zatrudnienie,6.41,5.45,5.73
zatrwożenie,3.07,3.49,5.64
zaufać,7.32,5.67,3.9
zaufanie,7.45,5.76,3.88
zaułek,2.98,2.56,4.2
zauroczenie,7.48,5.12,6.57
zawartość,5.74,5.69,3.74
zawiedzenie,3.0,3.19,4.73
zawieść,1.98,3.52,5.98
zawstydzenie,3.9,2.74,4.21
zawstydzony,3.78,2.74,4.57
zazdrość,2.74,4.43,6.38
zażenowanie,3.0,3.31,5.15
zbawca,7.02,6.36,4.4
zblazowany,3.38,4.41,3.48
zboczeniec,2.33,5.33,7.0
zbrodnia,2.1,5.72,6.74
zbrukać,2.79,4.78,5.55
zbuntowany,4.29,6.76,6.0
zdeformowany,3.0,3.48,4.48
zdegustowany,3.12,4.4,6.12
zdenerwowany,2.66,3.88,6.88
zdesperowany,2.5,3.81,6.31
zdolność,7.14,7.05,4.0
zdolny,7.52,6.38,5.24
zdrada,1.52,3.56,7.55
zdradzać,2.24,4.22,6.98
zdrajca,1.51,4.52,6.93
zdrowie,7.91,6.26,4.19
zdumiony,5.17,4.62,4.73
zdziwiony,4.71,4.17,5.36
zegar,5.36,5.1,3.57
zemsta,3.4,5.67,7.33
zesztywniały,3.55,3.24,3.57
zgnieciony,2.67,2.88,5.55
zgnilizna,1.69,2.85,4.4
zgniły,2.67,3.6,3.9
zgodność,6.71,5.71,4.07
zgorzel,2.69,4.12,4.52
zgrzeszenie,3.27,5.12,4.88
zgrzybiałe,2.57,2.79,3.88
zhańbienie,1.62,3.36,5.66
zielony,6.03,5.53,3.23
ziemia,6.21,4.95,3.46
zimno,3.04,3.52,4.61
zjazd,5.67,4.71,5.19
zjełczały,2.64,3.57,3.24
złamany,2.45,2.68,4.69
zło,2.25,4.53,5.95
złodziej,2.14,3.79,6.9
złość,2.53,5.1,7.1
złośliwość,3.05,5.05,6.19
złoto,6.39,6.55,4.77
złotówka,6.14,5.71,4.2
zły,2.71,4.54,6.73
zmartwiony,2.63,3.26,4.48
zmęczenie,2.81,3.37,2.79
zmęczony,2.43,3.26,2.49
zmierzch,5.54,4.26,3.17
zmieszany,4.14,3.36,4.26
zmuszanie,2.42,4.98,5.48
znerwicowany,2.81,3.14,6.69
zniechęcenie,2.69,3.34,2.98
zniechęcony,3.07,3.26,5.0
zniewaga,2.93,3.85,6.03
zniewolenie,1.93,3.19,5.38
zniszczenie,2.17,4.4,6.61
zniszczyć,2.36,5.69,7.33
znudzony,3.45,3.49,1.67
znużony,3.1,2.78,2.17
zobojętnienie,4.32,3.77,3.14
zostawiać,3.12,3.64,4.51
zranić,2.08,4.1,6.1
zrelaksowanie,8.17,5.52,2.76
zrelaksowany,7.83,4.69,2.93
zręczność,6.77,6.57,4.21
zrozumienie,7.48,6.37,3.62
zrównoważenie,6.17,5.2,3.12
zrzucać,4.43,5.07,5.02
zuchwałość,4.44,6.33,5.4
zwierzaczek,6.95,4.76,5.19
zwinność,6.88,6.49,5.34
zwinny,6.64,6.6,6.3
zwycięski,8.27,7.98,7.21
zwycięstwo,8.68,7.81,7.59
zwyczaj,5.1,4.74,3.76
zwykły,4.93,4.07,2.38
zysk,7.12,6.73,6.43
żaba,4.82,3.86,2.68
żaglówka,6.33,4.95,4.1
żal,2.76,3.23,4.37
żałoba,1.5,2.49,4.19
żarówka,5.52,5.43,4.42
żart,7.84,5.85,5.45
żartowniś,7.12,6.17,6.14
żądza,5.19,4.98,6.91
żebrak,2.24,2.71,3.66
żelazko,4.43,4.71,4.48
żelazo,5.0,5.18,2.75
żłobek,4.71,4.07,4.27
żołądek,4.29,4.14,4.48
żona,6.58,5.76,5.85
żółty,5.28,4.49,4.03
życie,7.17,6.75,6.51
życzenie,6.98,5.95,5.53
życzliwość,7.21,5.81,5.34
żywotny,6.6,6.3,6.19
żywy,7.64,6.39,5.49
