# van Paridon, Thompson (in prep.)
a1	a2	b1	b2
πρακτκός	δεν_βολεύει	συνεπής	αντιφατικός
πρακτκός	δεν_βολεύει	πειστκός	μη_πειστικός
αποφάσισα	αναποφάσιστος	αποτελεσματικός	ανεπαρκής
αποφάσισα	αναποφάσιστος	ηθικός	ανήθικος
αποφάσισα	αναποφάσιστος	τυχερός	ατυχής
αποφάσισα	αναποφάσιστος	ειλικρινής	ανέντιμος
αποφάσισα	αναποφάσιστος	εντυπωσιακός	περνάει_απαρατήρητος
αποφάσισα	αναποφάσιστος	κατατοπιστικός	μη_ενημερωτικός
αποφάσισα	αναποφάσιστος	ενημερωμένος	απληροφόρητος
αποφάσισα	αναποφάσιστος	γνωστός	άγνωστος
αποφάσισα	αναποφάσιστος	πιθανόν	απίθανος
αποφάσισα	αναποφάσιστος	λογικός	παράλογος
αποφάσισα	αναποφάσιστος	ευχάριστος	δυσάρεστος
αποφάσισα	αναποφάσιστος	πιθανός	αδύνατος
αποφάσισα	αναποφάσιστος	πιθανώς	παράλογα
αποφάσισα	αναποφάσιστος	παραγωγικός	μη_παραγωγικός
αποφάσισα	αναποφάσιστος	λογικός	παράλογος
αποφάσισα	αναποφάσιστος	εύλογος	παράλογος
αποφάσισα	αναποφάσιστος	υπεύθυνος	ανεύθυνος
αποφάσισα	αναποφάσιστος	σίγουρος	αβέβαιος
αποφάσισα	αναποφάσιστος	καλόγουστος	κακόγουστος
αποφάσισα	αναποφάσιστος	αποδεκτός	απαράδεκτος
αποφάσισα	αναποφάσιστος	έχω_επιγνωση	που_δεν_ξέρει
αποφάσισα	αναποφάσιστος	σίγουρος	αβέβαιος
αποφάσισα	αναποφάσιστος	καθαρός	ασαφής
αποφάσισα	αναποφάσιστος	άνετος	άβολος
αποφάσισα	αναποφάσιστος	ανταγωνιστικός	μη_ανταγωνιστικός
αποφάσισα	αναποφάσιστος	συνεπής	αντιφατικός
αποφάσισα	αναποφάσιστος	πειστκός	μη_πειστικός
αποφάσισα	αναποφάσιστος	πρακτκός	δεν_βολεύει
αποτελεσματικός	ανεπαρκής	ηθικός	ανήθικος
αποτελεσματικός	ανεπαρκής	τυχερός	ατυχής
αποτελεσματικός	ανεπαρκής	ειλικρινής	ανέντιμος
αποτελεσματικός	ανεπαρκής	εντυπωσιακός	περνάει_απαρατήρητος
αποτελεσματικός	ανεπαρκής	κατατοπιστικός	μη_ενημερωτικός
αποτελεσματικός	ανεπαρκής	ενημερωμένος	απληροφόρητος
αποτελεσματικός	ανεπαρκής	γνωστός	άγνωστος
αποτελεσματικός	ανεπαρκής	πιθανόν	απίθανος
αποτελεσματικός	ανεπαρκής	λογικός	παράλογος
αποτελεσματικός	ανεπαρκής	ευχάριστος	δυσάρεστος
αποτελεσματικός	ανεπαρκής	πιθανός	αδύνατος
αποτελεσματικός	ανεπαρκής	πιθανώς	παράλογα
αποτελεσματικός	ανεπαρκής	παραγωγικός	μη_παραγωγικός
αποτελεσματικός	ανεπαρκής	λογικός	παράλογος
αποτελεσματικός	ανεπαρκής	εύλογος	παράλογος
αποτελεσματικός	ανεπαρκής	υπεύθυνος	ανεύθυνος
αποτελεσματικός	ανεπαρκής	σίγουρος	αβέβαιος
αποτελεσματικός	ανεπαρκής	καλόγουστος	κακόγουστος
αποτελεσματικός	ανεπαρκής	αποδεκτός	απαράδεκτος
αποτελεσματικός	ανεπαρκής	έχω_επιγνωση	που_δεν_ξέρει
αποτελεσματικός	ανεπαρκής	σίγουρος	αβέβαιος
αποτελεσματικός	ανεπαρκής	καθαρός	ασαφής
αποτελεσματικός	ανεπαρκής	άνετος	άβολος
αποτελεσματικός	ανεπαρκής	ανταγωνιστικός	μη_ανταγωνιστικός
αποτελεσματικός	ανεπαρκής	συνεπής	αντιφατικός
αποτελεσματικός	ανεπαρκής	πειστκός	μη_πειστικός
αποτελεσματικός	ανεπαρκής	πρακτκός	δεν_βολεύει
αποτελεσματικός	ανεπαρκής	αποφάσισα	αναποφάσιστος
ηθικός	ανήθικος	τυχερός	ατυχής
ηθικός	ανήθικος	ειλικρινής	ανέντιμος
ηθικός	ανήθικος	εντυπωσιακός	περνάει_απαρατήρητος
ηθικός	ανήθικος	κατατοπιστικός	μη_ενημερωτικός
ηθικός	ανήθικος	ενημερωμένος	απληροφόρητος
ηθικός	ανήθικος	γνωστός	άγνωστος
ηθικός	ανήθικος	πιθανόν	απίθανος
ηθικός	ανήθικος	λογικός	παράλογος
ηθικός	ανήθικος	ευχάριστος	δυσάρεστος
ηθικός	ανήθικος	πιθανός	αδύνατος
ηθικός	ανήθικος	πιθανώς	παράλογα
ηθικός	ανήθικος	παραγωγικός	μη_παραγωγικός
ηθικός	ανήθικος	λογικός	παράλογος
ηθικός	ανήθικος	εύλογος	παράλογος
ηθικός	ανήθικος	υπεύθυνος	ανεύθυνος
ηθικός	ανήθικος	σίγουρος	αβέβαιος
ηθικός	ανήθικος	καλόγουστος	κακόγουστος
ηθικός	ανήθικος	αποδεκτός	απαράδεκτος
ηθικός	ανήθικος	έχω_επιγνωση	που_δεν_ξέρει
ηθικός	ανήθικος	σίγουρος	αβέβαιος
ηθικός	ανήθικος	καθαρός	ασαφής
ηθικός	ανήθικος	άνετος	άβολος
ηθικός	ανήθικος	ανταγωνιστικός	μη_ανταγωνιστικός
ηθικός	ανήθικος	συνεπής	αντιφατικός
ηθικός	ανήθικος	πειστκός	μη_πειστικός
ηθικός	ανήθικος	πρακτκός	δεν_βολεύει
ηθικός	ανήθικος	αποφάσισα	αναποφάσιστος
ηθικός	ανήθικος	αποτελεσματικός	ανεπαρκής
τυχερός	ατυχής	ειλικρινής	ανέντιμος
τυχερός	ατυχής	εντυπωσιακός	περνάει_απαρατήρητος
τυχερός	ατυχής	κατατοπιστικός	μη_ενημερωτικός
τυχερός	ατυχής	ενημερωμένος	απληροφόρητος
τυχερός	ατυχής	γνωστός	άγνωστος
τυχερός	ατυχής	πιθανόν	απίθανος
τυχερός	ατυχής	λογικός	παράλογος
τυχερός	ατυχής	ευχάριστος	δυσάρεστος
τυχερός	ατυχής	πιθανός	αδύνατος
τυχερός	ατυχής	πιθανώς	παράλογα
τυχερός	ατυχής	παραγωγικός	μη_παραγωγικός
τυχερός	ατυχής	λογικός	παράλογος
τυχερός	ατυχής	εύλογος	παράλογος
τυχερός	ατυχής	υπεύθυνος	ανεύθυνος
τυχερός	ατυχής	σίγουρος	αβέβαιος
τυχερός	ατυχής	καλόγουστος	κακόγουστος
τυχερός	ατυχής	αποδεκτός	απαράδεκτος
τυχερός	ατυχής	έχω_επιγνωση	που_δεν_ξέρει
