# Venekoski, Vankka (2017)
a1	a2	b1	b2
äiti	isä	kuningatar	kuningas
kuningatar	kuningas	äiti	isä
tyttö	poika	naisellinen	miehekäs
naisellinen	miehekäs	tyttö	poika
tyttö	poika	prinsessa	prinssi
prinsessa	prinssi	tyttö	poika
tyttö	poika	sisko	veli
sisko	veli	tyttö	poika
tyttö	poika	morsian	sulhanen
morsian	sulhanen	tyttö	poika
tyttö	poika	täti	setä
täti	setä	tyttö	poika
tyttö	poika	nainen	mies
nainen	mies	tyttö	poika
tyttö	poika	naaras	uros
naaras	uros	tyttö	poika
tyttö	poika	feminiininen	maskuliininen
feminiininen	maskuliininen	tyttö	poika
tyttö	poika	isoäiti	isoisä
isoäiti	isoisä	tyttö	poika
tyttö	poika	kuningatar	kuningas
kuningatar	kuningas	tyttö	poika
naisellinen	miehekäs	prinsessa	prinssi
prinsessa	prinssi	naisellinen	miehekäs
naisellinen	miehekäs	sisko	veli
sisko	veli	naisellinen	miehekäs
naisellinen	miehekäs	morsian	sulhanen
morsian	sulhanen	naisellinen	miehekäs
naisellinen	miehekäs	täti	setä
täti	setä	naisellinen	miehekäs
naisellinen	miehekäs	nainen	mies
nainen	mies	naisellinen	miehekäs
naisellinen	miehekäs	naaras	uros
naaras	uros	naisellinen	miehekäs
naisellinen	miehekäs	feminiininen	maskuliininen
feminiininen	maskuliininen	naisellinen	miehekäs
naisellinen	miehekäs	isoäiti	isoisä
isoäiti	isoisä	naisellinen	miehekäs
naisellinen	miehekäs	kuningatar	kuningas
kuningatar	kuningas	naisellinen	miehekäs
prinsessa	prinssi	sisko	veli
sisko	veli	prinsessa	prinssi
prinsessa	prinssi	morsian	sulhanen
morsian	sulhanen	prinsessa	prinssi
prinsessa	prinssi	täti	setä
täti	setä	prinsessa	prinssi
prinsessa	prinssi	nainen	mies
nainen	mies	prinsessa	prinssi
prinsessa	prinssi	naaras	uros
naaras	uros	prinsessa	prinssi
prinsessa	prinssi	feminiininen	maskuliininen
feminiininen	maskuliininen	prinsessa	prinssi
prinsessa	prinssi	isoäiti	isoisä
isoäiti	isoisä	prinsessa	prinssi
prinsessa	prinssi	kuningatar	kuningas
kuningatar	kuningas	prinsessa	prinssi
sisko	veli	morsian	sulhanen
morsian	sulhanen	sisko	veli
sisko	veli	täti	setä
täti	setä	sisko	veli
sisko	veli	nainen	mies
nainen	mies	sisko	veli
sisko	veli	naaras	uros
naaras	uros	sisko	veli
sisko	veli	feminiininen	maskuliininen
feminiininen	maskuliininen	sisko	veli
sisko	veli	isoäiti	isoisä
isoäiti	isoisä	sisko	veli
sisko	veli	kuningatar	kuningas
kuningatar	kuningas	sisko	veli
morsian	sulhanen	täti	setä
täti	setä	morsian	sulhanen
morsian	sulhanen	nainen	mies
nainen	mies	morsian	sulhanen
morsian	sulhanen	naaras	uros
naaras	uros	morsian	sulhanen
morsian	sulhanen	feminiininen	maskuliininen
feminiininen	maskuliininen	morsian	sulhanen
morsian	sulhanen	isoäiti	isoisä
isoäiti	isoisä	morsian	sulhanen
morsian	sulhanen	kuningatar	kuningas
kuningatar	kuningas	morsian	sulhanen
täti	setä	nainen	mies
nainen	mies	täti	setä
täti	setä	naaras	uros
naaras	uros	täti	setä
täti	setä	feminiininen	maskuliininen
feminiininen	maskuliininen	täti	setä
täti	setä	isoäiti	isoisä
isoäiti	isoisä	täti	setä
täti	setä	kuningatar	kuningas
kuningatar	kuningas	täti	setä
nainen	mies	naaras	uros
naaras	uros	nainen	mies
nainen	mies	feminiininen	maskuliininen
feminiininen	maskuliininen	nainen	mies
nainen	mies	isoäiti	isoisä
isoäiti	isoisä	nainen	mies
nainen	mies	kuningatar	kuningas
kuningatar	kuningas	nainen	mies
naaras	uros	feminiininen	maskuliininen
feminiininen	maskuliininen	naaras	uros
naaras	uros	isoäiti	isoisä
isoäiti	isoisä	naaras	uros
naaras	uros	kuningatar	kuningas
kuningatar	kuningas	naaras	uros
feminiininen	maskuliininen	isoäiti	isoisä
isoäiti	isoisä	feminiininen	maskuliininen
feminiininen	maskuliininen	kuningatar	kuningas
kuningatar	kuningas	feminiininen	maskuliininen
isoäiti	isoisä	kuningatar	kuningas
kuningatar	kuningas	isoäiti	isoisä
# hockey_team-city
hifk	helsinki	tappara	tampere
tappara	tampere	hifk	helsinki
hifk	helsinki	hpk	hämeenlinna
hpk	hämeenlinna	hifk	helsinki
hifk	helsinki	kalpa	joensuu
kalpa	joensuu	hifk	helsinki
hifk	helsinki	pelicans	lahti
pelicans	lahti	hifk	helsinki
hifk	helsinki	blues	espoo
blues	espoo	hifk	helsinki
hifk	helsinki	jyp	jyväskylä
jyp	jyväskylä	hifk	helsinki
hifk	helsinki	saipa	lappeenranta
saipa	lappeenranta	hifk	helsinki
hifk	helsinki	tps	turku
tps	turku	hifk	helsinki
tappara	tampere	hpk	hämeenlinna
hpk	hämeenlinna	tappara	tampere
tappara	tampere	kalpa	joensuu
kalpa	joensuu	tappara	tampere
tappara	tampere	pelicans	lahti
pelicans	lahti	tappara	tampere
tappara	tampere	blues	espoo
blues	espoo	tappara	tampere
tappara	tampere	jyp	jyväskylä
jyp	jyväskylä	tappara	tampere
tappara	tampere	saipa	lappeenranta
saipa	lappeenranta	tappara	tampere
tappara	tampere	tps	turku
tps	turku	tappara	tampere
hpk	hämeenlinna	kalpa	joensuu
kalpa	joensuu	hpk	hämeenlinna
hpk	hämeenlinna	pelicans	lahti
pelicans	lahti	hpk	hämeenlinna
hpk	hämeenlinna	blues	espoo
blues	espoo	hpk	hämeenlinna
hpk	hämeenlinna	jyp	jyväskylä
jyp	jyväskylä	hpk	hämeenlinna
hpk	hämeenlinna	saipa	lappeenranta
saipa	lappeenranta	hpk	hämeenlinna
hpk	hämeenlinna	tps	turku
tps	turku	hpk	hämeenlinna
kalpa	joensuu	pelicans	lahti
pelicans	lahti	kalpa	joensuu
kalpa	joensuu	blues	espoo
blues	espoo	kalpa	joensuu
kalpa	joensuu	jyp	jyväskylä
jyp	jyväskylä	kalpa	joensuu
kalpa	joensuu	saipa	lappeenranta
saipa	lappeenranta	kalpa	joensuu
kalpa	joensuu	tps	turku
tps	turku	kalpa	joensuu
pelicans	lahti	blues	espoo
blues	espoo	pelicans	lahti
pelicans	lahti	jyp	jyväskylä
jyp	jyväskylä	pelicans	lahti
pelicans	lahti	saipa	lappeenranta
saipa	lappeenranta	pelicans	lahti
pelicans	lahti	tps	turku
tps	turku	pelicans	lahti
blues	espoo	jyp	jyväskylä
jyp	jyväskylä	blues	espoo
blues	espoo	saipa	lappeenranta
saipa	lappeenranta	blues	espoo
blues	espoo	tps	turku
tps	turku	blues	espoo
jyp	jyväskylä	saipa	lappeenranta
saipa	lappeenranta	jyp	jyväskylä
jyp	jyväskylä	tps	turku
tps	turku	jyp	jyväskylä
saipa	lappeenranta	tps	turku
tps	turku	saipa	lappeenranta
# orthogonal_directions
ylös	alas	vasen	oikea
ylös	alas	itä	länsi
ylös	alas	pohjoinen	etelä
ylös	alas	koillinen	lounas
ylös	alas	kaakko	luode
ylös	alas	eteen	taakse
ylös	alas	ylhäällä	alhaalla
ylös	alas	edessä	takana
ylhäällä	alhaalla	edessä	takana
ylhäällä	alhaalla	itä	länsi
ylhäällä	alhaalla	vasen	oikea
ylhäällä	alhaalla	pohjoinen	etelä
ylhäällä	alhaalla	koillinen	lounas
ylhäällä	alhaalla	kaakko	luode
ylhäällä	alhaalla	eteen	taakse
vasen	oikea	ylhäällä	alhaalla
vasen	oikea	ylös	alas
vasen	oikea	itä	länsi
vasen	oikea	pohjoinen	etelä
vasen	oikea	koillinen	lounas
vasen	oikea	kaakko	luode
vasen	oikea	eteen	taakse
vasen	oikea	edessä	takana
itä	länsi	pohjoinen	etelä
itä	länsi	koillinen	lounas
itä	länsi	kaakko	luode
itä	länsi	ylös	alas
itä	länsi	ylhäällä	alhaalla
itä	länsi	eteen	taakse
itä	länsi	edessä	takana
itä	länsi	vasen	oikea
pohjoinen	etelä	itä	länsi
pohjoinen	etelä	vasen	oikea
pohjoinen	etelä	kaakko	luode
pohjoinen	etelä	koillinen	lounas
pohjoinen	etelä	edessä	takana
pohjoinen	etelä	eteen	taakse
pohjoinen	etelä	ylös	alas
pohjoinen	etelä	ylhäällä	alhaalla
koillinen	lounas	pohjoinen	etelä
koillinen	lounas	itä	länsi
koillinen	lounas	kaakko	luode
koillinen	lounas	edessä	takana
koillinen	lounas	eteen	taakse
koillinen	lounas	ylös	alas
koillinen	lounas	ylhäällä	alhaalla
koillinen	lounas	vasen	oikea
kaakko	luode	vasen	oikea
kaakko	luode	itä	länsi
kaakko	luode	pohjoinen	etelä
kaakko	luode	ylös	alas
kaakko	luode	ylhäällä	alhaalla
kaakko	luode	eteen	taakse
kaakko	luode	edessä	takana
kaakko	luode	koillinen	lounas
edessä	takana	vasen	oikea
edessä	takana	itä	länsi
edessä	takana	kaakko	luode
edessä	takana	koillinen	lounas
edessä	takana	ylös	alas
edessä	takana	ylhäällä	alhaalla
edessä	takana	eteen	taakse
edessä	takana	pohjoinen	etelä
eteen	taakse	vasen	oikea
eteen	taakse	edessä	takana
eteen	taakse	ylös	alas
eteen	taakse	ylhäällä	alhaalla
eteen	taakse	itä	länsi
eteen	taakse	kaakko	luode
eteen	taakse	pohjoinen	etelä
eteen	taakse	koillinen	lounas
