# Berardi, Esuli, Marcheggiani (2015)
a1	a2	b1	b2
Dublino	Irlanda	Managua	Nicaragua
Dublino	Irlanda	Manama	Bahrain
Dublino	Irlanda	Manila	Filippine
Dublino	Irlanda	Maputo	Mozambico
Dublino	Irlanda	Minsk	Bielorussia
Dublino	Irlanda	Mogadiscio	Somalia
Dublino	Irlanda	Monrovia	Liberia
Dublino	Irlanda	Montevideo	Uruguay
Dublino	Irlanda	Mosca	Russia
Dublino	Irlanda	Muscat	Oman
Dublino	Irlanda	Nairobi	Kenya
Dublino	Irlanda	Nassau	Bahamas
Dublino	Irlanda	Niamey	Niger
Dushanbe	Tagikistan	Funafuti	Tuvalu
Dushanbe	Tagikistan	Gaborone	Botswana
Dushanbe	Tagikistan	Georgetown	Guyana
Dushanbe	Tagikistan	Hanoi	Vietnam
Dushanbe	Tagikistan	Harare	Zimbabwe
Dushanbe	Tagikistan	Havana	Cuba
Dushanbe	Tagikistan	Helsinki	Finlandia
Dushanbe	Tagikistan	Islamabad	Pakistan
Dushanbe	Tagikistan	Jakarta	Indonesia
Dushanbe	Tagikistan	Kabul	Afghanistan
Dushanbe	Tagikistan	Kampala	Uganda
Dushanbe	Tagikistan	Kathmandu	Nepal
Dushanbe	Tagikistan	Khartoum	Sudan
Dushanbe	Tagikistan	Kiev	Ucraina
Dushanbe	Tagikistan	Kigali	Ruanda
Dushanbe	Tagikistan	Kingston	Giamaica
Dushanbe	Tagikistan	Libreville	Gabon
Dushanbe	Tagikistan	Lilongwe	Malawi
Dushanbe	Tagikistan	Lima	Peru
Dushanbe	Tagikistan	Lisbona	Portogallo
Dushanbe	Tagikistan	Lubiana	Slovenia
Dushanbe	Tagikistan	Londra	Inghilterra
Dushanbe	Tagikistan	Luanda	Angola
Dushanbe	Tagikistan	Lusaka	Zambia
Dushanbe	Tagikistan	Madrid	Spagna
Dushanbe	Tagikistan	Managua	Nicaragua
Dushanbe	Tagikistan	Manama	Bahrain
Dushanbe	Tagikistan	Manila	Filippine
Dushanbe	Tagikistan	Maputo	Mozambico
Dushanbe	Tagikistan	Minsk	Bielorussia
Dushanbe	Tagikistan	Mogadiscio	Somalia
Dushanbe	Tagikistan	Monrovia	Liberia
Dushanbe	Tagikistan	Montevideo	Uruguay
Dushanbe	Tagikistan	Mosca	Russia
Dushanbe	Tagikistan	Muscat	Oman
Dushanbe	Tagikistan	Nairobi	Kenya
Dushanbe	Tagikistan	Nassau	Bahamas
Dushanbe	Tagikistan	Niamey	Niger
Dushanbe	Tagikistan	Nicosia	Cipro
Funafuti	Tuvalu	Gaborone	Botswana
Funafuti	Tuvalu	Georgetown	Guyana
Funafuti	Tuvalu	Hanoi	Vietnam
Funafuti	Tuvalu	Harare	Zimbabwe
Funafuti	Tuvalu	Havana	Cuba
Funafuti	Tuvalu	Helsinki	Finlandia
Funafuti	Tuvalu	Islamabad	Pakistan
Funafuti	Tuvalu	Jakarta	Indonesia
Funafuti	Tuvalu	Kabul	Afghanistan
Funafuti	Tuvalu	Kampala	Uganda
Funafuti	Tuvalu	Kathmandu	Nepal
Funafuti	Tuvalu	Khartoum	Sudan
Funafuti	Tuvalu	Kiev	Ucraina
Funafuti	Tuvalu	Kigali	Ruanda
Funafuti	Tuvalu	Kingston	Giamaica
Funafuti	Tuvalu	Libreville	Gabon
Funafuti	Tuvalu	Lilongwe	Malawi
Funafuti	Tuvalu	Lima	Peru
Funafuti	Tuvalu	Lisbona	Portogallo
Funafuti	Tuvalu	Lubiana	Slovenia
Funafuti	Tuvalu	Londra	Inghilterra
Funafuti	Tuvalu	Luanda	Angola
Funafuti	Tuvalu	Lusaka	Zambia
Funafuti	Tuvalu	Madrid	Spagna
Funafuti	Tuvalu	Managua	Nicaragua
Funafuti	Tuvalu	Manama	Bahrain
Funafuti	Tuvalu	Manila	Filippine
Funafuti	Tuvalu	Maputo	Mozambico
Funafuti	Tuvalu	Minsk	Bielorussia
Funafuti	Tuvalu	Mogadiscio	Somalia
Funafuti	Tuvalu	Monrovia	Liberia
Funafuti	Tuvalu	Montevideo	Uruguay
Funafuti	Tuvalu	Mosca	Russia
Funafuti	Tuvalu	Muscat	Oman
Funafuti	Tuvalu	Nairobi	Kenya
Funafuti	Tuvalu	Nassau	Bahamas
Funafuti	Tuvalu	Niamey	Niger
Funafuti	Tuvalu	Nicosia	Cipro
Funafuti	Tuvalu	Nouakchott	Mauritania
Gaborone	Botswana	Georgetown	Guyana
Gaborone	Botswana	Hanoi	Vietnam
Gaborone	Botswana	Harare	Zimbabwe
Gaborone	Botswana	Havana	Cuba
Gaborone	Botswana	Helsinki	Finlandia
Gaborone	Botswana	Islamabad	Pakistan
Gaborone	Botswana	Jakarta	Indonesia
Gaborone	Botswana	Kabul	Afghanistan
Gaborone	Botswana	Kampala	Uganda
Gaborone	Botswana	Kathmandu	Nepal
Gaborone	Botswana	Khartoum	Sudan
Gaborone	Botswana	Kiev	Ucraina
Gaborone	Botswana	Kigali	Ruanda
Gaborone	Botswana	Kingston	Giamaica
Gaborone	Botswana	Libreville	Gabon
Gaborone	Botswana	Lilongwe	Malawi
Gaborone	Botswana	Lima	Peru
Gaborone	Botswana	Lisbona	Portogallo
Gaborone	Botswana	Lubiana	Slovenia
Gaborone	Botswana	Londra	Inghilterra
Gaborone	Botswana	Luanda	Angola
Gaborone	Botswana	Lusaka	Zambia
Gaborone	Botswana	Madrid	Spagna
Gaborone	Botswana	Managua	Nicaragua
Gaborone	Botswana	Manama	Bahrain
Gaborone	Botswana	Manila	Filippine
Gaborone	Botswana	Maputo	Mozambico
Gaborone	Botswana	Minsk	Bielorussia
Gaborone	Botswana	Mogadiscio	Somalia
Gaborone	Botswana	Monrovia	Liberia
Gaborone	Botswana	Montevideo	Uruguay
Gaborone	Botswana	Mosca	Russia
Gaborone	Botswana	Muscat	Oman
Gaborone	Botswana	Nairobi	Kenya
Gaborone	Botswana	Nassau	Bahamas
Gaborone	Botswana	Niamey	Niger
Gaborone	Botswana	Nicosia	Cipro
Gaborone	Botswana	Nouakchott	Mauritania
Gaborone	Botswana	Nuuk	Groenlandia
Georgetown	Guyana	Hanoi	Vietnam
Georgetown	Guyana	Harare	Zimbabwe
Georgetown	Guyana	Havana	Cuba
Georgetown	Guyana	Helsinki	Finlandia
Georgetown	Guyana	Islamabad	Pakistan
Georgetown	Guyana	Jakarta	Indonesia
Georgetown	Guyana	Kabul	Afghanistan
Georgetown	Guyana	Kampala	Uganda
Georgetown	Guyana	Kathmandu	Nepal
Georgetown	Guyana	Khartoum	Sudan
Georgetown	Guyana	Kiev	Ucraina
Georgetown	Guyana	Kigali	Ruanda
Georgetown	Guyana	Kingston	Giamaica
Georgetown	Guyana	Libreville	Gabon
Georgetown	Guyana	Lilongwe	Malawi
Georgetown	Guyana	Lima	Peru
Georgetown	Guyana	Lisbona	Portogallo
Georgetown	Guyana	Lubiana	Slovenia
Georgetown	Guyana	Londra	Inghilterra
Georgetown	Guyana	Luanda	Angola
Georgetown	Guyana	Lusaka	Zambia
Georgetown	Guyana	Madrid	Spagna
Georgetown	Guyana	Managua	Nicaragua
Georgetown	Guyana	Manama	Bahrain
Georgetown	Guyana	Manila	Filippine
Georgetown	Guyana	Maputo	Mozambico
Georgetown	Guyana	Minsk	Bielorussia
Georgetown	Guyana	Mogadiscio	Somalia
Georgetown	Guyana	Monrovia	Liberia
Georgetown	Guyana	Montevideo	Uruguay
Georgetown	Guyana	Mosca	Russia
Georgetown	Guyana	Muscat	Oman
Georgetown	Guyana	Nairobi	Kenya
Georgetown	Guyana	Nassau	Bahamas
Georgetown	Guyana	Niamey	Niger
Georgetown	Guyana	Nicosia	Cipro
Georgetown	Guyana	Nouakchott	Mauritania
Georgetown	Guyana	Nuuk	Groenlandia
Georgetown	Guyana	Oslo	Norvegia
Hanoi	Vietnam	Harare	Zimbabwe
Hanoi	Vietnam	Jakarta	Indonesia
Hanoi	Vietnam	Kampala	Uganda
Hanoi	Vietnam	Kathmandu	Nepal
Hanoi	Vietnam	Khartoum	Sudan
Hanoi	Vietnam	Kiev	Ucraina
Hanoi	Vietnam	Kigali	Ruanda
Hanoi	Vietnam	Kingston	Giamaica
Hanoi	Vietnam	Libreville	Gabon
Hanoi	Vietnam	Lilongwe	Malawi
Hanoi	Vietnam	Lima	Peru
Hanoi	Vietnam	Lisbona	Portogallo
Hanoi	Vietnam	Lubiana	Slovenia
Hanoi	Vietnam	Luanda	Angola
Hanoi	Vietnam	Lusaka	Zambia
Hanoi	Vietnam	Managua	Nicaragua
Hanoi	Vietnam	Manama	Bahrain
Hanoi	Vietnam	Manila	Filippine
Hanoi	Vietnam	Maputo	Mozambico
Hanoi	Vietnam	Minsk	Bielorussia
Hanoi	Vietnam	Mogadiscio	Somalia
Hanoi	Vietnam	Monrovia	Liberia
Hanoi	Vietnam	Montevideo	Uruguay
Hanoi	Vietnam	Muscat	Oman
Hanoi	Vietnam	Nairobi	Kenya
Hanoi	Vietnam	Nassau	Bahamas
Hanoi	Vietnam	Niamey	Niger
Hanoi	Vietnam	Nicosia	Cipro
Hanoi	Vietnam	Nouakchott	Mauritania
Hanoi	Vietnam	Nuuk	Groenlandia
Harare	Zimbabwe	Havana	Cuba
Harare	Zimbabwe	Helsinki	Finlandia
Harare	Zimbabwe	Islamabad	Pakistan
Harare	Zimbabwe	Jakarta	Indonesia
Harare	Zimbabwe	Kabul	Afghanistan
Harare	Zimbabwe	Kampala	Uganda
Harare	Zimbabwe	Kathmandu	Nepal
Harare	Zimbabwe	Khartoum	Sudan
Harare	Zimbabwe	Kiev	Ucraina
Harare	Zimbabwe	Kigali	Ruanda
Harare	Zimbabwe	Kingston	Giamaica
Harare	Zimbabwe	Libreville	Gabon
Harare	Zimbabwe	Lilongwe	Malawi
Harare	Zimbabwe	Lima	Peru
Harare	Zimbabwe	Lisbona	Portogallo
Harare	Zimbabwe	Lubiana	Slovenia
Harare	Zimbabwe	Londra	Inghilterra
Harare	Zimbabwe	Luanda	Angola
Harare	Zimbabwe	Lusaka	Zambia
Harare	Zimbabwe	Madrid	Spagna
Harare	Zimbabwe	Managua	Nicaragua
Harare	Zimbabwe	Manama	Bahrain
Harare	Zimbabwe	Manila	Filippine
Harare	Zimbabwe	Maputo	Mozambico
Harare	Zimbabwe	Minsk	Bielorussia
Harare	Zimbabwe	Mogadiscio	Somalia
Harare	Zimbabwe	Monrovia	Liberia
Harare	Zimbabwe	Montevideo	Uruguay
Harare	Zimbabwe	Mosca	Russia
Harare	Zimbabwe	Muscat	Oman
Harare	Zimbabwe	Nairobi	Kenya
Harare	Zimbabwe	Nassau	Bahamas
Harare	Zimbabwe	Niamey	Niger
Harare	Zimbabwe	Nicosia	Cipro
Harare	Zimbabwe	Nouakchott	Mauritania
Harare	Zimbabwe	Nuuk	Groenlandia
Harare	Zimbabwe	Oslo	Norvegia
Harare	Zimbabwe	Ottawa	Canada
Harare	Zimbabwe	Paramaribo	Suriname
Havana	Cuba	Jakarta	Indonesia
Havana	Cuba	Kampala	Uganda
Havana	Cuba	Kathmandu	Nepal
Havana	Cuba	Khartoum	Sudan
Havana	Cuba	Kiev	Ucraina
Havana	Cuba	Kigali	Ruanda
Havana	Cuba	Kingston	Giamaica
Havana	Cuba	Libreville	Gabon
Havana	Cuba	Lilongwe	Malawi
Havana	Cuba	Lima	Peru
Havana	Cuba	Lisbona	Portogallo
Havana	Cuba	Lubiana	Slovenia
Havana	Cuba	Luanda	Angola
Havana	Cuba	Lusaka	Zambia
Havana	Cuba	Managua	Nicaragua
Havana	Cuba	Manama	Bahrain
Havana	Cuba	Manila	Filippine
Havana	Cuba	Maputo	Mozambico
Havana	Cuba	Minsk	Bielorussia
Havana	Cuba	Mogadiscio	Somalia
Havana	Cuba	Monrovia	Liberia
Havana	Cuba	Montevideo	Uruguay
Havana	Cuba	Muscat	Oman
Havana	Cuba	Nairobi	Kenya
Havana	Cuba	Nassau	Bahamas
Havana	Cuba	Niamey	Niger
Havana	Cuba	Nicosia	Cipro
Havana	Cuba	Nouakchott	Mauritania
Havana	Cuba	Nuuk	Groenlandia
Havana	Cuba	Paramaribo	Suriname
Helsinki	Finlandia	Jakarta	Indonesia
Helsinki	Finlandia	Kampala	Uganda
Helsinki	Finlandia	Kathmandu	Nepal
Helsinki	Finlandia	Khartoum	Sudan
Helsinki	Finlandia	Kiev	Ucraina
Helsinki	Finlandia	Kigali	Ruanda
Helsinki	Finlandia	Kingston	Giamaica
Helsinki	Finlandia	Libreville	Gabon
Helsinki	Finlandia	Lilongwe	Malawi
Helsinki	Finlandia	Lima	Peru
Helsinki	Finlandia	Lisbona	Portogallo
Helsinki	Finlandia	Lubiana	Slovenia
Helsinki	Finlandia	Luanda	Angola
Helsinki	Finlandia	Lusaka	Zambia
Helsinki	Finlandia	Managua	Nicaragua
Helsinki	Finlandia	Manama	Bahrain
Helsinki	Finlandia	Manila	Filippine
Helsinki	Finlandia	Maputo	Mozambico
Helsinki	Finlandia	Minsk	Bielorussia
Helsinki	Finlandia	Mogadiscio	Somalia
Helsinki	Finlandia	Monrovia	Liberia
Helsinki	Finlandia	Montevideo	Uruguay
Helsinki	Finlandia	Muscat	Oman
Helsinki	Finlandia	Nairobi	Kenya
Helsinki	Finlandia	Nassau	Bahamas
Helsinki	Finlandia	Niamey	Niger
Helsinki	Finlandia	Nicosia	Cipro
Helsinki	Finlandia	Nouakchott	Mauritania
Helsinki	Finlandia	Nuuk	Groenlandia
Helsinki	Finlandia	Paramaribo	Suriname
Helsinki	Finlandia	Podgorica	Montenegro
Islamabad	Pakistan	Jakarta	Indonesia
Islamabad	Pakistan	Kampala	Uganda
Islamabad	Pakistan	Kathmandu	Nepal
Islamabad	Pakistan	Khartoum	Sudan
Islamabad	Pakistan	Kiev	Ucraina
Islamabad	Pakistan	Kigali	Ruanda
Islamabad	Pakistan	Kingston	Giamaica
Islamabad	Pakistan	Libreville	Gabon
Islamabad	Pakistan	Lilongwe	Malawi
Islamabad	Pakistan	Lima	Peru
Islamabad	Pakistan	Lisbona	Portogallo
Islamabad	Pakistan	Lubiana	Slovenia
Islamabad	Pakistan	Luanda	Angola
Islamabad	Pakistan	Lusaka	Zambia
Islamabad	Pakistan	Managua	Nicaragua
Islamabad	Pakistan	Manama	Bahrain
Islamabad	Pakistan	Manila	Filippine
Islamabad	Pakistan	Maputo	Mozambico
Islamabad	Pakistan	Minsk	Bielorussia
Islamabad	Pakistan	Mogadiscio	Somalia
Islamabad	Pakistan	Monrovia	Liberia
Islamabad	Pakistan	Montevideo	Uruguay
Islamabad	Pakistan	Muscat	Oman
Islamabad	Pakistan	Nairobi	Kenya
Islamabad	Pakistan	Nassau	Bahamas
Islamabad	Pakistan	Niamey	Niger
Islamabad	Pakistan	Nicosia	Cipro
Islamabad	Pakistan	Nouakchott	Mauritania
Islamabad	Pakistan	Nuuk	Groenlandia
Islamabad	Pakistan	Paramaribo	Suriname
Islamabad	Pakistan	Podgorica	Montenegro
Islamabad	Pakistan	Quito	Ecuador
Jakarta	Indonesia	Kabul	Afghanistan
Jakarta	Indonesia	Kampala	Uganda
Jakarta	Indonesia	Kathmandu	Nepal
Jakarta	Indonesia	Khartoum	Sudan
Jakarta	Indonesia	Kiev	Ucraina
Jakarta	Indonesia	Kigali	Ruanda
Jakarta	Indonesia	Kingston	Giamaica
Jakarta	Indonesia	Libreville	Gabon
Jakarta	Indonesia	Lilongwe	Malawi
Jakarta	Indonesia	Lima	Peru
Jakarta	Indonesia	Lisbona	Portogallo
Jakarta	Indonesia	Lubiana	Slovenia
Jakarta	Indonesia	Londra	Inghilterra
Jakarta	Indonesia	Luanda	Angola
Jakarta	Indonesia	Lusaka	Zambia
Jakarta	Indonesia	Madrid	Spagna
Jakarta	Indonesia	Managua	Nicaragua
Jakarta	Indonesia	Manama	Bahrain
Jakarta	Indonesia	Manila	Filippine
Jakarta	Indonesia	Maputo	Mozambico
Jakarta	Indonesia	Minsk	Bielorussia
Jakarta	Indonesia	Mogadiscio	Somalia
Jakarta	Indonesia	Monrovia	Liberia
Jakarta	Indonesia	Montevideo	Uruguay
Jakarta	Indonesia	Mosca	Russia
Jakarta	Indonesia	Muscat	Oman
Jakarta	Indonesia	Nairobi	Kenya
Jakarta	Indonesia	Nassau	Bahamas
Jakarta	Indonesia	Niamey	Niger
Jakarta	Indonesia	Nicosia	Cipro
Jakarta	Indonesia	Nouakchott	Mauritania
Jakarta	Indonesia	Nuuk	Groenlandia
Jakarta	Indonesia	Oslo	Norvegia
Jakarta	Indonesia	Ottawa	Canada
Jakarta	Indonesia	Paramaribo	Suriname
Jakarta	Indonesia	Parigi	Francia
Jakarta	Indonesia	Podgorica	Montenegro
Jakarta	Indonesia	Quito	Ecuador
Jakarta	Indonesia	Rabat	Marocco
Kabul	Afghanistan	Kampala	Uganda
Kabul	Afghanistan	Kathmandu	Nepal
Kabul	Afghanistan	Khartoum	Sudan
Kabul	Afghanistan	Kiev	Ucraina
Kabul	Afghanistan	Kigali	Ruanda
Kabul	Afghanistan	Kingston	Giamaica
Kabul	Afghanistan	Libreville	Gabon
Kabul	Afghanistan	Lilongwe	Malawi
Kabul	Afghanistan	Lima	Peru
Kabul	Afghanistan	Lisbona	Portogallo
Kabul	Afghanistan	Lubiana	Slovenia
Kabul	Afghanistan	Luanda	Angola
Kabul	Afghanistan	Lusaka	Zambia
Kabul	Afghanistan	Managua	Nicaragua
Kabul	Afghanistan	Manama	Bahrain
Kabul	Afghanistan	Manila	Filippine
Kabul	Afghanistan	Maputo	Mozambico
Kabul	Afghanistan	Minsk	Bielorussia
Kabul	Afghanistan	Mogadiscio	Somalia
Kabul	Afghanistan	Monrovia	Liberia
Kabul	Afghanistan	Montevideo	Uruguay
Kabul	Afghanistan	Muscat	Oman
Kabul	Afghanistan	Nairobi	Kenya
Kabul	Afghanistan	Nassau	Bahamas
Kabul	Afghanistan	Niamey	Niger
Kabul	Afghanistan	Nicosia	Cipro
Kabul	Afghanistan	Nouakchott	Mauritania
Kabul	Afghanistan	Nuuk	Groenlandia
Kabul	Afghanistan	Paramaribo	Suriname
Kabul	Afghanistan	Podgorica	Montenegro
Kabul	Afghanistan	Quito	Ecuador
Kabul	Afghanistan	Rabat	Marocco
Kabul	Afghanistan	Riga	Lettonia
Kampala	Uganda	Kathmandu	Nepal
Kampala	Uganda	Khartoum	Sudan
Kampala	Uganda	Kiev	Ucraina
Kampala	Uganda	Kigali	Ruanda
Kampala	Uganda	Kingston	Giamaica
Kampala	Uganda	Libreville	Gabon
Kampala	Uganda	Lilongwe	Malawi
Kampala	Uganda	Lima	Peru
Kampala	Uganda	Lisbona	Portogallo
Kampala	Uganda	Lubiana	Slovenia
Kampala	Uganda	Londra	Inghilterra
Kampala	Uganda	Luanda	Angola
Kampala	Uganda	Lusaka	Zambia
Kampala	Uganda	Madrid	Spagna
Kampala	Uganda	Managua	Nicaragua
Kampala	Uganda	Manama	Bahrain
Kampala	Uganda	Manila	Filippine
Kampala	Uganda	Maputo	Mozambico
Kampala	Uganda	Minsk	Bielorussia
Kampala	Uganda	Mogadiscio	Somalia
Kampala	Uganda	Monrovia	Liberia
Kampala	Uganda	Montevideo	Uruguay
Kampala	Uganda	Mosca	Russia
Kampala	Uganda	Muscat	Oman
Kampala	Uganda	Nairobi	Kenya
Kampala	Uganda	Nassau	Bahamas
Kampala	Uganda	Niamey	Niger
Kampala	Uganda	Nicosia	Cipro
Kampala	Uganda	Nouakchott	Mauritania
Kampala	Uganda	Nuuk	Groenlandia
Kampala	Uganda	Oslo	Norvegia
Kampala	Uganda	Ottawa	Canada
Kampala	Uganda	Paramaribo	Suriname
Kampala	Uganda	Parigi	Francia
Kampala	Uganda	Podgorica	Montenegro
Kampala	Uganda	Quito	Ecuador
Kampala	Uganda	Rabat	Marocco
Kampala	Uganda	Riga	Lettonia
Kampala	Uganda	Roma	Italia
Kathmandu	Nepal	Khartoum	Sudan
Kathmandu	Nepal	Kiev	Ucraina
Kathmandu	Nepal	Kigali	Ruanda
Kathmandu	Nepal	Kingston	Giamaica
Kathmandu	Nepal	Libreville	Gabon
Kathmandu	Nepal	Lilongwe	Malawi
Kathmandu	Nepal	Lima	Peru
Kathmandu	Nepal	Lisbona	Portogallo
Kathmandu	Nepal	Lubiana	Slovenia
Kathmandu	Nepal	Londra	Inghilterra
Kathmandu	Nepal	Luanda	Angola
Kathmandu	Nepal	Lusaka	Zambia
Kathmandu	Nepal	Madrid	Spagna
Kathmandu	Nepal	Managua	Nicaragua
Kathmandu	Nepal	Manama	Bahrain
Kathmandu	Nepal	Manila	Filippine
Kathmandu	Nepal	Maputo	Mozambico
Kathmandu	Nepal	Minsk	Bielorussia
Kathmandu	Nepal	Mogadiscio	Somalia
Kathmandu	Nepal	Monrovia	Liberia
Kathmandu	Nepal	Montevideo	Uruguay
Kathmandu	Nepal	Mosca	Russia
Kathmandu	Nepal	Muscat	Oman
Kathmandu	Nepal	Nairobi	Kenya
Kathmandu	Nepal	Nassau	Bahamas
Kathmandu	Nepal	Niamey	Niger
Kathmandu	Nepal	Nicosia	Cipro
Kathmandu	Nepal	Nouakchott	Mauritania
Kathmandu	Nepal	Nuuk	Groenlandia
Kathmandu	Nepal	Oslo	Norvegia
Kathmandu	Nepal	Ottawa	Canada
Kathmandu	Nepal	Paramaribo	Suriname
Kathmandu	Nepal	Parigi	Francia
Kathmandu	Nepal	Podgorica	Montenegro
Kathmandu	Nepal	Quito	Ecuador
Kathmandu	Nepal	Rabat	Marocco
Kathmandu	Nepal	Riga	Lettonia
Kathmandu	Nepal	Roma	Italia
Kathmandu	Nepal	Roseau	Dominica
Khartoum	Sudan	Kiev	Ucraina
Khartoum	Sudan	Kigali	Ruanda
Khartoum	Sudan	Kingston	Giamaica
Khartoum	Sudan	Libreville	Gabon
Khartoum	Sudan	Lilongwe	Malawi
Khartoum	Sudan	Lima	Peru
Khartoum	Sudan	Lisbona	Portogallo
Khartoum	Sudan	Lubiana	Slovenia
Khartoum	Sudan	Londra	Inghilterra
Khartoum	Sudan	Luanda	Angola
Khartoum	Sudan	Lusaka	Zambia
Khartoum	Sudan	Madrid	Spagna
Khartoum	Sudan	Managua	Nicaragua
Khartoum	Sudan	Manama	Bahrain
Khartoum	Sudan	Manila	Filippine
Khartoum	Sudan	Maputo	Mozambico
Khartoum	Sudan	Minsk	Bielorussia
Khartoum	Sudan	Mogadiscio	Somalia
Khartoum	Sudan	Monrovia	Liberia
Khartoum	Sudan	Montevideo	Uruguay
Khartoum	Sudan	Mosca	Russia
Khartoum	Sudan	Muscat	Oman
Khartoum	Sudan	Nairobi	Kenya
Khartoum	Sudan	Nassau	Bahamas
Khartoum	Sudan	Niamey	Niger
Khartoum	Sudan	Nicosia	Cipro
Khartoum	Sudan	Nouakchott	Mauritania
Khartoum	Sudan	Nuuk	Groenlandia
Khartoum	Sudan	Oslo	Norvegia
Khartoum	Sudan	Ottawa	Canada
Khartoum	Sudan	Paramaribo	Suriname
Khartoum	Sudan	Parigi	Francia
Khartoum	Sudan	Podgorica	Montenegro
Khartoum	Sudan	Quito	Ecuador
Khartoum	Sudan	Rabat	Marocco
Khartoum	Sudan	Riga	Lettonia
Khartoum	Sudan	Roma	Italia
Khartoum	Sudan	Roseau	Dominica
Khartoum	Sudan	Santiago	Cile
Kiev	Ucraina	Kigali	Ruanda
Kiev	Ucraina	Kingston	Giamaica
Kiev	Ucraina	Libreville	Gabon
Kiev	Ucraina	Lilongwe	Malawi
Kiev	Ucraina	Lima	Peru
Kiev	Ucraina	Lisbona	Portogallo
Kiev	Ucraina	Lubiana	Slovenia
Kiev	Ucraina	Londra	Inghilterra
Kiev	Ucraina	Luanda	Angola
Kiev	Ucraina	Lusaka	Zambia
Kiev	Ucraina	Madrid	Spagna
Kiev	Ucraina	Managua	Nicaragua
Kiev	Ucraina	Manama	Bahrain
Kiev	Ucraina	Manila	Filippine
Kiev	Ucraina	Maputo	Mozambico
Kiev	Ucraina	Minsk	Bielorussia
Kiev	Ucraina	Mogadiscio	Somalia
Kiev	Ucraina	Monrovia	Liberia
Kiev	Ucraina	Montevideo	Uruguay
Kiev	Ucraina	Mosca	Russia
Kiev	Ucraina	Muscat	Oman
Kiev	Ucraina	Nairobi	Kenya
Kiev	Ucraina	Nassau	Bahamas
Kiev	Ucraina	Niamey	Niger
Kiev	Ucraina	Nicosia	Cipro
Kiev	Ucraina	Nouakchott	Mauritania
Kiev	Ucraina	Nuuk	Groenlandia
Kiev	Ucraina	Oslo	Norvegia
Kiev	Ucraina	Ottawa	Canada
Kiev	Ucraina	Paramaribo	Suriname
Kiev	Ucraina	Parigi	Francia
Kiev	Ucraina	Podgorica	Montenegro
Kiev	Ucraina	Quito	Ecuador
Kiev	Ucraina	Rabat	Marocco
Kiev	Ucraina	Riga	Lettonia
Kiev	Ucraina	Roma	Italia
Kiev	Ucraina	Roseau	Dominica
Kiev	Ucraina	Santiago	Cile
Kiev	Ucraina	Skopje	Macedonia
Kigali	Ruanda	Kingston	Giamaica
Kigali	Ruanda	Libreville	Gabon
Kigali	Ruanda	Lilongwe	Malawi
Kigali	Ruanda	Lima	Peru
Kigali	Ruanda	Lisbona	Portogallo
Kigali	Ruanda	Lubiana	Slovenia
Kigali	Ruanda	Londra	Inghilterra
Kigali	Ruanda	Luanda	Angola
Kigali	Ruanda	Lusaka	Zambia
Kigali	Ruanda	Madrid	Spagna
Kigali	Ruanda	Managua	Nicaragua
Kigali	Ruanda	Manama	Bahrain
Kigali	Ruanda	Manila	Filippine
Kigali	Ruanda	Maputo	Mozambico
Kigali	Ruanda	Minsk	Bielorussia
Kigali	Ruanda	Mogadiscio	Somalia
Kigali	Ruanda	Monrovia	Liberia
Kigali	Ruanda	Montevideo	Uruguay
Kigali	Ruanda	Mosca	Russia
Kigali	Ruanda	Muscat	Oman
Kigali	Ruanda	Nairobi	Kenya
Kigali	Ruanda	Nassau	Bahamas
Kigali	Ruanda	Niamey	Niger
Kigali	Ruanda	Nicosia	Cipro
Kigali	Ruanda	Nouakchott	Mauritania
Kigali	Ruanda	Nuuk	Groenlandia
Kigali	Ruanda	Oslo	Norvegia
Kigali	Ruanda	Ottawa	Canada
Kigali	Ruanda	Paramaribo	Suriname
Kigali	Ruanda	Parigi	Francia
Kigali	Ruanda	Podgorica	Montenegro
Kigali	Ruanda	Quito	Ecuador
Kigali	Ruanda	Rabat	Marocco
Kigali	Ruanda	Riga	Lettonia
Kigali	Ruanda	Roma	Italia
Kigali	Ruanda	Roseau	Dominica
Kigali	Ruanda	Santiago	Cile
Kigali	Ruanda	Skopje	Macedonia
Kigali	Ruanda	Sofia	Bulgaria
Kingston	Giamaica	Libreville	Gabon
Kingston	Giamaica	Lilongwe	Malawi
Kingston	Giamaica	Lima	Peru
Kingston	Giamaica	Lisbona	Portogallo
Kingston	Giamaica	Lubiana	Slovenia
Kingston	Giamaica	Londra	Inghilterra
Kingston	Giamaica	Luanda	Angola
Kingston	Giamaica	Lusaka	Zambia
Kingston	Giamaica	Madrid	Spagna
Kingston	Giamaica	Managua	Nicaragua
Kingston	Giamaica	Manama	Bahrain
Kingston	Giamaica	Manila	Filippine
Kingston	Giamaica	Maputo	Mozambico
Kingston	Giamaica	Minsk	Bielorussia
Kingston	Giamaica	Mogadiscio	Somalia
Kingston	Giamaica	Monrovia	Liberia
Kingston	Giamaica	Montevideo	Uruguay
Kingston	Giamaica	Mosca	Russia
Kingston	Giamaica	Muscat	Oman
Kingston	Giamaica	Nairobi	Kenya
Kingston	Giamaica	Nassau	Bahamas
Kingston	Giamaica	Niamey	Niger
Kingston	Giamaica	Nicosia	Cipro
Kingston	Giamaica	Nouakchott	Mauritania
Kingston	Giamaica	Nuuk	Groenlandia
