# Italian Word Analogy Test
# Attribution-ShareAlike CC LICENSE http://creativecommons.org/licenses/by-sa/4.0/
# If used in scientific work please cite: http://ceur-ws.org/Vol-1404/paper_11.pdf
: capital-common-countries 
Lima Peru Monrovia Liberia 
Lima Peru Montevideo Uruguay 
Lima Peru Mosca Russia 
Lima Peru Muscat Oman 
Lima Peru Nairobi Kenya 
Lima Peru Nassau Bahamas 
Lima Peru Niamey Niger 
Lima Peru Nicosia Cipro 
Lima Peru Nouakchott Mauritania 
Lima Peru Nuuk Groenlandia 
Lima Peru Oslo Norvegia 
Lima Peru Ottawa Canada 
Lima Peru Paramaribo Suriname 
Lima Peru Parigi Francia 
Lima Peru Podgorica Montenegro 
Lima Peru Quito Ecuador 
Lima Peru Rabat Marocco 
Lima Peru Riga Lettonia 
Lima Peru Roma Italia 
Lima Peru Roseau Dominica 
Lima Peru Santiago Cile 
Lima Peru Skopje Macedonia 
Lima Peru Sofia Bulgaria 
Lima Peru Stoccolma Svezia 
Lima Peru Suva Fiji 
Lima Peru Taipei Taiwan 
Lima Peru Tallinn Estonia 
Lisbona Portogallo Lubiana Slovenia 
Lisbona Portogallo Londra Inghilterra 
Lisbona Portogallo Luanda Angola 
Lisbona Portogallo Lusaka Zambia 
Lisbona Portogallo Madrid Spagna 
Lisbona Portogallo Managua Nicaragua 
Lisbona Portogallo Manama Bahrain 
Lisbona Portogallo Manila Filippine 
Lisbona Portogallo Maputo Mozambico 
Lisbona Portogallo Minsk Bielorussia 
Lisbona Portogallo Mogadiscio Somalia 
Lisbona Portogallo Monrovia Liberia 
Lisbona Portogallo Montevideo Uruguay 
Lisbona Portogallo Mosca Russia 
Lisbona Portogallo Muscat Oman 
Lisbona Portogallo Nairobi Kenya 
Lisbona Portogallo Nassau Bahamas 
Lisbona Portogallo Niamey Niger 
Lisbona Portogallo Nicosia Cipro 
Lisbona Portogallo Nouakchott Mauritania 
Lisbona Portogallo Nuuk Groenlandia 
Lisbona Portogallo Oslo Norvegia 
Lisbona Portogallo Ottawa Canada 
Lisbona Portogallo Paramaribo Suriname 
Lisbona Portogallo Parigi Francia 
Lisbona Portogallo Podgorica Montenegro 
Lisbona Portogallo Quito Ecuador 
Lisbona Portogallo Rabat Marocco 
Lisbona Portogallo Riga Lettonia 
Lisbona Portogallo Roma Italia 
Lisbona Portogallo Roseau Dominica 
Lisbona Portogallo Santiago Cile 
Lisbona Portogallo Skopje Macedonia 
Lisbona Portogallo Sofia Bulgaria 
Lisbona Portogallo Stoccolma Svezia 
Lisbona Portogallo Suva Fiji 
Lisbona Portogallo Taipei Taiwan 
Lisbona Portogallo Tallinn Estonia 
Lisbona Portogallo Tashkent Uzbekistan 
Lubiana Slovenia Londra Inghilterra 
Lubiana Slovenia Luanda Angola 
Lubiana Slovenia Lusaka Zambia 
Lubiana Slovenia Madrid Spagna 
Lubiana Slovenia Managua Nicaragua 
Lubiana Slovenia Manama Bahrain 
Lubiana Slovenia Manila Filippine 
Lubiana Slovenia Maputo Mozambico 
Lubiana Slovenia Minsk Bielorussia 
Lubiana Slovenia Mogadiscio Somalia 
Lubiana Slovenia Monrovia Liberia 
Lubiana Slovenia Montevideo Uruguay 
Lubiana Slovenia Mosca Russia 
Lubiana Slovenia Muscat Oman 
Lubiana Slovenia Nairobi Kenya 
Lubiana Slovenia Nassau Bahamas 
Lubiana Slovenia Niamey Niger 
Lubiana Slovenia Nicosia Cipro 
Lubiana Slovenia Nouakchott Mauritania 
Lubiana Slovenia Nuuk Groenlandia 
Lubiana Slovenia Oslo Norvegia 
Lubiana Slovenia Ottawa Canada 
Lubiana Slovenia Paramaribo Suriname 
Lubiana Slovenia Parigi Francia 
Lubiana Slovenia Podgorica Montenegro 
Lubiana Slovenia Quito Ecuador 
Lubiana Slovenia Rabat Marocco 
Lubiana Slovenia Riga Lettonia 
Lubiana Slovenia Roma Italia 
Lubiana Slovenia Roseau Dominica 
Lubiana Slovenia Santiago Cile 
Lubiana Slovenia Skopje Macedonia 
Lubiana Slovenia Sofia Bulgaria 
Lubiana Slovenia Stoccolma Svezia 
Lubiana Slovenia Suva Fiji 
Lubiana Slovenia Taipei Taiwan 
Lubiana Slovenia Tallinn Estonia 
Lubiana Slovenia Tashkent Uzbekistan 
Lubiana Slovenia Tbilisi Georgia 
Londra Inghilterra Luanda Angola 
Londra Inghilterra Lusaka Zambia 
Londra Inghilterra Managua Nicaragua 
Londra Inghilterra Manama Bahrain 
Londra Inghilterra Manila Filippine 
Londra Inghilterra Maputo Mozambico 
Londra Inghilterra Minsk Bielorussia 
Londra Inghilterra Mogadiscio Somalia 
Londra Inghilterra Monrovia Liberia 
Londra Inghilterra Montevideo Uruguay 
Londra Inghilterra Muscat Oman 
Londra Inghilterra Nairobi Kenya 
Londra Inghilterra Nassau Bahamas 
Londra Inghilterra Niamey Niger 
Londra Inghilterra Nicosia Cipro 
Londra Inghilterra Nouakchott Mauritania 
Londra Inghilterra Nuuk Groenlandia 
Londra Inghilterra Paramaribo Suriname 
Londra Inghilterra Podgorica Montenegro 
Londra Inghilterra Quito Ecuador 
Londra Inghilterra Rabat Marocco 
Londra Inghilterra Riga Lettonia 
Londra Inghilterra Roseau Dominica 
Londra Inghilterra Santiago Cile 
Londra Inghilterra Skopje Macedonia 
Londra Inghilterra Sofia Bulgaria 
Londra Inghilterra Suva Fiji 
Londra Inghilterra Taipei Taiwan 
Londra Inghilterra Tallinn Estonia 
Londra Inghilterra Tashkent Uzbekistan 
Londra Inghilterra Tbilisi Georgia 
Londra Inghilterra Tegucigalpa Honduras 
Luanda Angola Lusaka Zambia 
Luanda Angola Madrid Spagna 
Luanda Angola Managua Nicaragua 
Luanda Angola Manama Bahrain 
Luanda Angola Manila Filippine 
Luanda Angola Maputo Mozambico 
Luanda Angola Minsk Bielorussia 
Luanda Angola Mogadiscio Somalia 
Luanda Angola Monrovia Liberia 
Luanda Angola Montevideo Uruguay 
Luanda Angola Mosca Russia 
Luanda Angola Muscat Oman 
Luanda Angola Nairobi Kenya 
Luanda Angola Nassau Bahamas 
Luanda Angola Niamey Niger 
Luanda Angola Nicosia Cipro 
Luanda Angola Nouakchott Mauritania 
Luanda Angola Nuuk Groenlandia 
Luanda Angola Oslo Norvegia 
Luanda Angola Ottawa Canada 
Luanda Angola Paramaribo Suriname 
Luanda Angola Parigi Francia 
Luanda Angola Podgorica Montenegro 
Luanda Angola Quito Ecuador 
Luanda Angola Rabat Marocco 
Luanda Angola Riga Lettonia 
Luanda Angola Roma Italia 
Luanda Angola Roseau Dominica 
Luanda Angola Santiago Cile 
Luanda Angola Skopje Macedonia 
Luanda Angola Sofia Bulgaria 
Luanda Angola Stoccolma Svezia 
Luanda Angola Suva Fiji 
Luanda Angola Taipei Taiwan 
Luanda Angola Tallinn Estonia 
Luanda Angola Tashkent Uzbekistan 
Luanda Angola Tbilisi Georgia 
Luanda Angola Tegucigalpa Honduras 
Luanda Angola Tehran Iran 
Lusaka Zambia Madrid Spagna 
Lusaka Zambia Managua Nicaragua 
Lusaka Zambia Manama Bahrain 
Lusaka Zambia Manila Filippine 
Lusaka Zambia Maputo Mozambico 
Lusaka Zambia Minsk Bielorussia 
Lusaka Zambia Mogadiscio Somalia 
Lusaka Zambia Monrovia Liberia 
Lusaka Zambia Montevideo Uruguay 
Lusaka Zambia Mosca Russia 
Lusaka Zambia Muscat Oman 
Lusaka Zambia Nairobi Kenya 
Lusaka Zambia Nassau Bahamas 
Lusaka Zambia Niamey Niger 
Lusaka Zambia Nicosia Cipro 
Lusaka Zambia Nouakchott Mauritania 
Lusaka Zambia Nuuk Groenlandia 
Lusaka Zambia Oslo Norvegia 
Lusaka Zambia Ottawa Canada 
Lusaka Zambia Paramaribo Suriname 
Lusaka Zambia Parigi Francia 
Lusaka Zambia Podgorica Montenegro 
Lusaka Zambia Quito Ecuador 
Lusaka Zambia Rabat Marocco 
Lusaka Zambia Riga Lettonia 
Lusaka Zambia Roma Italia 
Lusaka Zambia Roseau Dominica 
Lusaka Zambia Santiago Cile 
Lusaka Zambia Skopje Macedonia 
Lusaka Zambia Sofia Bulgaria 
Lusaka Zambia Stoccolma Svezia 
Lusaka Zambia Suva Fiji 
Lusaka Zambia Taipei Taiwan 
Lusaka Zambia Tallinn Estonia 
Lusaka Zambia Tashkent Uzbekistan 
Lusaka Zambia Tbilisi Georgia 
Lusaka Zambia Tegucigalpa Honduras 
Lusaka Zambia Tehran Iran 
Lusaka Zambia Thimphu Butan 
Madrid Spagna Managua Nicaragua 
Madrid Spagna Manama Bahrain 
Madrid Spagna Manila Filippine 
Madrid Spagna Maputo Mozambico 
Madrid Spagna Minsk Bielorussia 
Madrid Spagna Mogadiscio Somalia 
Madrid Spagna Monrovia Liberia 
Madrid Spagna Montevideo Uruguay 
Madrid Spagna Muscat Oman 
Madrid Spagna Nairobi Kenya 
Madrid Spagna Nassau Bahamas 
Madrid Spagna Niamey Niger 
Madrid Spagna Nicosia Cipro 
Madrid Spagna Nouakchott Mauritania 
Madrid Spagna Nuuk Groenlandia 
Madrid Spagna Paramaribo Suriname 
Madrid Spagna Podgorica Montenegro 
Madrid Spagna Quito Ecuador 
Madrid Spagna Rabat Marocco 
Madrid Spagna Riga Lettonia 
Madrid Spagna Roseau Dominica 
Madrid Spagna Santiago Cile 
Madrid Spagna Skopje Macedonia 
Madrid Spagna Sofia Bulgaria 
Madrid Spagna Suva Fiji 
Madrid Spagna Taipei Taiwan 
Madrid Spagna Tallinn Estonia 
Madrid Spagna Tashkent Uzbekistan 
Madrid Spagna Tbilisi Georgia 
Madrid Spagna Tegucigalpa Honduras 
Madrid Spagna Thimphu Butan 
Madrid Spagna Tirana Albania 
Managua Nicaragua Manama Bahrain 
Managua Nicaragua Manila Filippine 
Managua Nicaragua Maputo Mozambico 
Managua Nicaragua Minsk Bielorussia 
Managua Nicaragua Mogadiscio Somalia 
Managua Nicaragua Monrovia Liberia 
Managua Nicaragua Montevideo Uruguay 
Managua Nicaragua Mosca Russia 
Managua Nicaragua Muscat Oman 
Managua Nicaragua Nairobi Kenya 
Managua Nicaragua Nassau Bahamas 
Managua Nicaragua Niamey Niger 
Managua Nicaragua Nicosia Cipro 
Managua Nicaragua Nouakchott Mauritania 
Managua Nicaragua Nuuk Groenlandia 
Managua Nicaragua Oslo Norvegia 
Managua Nicaragua Ottawa Canada 
Managua Nicaragua Paramaribo Suriname 
Managua Nicaragua Parigi Francia 
Managua Nicaragua Podgorica Montenegro 
Managua Nicaragua Quito Ecuador 
Managua Nicaragua Rabat Marocco 
Managua Nicaragua Riga Lettonia 
Managua Nicaragua Roma Italia 
Managua Nicaragua Roseau Dominica 
Managua Nicaragua Santiago Cile 
Managua Nicaragua Skopje Macedonia 
Managua Nicaragua Sofia Bulgaria 
Managua Nicaragua Stoccolma Svezia 
Managua Nicaragua Suva Fiji 
Managua Nicaragua Taipei Taiwan 
Managua Nicaragua Tallinn Estonia 
Managua Nicaragua Tashkent Uzbekistan 
Managua Nicaragua Tbilisi Georgia 
Managua Nicaragua Tegucigalpa Honduras 
Managua Nicaragua Tehran Iran 
Managua Nicaragua Thimphu Butan 
Managua Nicaragua Tirana Albania 
Managua Nicaragua Tokyo Giappone 
Manama Bahrain Manila Filippine 
Manama Bahrain Maputo Mozambico 
Manama Bahrain Minsk Bielorussia 
Manama Bahrain Mogadiscio Somalia 
Manama Bahrain Monrovia Liberia 
Manama Bahrain Montevideo Uruguay 
Manama Bahrain Mosca Russia 
Manama Bahrain Muscat Oman 
Manama Bahrain Nairobi Kenya 
Manama Bahrain Nassau Bahamas 
Manama Bahrain Niamey Niger 
Manama Bahrain Nicosia Cipro 
Manama Bahrain Nouakchott Mauritania 
Manama Bahrain Nuuk Groenlandia 
Manama Bahrain Oslo Norvegia 
Manama Bahrain Ottawa Canada 
Manama Bahrain Paramaribo Suriname 
Manama Bahrain Parigi Francia 
Manama Bahrain Podgorica Montenegro 
Manama Bahrain Quito Ecuador 
Manama Bahrain Rabat Marocco 
Manama Bahrain Riga Lettonia 
Manama Bahrain Roma Italia 
Manama Bahrain Roseau Dominica 
Manama Bahrain Santiago Cile 
Manama Bahrain Skopje Macedonia 
Manama Bahrain Sofia Bulgaria 
Manama Bahrain Stoccolma Svezia 
Manama Bahrain Suva Fiji 
Manama Bahrain Taipei Taiwan 
Manama Bahrain Tallinn Estonia 
Manama Bahrain Tashkent Uzbekistan 
Manama Bahrain Tbilisi Georgia 
Manama Bahrain Tegucigalpa Honduras 
Manama Bahrain Tehran Iran 
Manama Bahrain Thimphu Butan 
Manama Bahrain Tirana Albania 
Manama Bahrain Tokyo Giappone 
Manama Bahrain Tripoli Libia 
Manila Filippine Maputo Mozambico 
Manila Filippine Minsk Bielorussia 
Manila Filippine Mogadiscio Somalia 
Manila Filippine Monrovia Liberia 
Manila Filippine Montevideo Uruguay 
Manila Filippine Mosca Russia 
Manila Filippine Muscat Oman 
Manila Filippine Nairobi Kenya 
Manila Filippine Nassau Bahamas 
Manila Filippine Niamey Niger 
Manila Filippine Nicosia Cipro 
Manila Filippine Nouakchott Mauritania 
Manila Filippine Nuuk Groenlandia 
Manila Filippine Oslo Norvegia 
Manila Filippine Ottawa Canada 
Manila Filippine Paramaribo Suriname 
Manila Filippine Parigi Francia 
Manila Filippine Podgorica Montenegro 
Manila Filippine Quito Ecuador 
Manila Filippine Rabat Marocco 
Manila Filippine Riga Lettonia 
Manila Filippine Roma Italia 
Manila Filippine Roseau Dominica 
Manila Filippine Santiago Cile 
Manila Filippine Skopje Macedonia 
Manila Filippine Sofia Bulgaria 
Manila Filippine Stoccolma Svezia 
Manila Filippine Suva Fiji 
Manila Filippine Taipei Taiwan 
Manila Filippine Tallinn Estonia 
Manila Filippine Tashkent Uzbekistan 
Manila Filippine Tbilisi Georgia 
Manila Filippine Tegucigalpa Honduras 
Manila Filippine Tehran Iran 
Manila Filippine Thimphu Butan 
Manila Filippine Tirana Albania 
Manila Filippine Tokyo Giappone 
Manila Filippine Tripoli Libia 
Manila Filippine Tunisi Tunisia 
Maputo Mozambico Minsk Bielorussia 
Maputo Mozambico Mogadiscio Somalia 
Maputo Mozambico Monrovia Liberia 
Maputo Mozambico Montevideo Uruguay 
Maputo Mozambico Mosca Russia 
Maputo Mozambico Muscat Oman 
Maputo Mozambico Nairobi Kenya 
Maputo Mozambico Nassau Bahamas 
Maputo Mozambico Niamey Niger 
Maputo Mozambico Nicosia Cipro 
Maputo Mozambico Nouakchott Mauritania 
Maputo Mozambico Nuuk Groenlandia 
Maputo Mozambico Oslo Norvegia 
Maputo Mozambico Ottawa Canada 
Maputo Mozambico Paramaribo Suriname 
Maputo Mozambico Parigi Francia 
Maputo Mozambico Podgorica Montenegro 
Maputo Mozambico Quito Ecuador 
Maputo Mozambico Rabat Marocco 
Maputo Mozambico Riga Lettonia 
Maputo Mozambico Roma Italia 
Maputo Mozambico Roseau Dominica 
Maputo Mozambico Santiago Cile 
Maputo Mozambico Skopje Macedonia 
Maputo Mozambico Sofia Bulgaria 
Maputo Mozambico Stoccolma Svezia 
Maputo Mozambico Suva Fiji 
Maputo Mozambico Taipei Taiwan 
Maputo Mozambico Tallinn Estonia 
Maputo Mozambico Tashkent Uzbekistan 
Maputo Mozambico Tbilisi Georgia 
Maputo Mozambico Tegucigalpa Honduras 
Maputo Mozambico Tehran Iran 
Maputo Mozambico Thimphu Butan 
Maputo Mozambico Tirana Albania 
Maputo Mozambico Tokyo Giappone 
Maputo Mozambico Tripoli Libia 
Maputo Mozambico Tunisi Tunisia 
Maputo Mozambico Vaduz Liechtenstein 
Minsk Bielorussia Mogadiscio Somalia 
Minsk Bielorussia Monrovia Liberia 
Minsk Bielorussia Montevideo Uruguay 
Minsk Bielorussia Mosca Russia 
Minsk Bielorussia Muscat Oman 
Minsk Bielorussia Nairobi Kenya 
Minsk Bielorussia Nassau Bahamas 
Minsk Bielorussia Niamey Niger 
Minsk Bielorussia Nicosia Cipro 
Minsk Bielorussia Nouakchott Mauritania 
Minsk Bielorussia Nuuk Groenlandia 
Minsk Bielorussia Oslo Norvegia 
Minsk Bielorussia Ottawa Canada 
Minsk Bielorussia Paramaribo Suriname 
Minsk Bielorussia Parigi Francia 
Minsk Bielorussia Podgorica Montenegro 
Minsk Bielorussia Quito Ecuador 
Minsk Bielorussia Rabat Marocco 
Minsk Bielorussia Riga Lettonia 
Minsk Bielorussia Roma Italia 
Minsk Bielorussia Roseau Dominica 
Minsk Bielorussia Santiago Cile 
Minsk Bielorussia Skopje Macedonia 
Minsk Bielorussia Sofia Bulgaria 
Minsk Bielorussia Stoccolma Svezia 
Minsk Bielorussia Suva Fiji 
Minsk Bielorussia Taipei Taiwan 
Minsk Bielorussia Tallinn Estonia 
Minsk Bielorussia Tashkent Uzbekistan 
Minsk Bielorussia Tbilisi Georgia 
Minsk Bielorussia Tegucigalpa Honduras 
Minsk Bielorussia Tehran Iran 
Minsk Bielorussia Thimphu Butan 
Minsk Bielorussia Tirana Albania 
Minsk Bielorussia Tokyo Giappone 
Minsk Bielorussia Tripoli Libia 
Minsk Bielorussia Tunisi Tunisia 
Minsk Bielorussia Vaduz Liechtenstein 
Minsk Bielorussia Valletta Malta 
Mogadiscio Somalia Monrovia Liberia 
Mogadiscio Somalia Montevideo Uruguay 
Mogadiscio Somalia Mosca Russia 
Mogadiscio Somalia Muscat Oman 
Mogadiscio Somalia Nairobi Kenya 
Mogadiscio Somalia Nassau Bahamas 
Mogadiscio Somalia Niamey Niger 
Mogadiscio Somalia Nicosia Cipro 
Mogadiscio Somalia Nouakchott Mauritania 
Mogadiscio Somalia Nuuk Groenlandia 
Mogadiscio Somalia Oslo Norvegia 
Mogadiscio Somalia Ottawa Canada 
Mogadiscio Somalia Paramaribo Suriname 
Mogadiscio Somalia Parigi Francia 
Mogadiscio Somalia Podgorica Montenegro 
Mogadiscio Somalia Quito Ecuador 
Mogadiscio Somalia Rabat Marocco 
Mogadiscio Somalia Riga Lettonia 
Mogadiscio Somalia Roma Italia 
Mogadiscio Somalia Roseau Dominica 
Mogadiscio Somalia Santiago Cile 
Mogadiscio Somalia Skopje Macedonia 
Mogadiscio Somalia Sofia Bulgaria 
Mogadiscio Somalia Stoccolma Svezia 
Mogadiscio Somalia Suva Fiji 
Mogadiscio Somalia Taipei Taiwan 
Mogadiscio Somalia Tallinn Estonia 
Mogadiscio Somalia Tashkent Uzbekistan 
Mogadiscio Somalia Tbilisi Georgia 
Mogadiscio Somalia Tegucigalpa Honduras 
Mogadiscio Somalia Tehran Iran 
Mogadiscio Somalia Thimphu Butan 
Mogadiscio Somalia Tirana Albania 
Mogadiscio Somalia Tokyo Giappone 
Mogadiscio Somalia Tripoli Libia 
Mogadiscio Somalia Tunisi Tunisia 
Mogadiscio Somalia Vaduz Liechtenstein 
Mogadiscio Somalia Valletta Malta 
Mogadiscio Somalia Vienna Austria 
Monrovia Liberia Montevideo Uruguay 
Monrovia Liberia Mosca Russia 
Monrovia Liberia Muscat Oman 
Monrovia Liberia Nairobi Kenya 
Monrovia Liberia Nassau Bahamas 
Monrovia Liberia Niamey Niger 
Monrovia Liberia Nicosia Cipro 
Monrovia Liberia Nouakchott Mauritania 
Monrovia Liberia Nuuk Groenlandia 
Monrovia Liberia Oslo Norvegia 
Monrovia Liberia Ottawa Canada 
Monrovia Liberia Paramaribo Suriname 
Monrovia Liberia Parigi Francia 
Monrovia Liberia Podgorica Montenegro 
Monrovia Liberia Quito Ecuador 
Monrovia Liberia Rabat Marocco 
Monrovia Liberia Riga Lettonia 
Monrovia Liberia Roma Italia 
Monrovia Liberia Roseau Dominica 
Monrovia Liberia Santiago Cile 
Monrovia Liberia Skopje Macedonia 
Monrovia Liberia Sofia Bulgaria 
Monrovia Liberia Stoccolma Svezia 
Monrovia Liberia Suva Fiji 
Monrovia Liberia Taipei Taiwan 
Monrovia Liberia Tallinn Estonia 
Monrovia Liberia Tashkent Uzbekistan 
Monrovia Liberia Tbilisi Georgia 
Monrovia Liberia Tegucigalpa Honduras 
Monrovia Liberia Tehran Iran 
Monrovia Liberia Thimphu Butan 
Monrovia Liberia Tirana Albania 
Monrovia Liberia Tokyo Giappone 
Monrovia Liberia Tripoli Libia 
Monrovia Liberia Tunisi Tunisia 
Monrovia Liberia Vaduz Liechtenstein 
Monrovia Liberia Valletta Malta 
Monrovia Liberia Vienna Austria 
Monrovia Liberia Vientiane Laos 
Montevideo Uruguay Mosca Russia 
Montevideo Uruguay Muscat Oman 
Montevideo Uruguay Nairobi Kenya 
Montevideo Uruguay Nassau Bahamas 
Montevideo Uruguay Niamey Niger 
Montevideo Uruguay Nicosia Cipro 
Montevideo Uruguay Nouakchott Mauritania 
Montevideo Uruguay Nuuk Groenlandia 
Montevideo Uruguay Oslo Norvegia 
Montevideo Uruguay Ottawa Canada 
Montevideo Uruguay Paramaribo Suriname 
Montevideo Uruguay Parigi Francia 
Montevideo Uruguay Podgorica Montenegro 
Montevideo Uruguay Quito Ecuador 
Montevideo Uruguay Rabat Marocco 
Montevideo Uruguay Riga Lettonia 
Montevideo Uruguay Roma Italia 
Montevideo Uruguay Roseau Dominica 
Montevideo Uruguay Santiago Cile 
Montevideo Uruguay Skopje Macedonia 
Montevideo Uruguay Sofia Bulgaria 
Montevideo Uruguay Stoccolma Svezia 
Montevideo Uruguay Suva Fiji 
Montevideo Uruguay Taipei Taiwan 
Montevideo Uruguay Tallinn Estonia 
Montevideo Uruguay Tashkent Uzbekistan 
Montevideo Uruguay Tbilisi Georgia 
Montevideo Uruguay Tegucigalpa Honduras 
Montevideo Uruguay Tehran Iran 
Montevideo Uruguay Thimphu Butan 
Montevideo Uruguay Tirana Albania 
Montevideo Uruguay Tokyo Giappone 
Montevideo Uruguay Tripoli Libia 
Montevideo Uruguay Tunisi Tunisia 
Montevideo Uruguay Vaduz Liechtenstein 
Montevideo Uruguay Valletta Malta 
Montevideo Uruguay Vienna Austria 
Montevideo Uruguay Vientiane Laos 
Montevideo Uruguay Vilnius Lituania 
Mosca Russia Muscat Oman 
Mosca Russia Nairobi Kenya 
Mosca Russia Nassau Bahamas 
Mosca Russia Niamey Niger 
Mosca Russia Nicosia Cipro 
Mosca Russia Nouakchott Mauritania 
Mosca Russia Nuuk Groenlandia 
Mosca Russia Paramaribo Suriname 
Mosca Russia Podgorica Montenegro 
Mosca Russia Quito Ecuador 
Mosca Russia Rabat Marocco 
Mosca Russia Riga Lettonia 
Mosca Russia Roseau Dominica 
Mosca Russia Santiago Cile 
Mosca Russia Skopje Macedonia 
Mosca Russia Sofia Bulgaria 
Mosca Russia Suva Fiji 
Mosca Russia Taipei Taiwan 
Mosca Russia Tallinn Estonia 
Mosca Russia Tashkent Uzbekistan 
Mosca Russia Tbilisi Georgia 
Mosca Russia Tegucigalpa Honduras 
Mosca Russia Thimphu Butan 
Mosca Russia Tirana Albania 
Mosca Russia Tripoli Libia 
Mosca Russia Tunisi Tunisia 
Mosca Russia Vaduz Liechtenstein 
Mosca Russia Valletta Malta 
Mosca Russia Vienna Austria 
Mosca Russia Vientiane Laos 
Mosca Russia Vilnius Lituania 
Mosca Russia Varsavia Polonia 
Muscat Oman Nairobi Kenya 
Muscat Oman Nassau Bahamas 
Muscat Oman Niamey Niger 
Muscat Oman Nicosia Cipro 
Muscat Oman Nouakchott Mauritania 
Muscat Oman Nuuk Groenlandia 
Muscat Oman Oslo Norvegia 
Muscat Oman Ottawa Canada 
Muscat Oman Paramaribo Suriname 
Muscat Oman Parigi Francia 
Muscat Oman Podgorica Montenegro 
Muscat Oman Quito Ecuador 
Muscat Oman Rabat Marocco 
Muscat Oman Riga Lettonia 
Muscat Oman Roma Italia 
Muscat Oman Roseau Dominica 
Muscat Oman Santiago Cile 
Muscat Oman Skopje Macedonia 
Muscat Oman Sofia Bulgaria 
Muscat Oman Stoccolma Svezia 
Muscat Oman Suva Fiji 
Muscat Oman Taipei Taiwan 
Muscat Oman Tallinn Estonia 
Muscat Oman Tashkent Uzbekistan 
Muscat Oman Tbilisi Georgia 
Muscat Oman Tegucigalpa Honduras 
Muscat Oman Tehran Iran 
Muscat Oman Thimphu Butan 
Muscat Oman Tirana Albania 
Muscat Oman Tokyo Giappone 
Muscat Oman Tripoli Libia 
Muscat Oman Tunisi Tunisia 
Muscat Oman Vaduz Liechtenstein 
Muscat Oman Valletta Malta 
Muscat Oman Vienna Austria 
Muscat Oman Vientiane Laos 
Muscat Oman Vilnius Lituania 
Muscat Oman Varsavia Polonia 
Muscat Oman Windhoek Namibia 
Nairobi Kenya Nassau Bahamas 
Nairobi Kenya Niamey Niger 
Nairobi Kenya Nicosia Cipro 
Nairobi Kenya Nouakchott Mauritania 
Nairobi Kenya Nuuk Groenlandia 
Nairobi Kenya Oslo Norvegia 
Nairobi Kenya Ottawa Canada 
Nairobi Kenya Paramaribo Suriname 
Nairobi Kenya Parigi Francia 
Nairobi Kenya Podgorica Montenegro 
Nairobi Kenya Quito Ecuador 
Nairobi Kenya Rabat Marocco 
Nairobi Kenya Riga Lettonia 
Nairobi Kenya Roma Italia 
Nairobi Kenya Roseau Dominica 
Nairobi Kenya Santiago Cile 
Nairobi Kenya Skopje Macedonia 
Nairobi Kenya Sofia Bulgaria 
Nairobi Kenya Stoccolma Svezia 
Nairobi Kenya Suva Fiji 
Nairobi Kenya Taipei Taiwan 
Nairobi Kenya Tallinn Estonia 
Nairobi Kenya Tashkent Uzbekistan 
Nairobi Kenya Tbilisi Georgia 
Nairobi Kenya Tegucigalpa Honduras 
Nairobi Kenya Tehran Iran 
Nairobi Kenya Thimphu Butan 
Nairobi Kenya Tirana Albania 
Nairobi Kenya Tokyo Giappone 
Nairobi Kenya Tripoli Libia 
Nairobi Kenya Tunisi Tunisia 
Nairobi Kenya Vaduz Liechtenstein 
Nairobi Kenya Valletta Malta 
Nairobi Kenya Vienna Austria 
Nairobi Kenya Vientiane Laos 
Nairobi Kenya Vilnius Lituania 
Nairobi Kenya Varsavia Polonia 
Nairobi Kenya Windhoek Namibia 
Nairobi Kenya Yerevan Armenia 
Nassau Bahamas Niamey Niger 
Nassau Bahamas Nicosia Cipro 
Nassau Bahamas Nouakchott Mauritania 
Nassau Bahamas Nuuk Groenlandia 
Nassau Bahamas Oslo Norvegia 
Nassau Bahamas Ottawa Canada 
Nassau Bahamas Paramaribo Suriname 
Nassau Bahamas Parigi Francia 
Nassau Bahamas Podgorica Montenegro 
Nassau Bahamas Quito Ecuador 
Nassau Bahamas Rabat Marocco 
Nassau Bahamas Riga Lettonia 
Nassau Bahamas Roma Italia 
Nassau Bahamas Roseau Dominica 
Nassau Bahamas Santiago Cile 
Nassau Bahamas Skopje Macedonia 
Nassau Bahamas Sofia Bulgaria 
Nassau Bahamas Stoccolma Svezia 
Nassau Bahamas Suva Fiji 
Nassau Bahamas Taipei Taiwan 
Nassau Bahamas Tallinn Estonia 
Nassau Bahamas Tashkent Uzbekistan 
Nassau Bahamas Tbilisi Georgia 
Nassau Bahamas Tegucigalpa Honduras 
Nassau Bahamas Tehran Iran 
Nassau Bahamas Thimphu Butan 
Nassau Bahamas Tirana Albania 
Nassau Bahamas Tokyo Giappone 
Nassau Bahamas Tripoli Libia 
Nassau Bahamas Tunisi Tunisia 
Nassau Bahamas Vaduz Liechtenstein 
Nassau Bahamas Valletta Malta 
Nassau Bahamas Vienna Austria 
Nassau Bahamas Vientiane Laos 
Nassau Bahamas Vilnius Lituania 
Nassau Bahamas Varsavia Polonia 
Nassau Bahamas Windhoek Namibia 
Nassau Bahamas Yerevan Armenia 
Nassau Bahamas Zagabria Croazia 
Niamey Niger Nicosia Cipro 
Niamey Niger Nouakchott Mauritania 
Niamey Niger Nuuk Groenlandia 
Niamey Niger Oslo Norvegia 
