word,PN_Singapore,PLD20_Singapore,PN_NonStd,OLD20
hadrah,1,1.95,1,1.9
hadrat,2,1.9,2,1.9
hafal,1,1.95,2,1.95
haid,1,1.95,1,1.95
hairan,1,2.2,2,1.9
haiwan,1,2.0,1,2.1
hajah,6,1.7,6,1.7
hajat,5,1.75,5,1.9
haji,6,1.65,6,1.65
hak,13,1.35,13,1.45
hakam,4,1.8,4,1.8
hakikat,0,2.8,0,2.8
hakiki,0,2.95,0,2.95
hakisan,0,2.6,0,2.45
hal,7,1.65,7,1.65
hal-ehwal,0,3.85,0,4.8
hala,11,1.3,10,1.2
halai-balai,0,4.2,0,5.95
halal,3,1.8,4,1.85
halaman,0,2.8,0,1.95
halang,13,1.25,13,1.35
halangan,1,1.95,1,1.95
halis,5,1.75,4,1.75
haloba,0,2.8,0,2.8
haluan,3,2.0,3,1.85
halus,5,1.75,5,1.8
halwa,0,1.95,0,1.9
hamba,2,1.75,1,1.75
hambar,4,1.75,4,1.75
hambat,2,1.85,2,1.85
hambatan,2,2.3,2,2.25
hamburan,0,2.45,0,2.45
hamil,3,1.85,3,1.8
hamis,6,1.7,6,1.7
hampa,2,1.85,2,1.85
hamparan,1,2.4,1,2.2
hampas,2,1.85,2,1.85
hampir,1,2.35,1,2.2
hamun,1,1.95,1,1.95
hana,12,1.35,4,1.3
hancur,0,2.6,0,2.45
handai,2,1.85,2,1.8
handal,0,2.0,0,1.95
handalan,0,2.5,0,2.45
hang,13,1.35,13,1.5
hangat,4,1.8,4,1.95
hangus,4,1.8,4,2.2
hantar,0,1.95,0,1.95
hantaran,1,2.25,1,2.05
hantu,1,1.95,1,1.95
hanya,1,1.9,1,1.9
hanyir,0,2.7,0,2.55
hanyut,0,2.8,0,2.5
haprak,0,2.4,0,2.4
hapus,4,1.8,4,1.85
hara,15,1.1,13,1.0
haram,7,1.6,7,1.6
harap,3,1.8,3,1.8
harapan,3,1.85,3,1.85
harga,2,1.9,2,1.85
hari,14,1.25,14,1.25
harian,3,1.95,3,1.85
harimau,0,2.95,0,2.9
harkat,0,2.0,0,2.0
harta,1,1.95,1,1.9
hartanah,0,3.25,0,2.9
hartawan,1,2.7,1,2.65
haru-biru,0,4.7,0,4.95
harum,4,1.8,4,1.85
haruman,0,2.7,0,2.3
harung,5,1.75,5,1.85
harus,6,1.65,6,1.75
has,10,1.5,9,1.45
hasad,6,1.6,6,1.85
hasan,1,1.95,1,1.9
hasil,1,1.95,1,1.9
hasrat,1,1.9,1,1.95
hasut,2,1.9,2,1.95
hasutan,0,2.6,0,2.3
hati,6,1.7,6,1.7
haus,4,1.8,4,1.8
hawa,10,1.45,8,1.45
hayam,5,1.7,6,1.75
hayang,11,1.4,12,1.5
hayat,6,1.65,7,1.8
hebahan,0,2.75,0,2.15
hebat,4,1.8,4,1.7
heboh,1,1.95,1,2.4
hela,4,1.7,4,1.6
helah,0,1.95,0,1.7
helai,1,1.95,1,1.85
helang,6,1.7,6,1.7
hemat,0,2.0,0,1.95
hembusan,0,2.8,0,2.85
hempas,2,2.1,2,1.9
hendak,2,1.9,2,1.95
hendap,1,2.0,1,2.0
hentakan,3,1.85,3,2.85
hentam,1,1.95,1,2.0
henti,1,2.15,1,2.0
heret,1,2.25,1,1.9
hias,1,1.95,1,1.9
hiasan,2,2.4,2,2.05
hiba,3,1.8,3,1.75
hibah,0,1.95,0,1.95
hibur,0,2.0,0,2.0
hiburan,0,2.7,0,2.6
hidang,3,1.85,3,1.8
hidangan,1,2.1,1,2.45
hidayah,1,2.6,1,2.7
hidayat,2,2.65,2,2.7
hidu,0,1.95,0,1.95
hidung,1,2.1,1,2.1
hidup,0,2.7,0,2.55
hidupan,0,2.75,0,2.7
hijau,1,2.2,1,1.95
hijrah,0,2.65,0,2.5
hikayat,1,2.7,1,2.7
hikmat,0,2.55,1,2.45
hilang,6,1.7,7,1.65
hilir,0,2.15,0,2.2
himpit,0,2.65,0,2.55
himpun,0,2.65,0,2.55
himpunan,0,2.75,0,2.7
hina,5,1.75,1,1.75
hingar-bingar,0,5.8,0,6.9
hingga,0,1.95,0,2.1
hinggap,0,2.5,0,2.5
hingusan,0,2.9,0,3.0
hirau,1,1.95,1,1.95
hiruk-pikuk,0,6.3,0,6.8
hitam,1,1.95,1,1.95
hitung,0,2.4,0,2.4
hitungan,0,2.85,0,2.85
hop,2,1.85,2,1.9
hormat,0,2.75,0,2.75
hubung,1,1.95,1,1.95
hubungan,0,2.65,0,2.7
hujah,3,1.85,3,1.85
hujan,2,1.9,2,1.9
hujung,1,1.95,1,1.95
hukum,0,2.15,0,2.0
hukuman,0,2.85,0,2.75
hulu,4,1.8,4,1.75
hulubalang,0,4.65,0,4.75
hulur,1,1.95,1,1.9
hurai,3,1.85,3,1.85
huraian,1,2.7,1,2.35
huru-hara,0,3.9,0,4.65
huruf,0,2.0,0,2.0
hutan,3,1.85,3,1.85
hutang,2,1.9,2,1.9
ia,0,1.8,0,1.75
ibadah,1,1.95,1,1.95
ibadat,3,2.1,3,2.15
ibarat,2,1.9,2,2.0
iblis,0,2.85,0,2.8
ibni,1,2.05,1,1.9
ibnu,1,2.5,1,2.35
ibu,2,1.75,2,1.75
ibunda,0,3.0,0,2.75
idam,1,1.9,1,1.9
idaman,0,2.05,0,2.05
igauan,0,2.85,0,2.6
ihsan,0,2.45,0,2.15
ijarah,1,1.95,1,2.0
ijazah,1,2.75,1,2.75
ijmak,0,2.2,0,2.25
ikan,3,1.75,3,1.75
ikat,4,1.7,4,1.8
ikatan,2,1.85,2,1.9
ikhlas,0,2.2,0,2.8
ikhtiar,0,3.15,0,3.25
iklan,1,1.9,1,1.95
iklim,1,1.95,1,2.7
ikrar,0,2.45,0,2.5
iktibar,0,3.25,0,2.9
iktiraf,0,3.55,0,3.1
iktisad,0,3.6,0,3.45
ikut,1,1.95,1,1.95
ikutan,1,2.15,1,2.15
ilham,0,2.85,0,2.55
ilmiah,0,3.25,0,3.0
ilmu,0,2.75,0,2.3
iltizam,0,3.7,0,3.55
imam,2,1.9,2,1.9
iman,2,1.9,2,1.9
imbang,3,1.75,3,1.8
imbangan,1,2.3,1,2.45
imbas,1,1.95,1,1.95
imbasan,1,2.65,1,2.7
imbau,0,2.65,0,2.05
imbauan,0,2.9,0,2.65
imbuhan,0,2.75,0,2.8
impi,0,1.95,0,1.95
impian,0,2.85,0,2.6
imsak,0,2.15,0,2.0
inang,1,1.85,1,1.85
indah,1,1.9,1,1.9
indera,0,2.8,0,2.75
induk,0,2.25,0,2.35
ingat,1,1.9,1,1.95
ingatan,1,2.4,1,2.55
ingin,2,2.05,2,2.2
ingkar,0,2.0,0,1.95
ini,2,1.75,2,1.65
injap,0,2.5,0,2.3
insaf,1,2.7,1,2.55
insan,2,2.1,2,1.85
intai,1,2.2,1,1.9
intan,1,1.95,1,1.9
inti,1,1.95,1,1.85
intip,0,2.5,0,2.3
intipan,0,2.9,0,2.7
ipar,0,2.0,0,2.0
iradat,1,2.35,1,2.45
irama,0,1.9,0,1.9
iras,1,1.9,1,1.9
iri,3,1.6,3,1.6
iring,0,2.0,0,1.95
iringan,0,2.55,0,2.6
isi,3,1.8,3,1.8
islah,0,2.0,0,2.0
istana,1,2.85,0,2.8
isteri,0,2.9,0,2.9
istiadat,0,4.0,0,3.65
istilah,0,2.95,0,2.95
istimewa,0,4.95,0,4.6
isyak,0,1.95,0,2.35
isyarat,1,2.3,1,2.75
isytihar,0,3.5,0,3.8
itah,0,1.95,0,1.95
itik,0,1.9,0,1.9
itu,1,1.85,1,1.85
izin,1,2.25,1,2.05
jabar,4,1.8,4,1.85
jabatan,1,1.9,1,1.9
jabir,3,1.85,3,1.85
jadi,10,1.5,10,1.5
jadian,0,2.25,0,2.0
jadual,0,2.8,0,2.6
jaga,10,1.4,10,1.45
jagaan,0,2.0,0,2.0
jagal,2,1.75,2,1.8
jaguh,3,1.85,3,1.9
jagung,1,1.85,1,1.95
jah,9,1.55,9,1.5
jahanam,0,2.85,0,2.85
jahat,3,1.85,3,1.9
jahil,1,1.95,1,1.95
jahiliah,0,3.75,0,3.6
jahit,5,1.75,5,1.85
jahitan,0,2.4,0,2.4
jajah,5,1.75,5,1.75
jajahan,2,2.05,2,2.1
jajaran,1,1.9,1,1.9
jaki,10,1.5,10,1.5
jalak,10,1.45,10,1.55
jalal,5,1.75,5,1.8
jalan,6,1.7,6,1.65
jalanan,1,1.95,1,1.95
jalang,14,1.25,14,1.35
jali,14,1.3,14,1.25
jalin,2,1.9,2,1.85
jalinan,3,2.3,3,2.05
jalu,6,1.65,6,1.6
jalur,2,1.9,2,1.85
jam,6,1.65,6,1.6
jamah,4,1.8,4,1.8
jamak,6,1.7,6,1.65
jambak,2,1.85,2,1.85
jambang,4,1.75,4,1.8
jambangan,1,2.2,1,2.55
jambatan,3,2.25,3,2.25
jambu,0,2.0,0,1.9
jambul,0,2.1,0,2.3
jame,1,1.95,10,1.9
jamin,3,1.85,3,1.75
jaminan,1,2.45,1,2.45
jamu,5,1.75,5,1.65
jamuan,1,2.1,1,1.95
jana,12,1.4,8,1.35
janda,6,1.65,4,1.6
janggal,1,1.85,1,1.95
janggus,0,2.25,0,2.55
jangka,4,1.7,4,1.75
jangkaan,1,2.4,1,2.3
jangkak,1,1.9,1,1.9
jangkauan,0,2.9,0,2.5
jangkitan,0,2.7,0,2.75
janji,1,1.95,1,1.95
jantan,1,1.95,1,1.9
jantina,0,3.2,0,2.75
jantung,2,1.9,2,1.9
jap,8,1.6,8,1.6
jara,17,1.0,17,1.0
jarahan,2,1.85,2,1.9
jarak,6,1.6,6,1.7
jarang,9,1.45,9,1.55
jari,17,1.1,17,1.1
jariah,1,2.45,1,1.95
jaring,3,1.85,3,1.85
jaringan,1,2.1,1,2.4
jarum,1,1.95,1,1.95
jasa,9,1.45,10,1.45
jasad,2,1.8,2,1.85
jasmani,0,3.35,0,2.95
jasmaniah,0,4.0,0,3.8
jati,9,1.55,9,1.55
jatuh,3,1.85,3,1.85
jauh,4,1.8,4,1.75
jawa,14,1.25,14,1.3
jawab,0,1.95,0,1.95
jawapan,1,1.95,1,1.95
jawatan,4,1.8,4,1.8
jawatankuasa,0,7.4,0,6.5
jawi,8,1.6,8,1.6
jaya,11,1.45,13,1.45
jebat,5,1.75,5,1.7
jegil,1,2.3,1,2.3
jejak,4,1.75,4,1.75
jejaka,1,2.3,1,2.3
jejantas,0,3.1,0,3.0
jejas,2,1.9,2,1.9
jelajah,0,2.35,0,2.35
jelak,8,1.6,8,1.55
jelapang,0,2.15,0,2.4
jelas,3,1.85,3,1.85
jelata,2,1.9,2,1.9
jelawat,3,1.85,3,1.95
jelik,4,1.8,4,1.85
jeling,3,1.85,3,1.9
jelingan,0,2.75,0,2.45
jelita,2,2.2,2,1.95
jelitawan,0,3.35,0,3.25
jelmaan,0,2.95,0,2.85
jemaah,0,2.45,0,2.15
jempol,1,2.4,1,2.75
jemput,1,2.2,1,2.05
jemputan,0,2.9,0,2.8
jemu,2,1.9,2,1.9
jenak,4,1.75,4,1.7
jenaka,2,1.85,2,1.85
jenama,2,1.9,2,1.9
jenayah,1,2.6,1,2.55
jenazah,1,2.65,1,2.6
jendela,0,2.9,0,2.75
jengah,1,1.95,1,1.95
jengkel,1,2.8,1,2.9
jengking,0,2.7,0,2.85
jenguk,1,1.95,1,2.45
jenin,1,1.95,1,1.95
jenis,2,1.9,2,1.95
jentera,1,2.7,1,2.5
jentolak,0,2.9,0,2.9
jenuh,1,1.95,1,1.95
jerai,3,1.85,3,1.8
jerangkung,0,3.0,0,3.25
jerat,5,1.7,5,1.65
jerih,2,1.9,2,1.9
jeriji,0,2.9,0,2.6
jering,6,1.7,6,1.8
jerit,5,1.75,5,1.8
jeritan,0,2.55,0,2.3
jerlus,0,2.9,0,2.6
jernih,0,2.65,0,2.4
jeruk,5,1.75,5,1.8
jerut,4,1.8,4,1.75
jijik,0,2.1,0,2.1
jika,2,1.9,2,1.9
jikalau,0,2.9,0,2.95
jilid,0,2.0,0,2.35
jimat,0,2.0,0,2.0
jin,0,2.0,0,1.9
jinak,1,1.95,1,1.95
jingga,4,1.65,4,2.15
jiran,0,2.0,0,2.0
jitu,1,1.9,1,1.9
jiwa,3,1.85,3,1.9
jodoh,1,2.05,1,2.45
joget,0,2.65,0,2.9
johan,0,2.0,0,2.1
jolok,1,1.95,1,1.95
jolokan,0,2.7,0,2.85
jong,9,1.5,9,1.6
joon,0,2.25,0,2.45
jua,8,1.4,8,1.55
juadah,0,2.8,0,2.15
juah,8,1.55,8,1.55
jual,5,1.7,5,1.75
jualan,1,2.05,1,1.9
juang,6,1.65,6,1.7
juar,5,1.7,5,1.7
juara,2,1.9,2,1.75
judi,5,1.75,5,1.75
judul,0,2.0,0,2.15
juga,5,1.75,5,1.75
jujur,1,1.95,2,1.9
julai,1,1.95,1,1.9
julang,6,1.65,6,1.6
julangan,0,2.75,0,2.25
julung,3,1.8,3,1.8
jumlah,0,2.6,0,2.35
jumpa,0,2.05,0,2.0
jumud,1,1.95,1,2.2
junjung,1,2.2,1,2.3
junjungan,1,2.7,1,2.75
jura,7,1.55,7,1.55
jurai,7,1.65,7,1.7
juraian,1,2.7,1,2.2
jurang,4,1.75,4,1.75
juru,4,1.8,4,1.8
juruacara,0,4.15,0,3.85
jurubahasa,0,4.45,0,4.2
jurugambar,0,4.7,0,4.6
juruhebah,0,4.35,0,4.15
jurujual,0,4.3,0,3.9
jurulatih,0,4.4,0,4.2
jururawat,0,4.05,0,4.2
jurus,2,1.85,2,1.8
jurusan,0,2.65,0,2.35
jurusolek,0,4.75,0,4.7
jurutera,0,3.6,0,3.55
juruterbang,0,4.95,0,4.7
juruwang,0,2.75,0,2.9
justeru,0,3.5,0,3.5
juta,5,1.75,5,1.75
jutaan,0,2.35,0,2.35
jutawan,0,2.65,0,2.65
kaba,7,1.6,2,1.6
kabil,4,1.8,4,1.8
kabul,5,1.75,5,1.75
kabur,7,1.65,8,1.65
kabus,6,1.7,6,1.7
kabut,8,1.6,8,1.6
kaca,7,1.55,5,1.6
kacak,7,1.6,7,1.55
kacang,5,1.7,5,1.8
kacau,2,1.9,2,1.85
kacip,1,1.95,1,1.95
kacir,2,1.9,2,1.9
kacukan,0,2.9,0,2.75
kadang,9,1.5,9,1.55
kadangkala,0,3.8,0,3.85
kadar,7,1.6,8,1.7
kader,1,2.15,1,2.0
kadim,2,1.9,2,1.9
kaduk,1,1.9,1,1.9
kaedah,1,1.95,1,1.9
kafir,1,1.95,1,1.95
kagum,1,1.95,1,1.95
kah,10,1.5,10,1.4
kahak,6,1.7,6,1.7
kahwin,0,2.9,0,2.9
kail,6,1.7,6,1.6
kain,5,1.75,5,1.65
kais,6,1.7,6,1.65
kait,5,1.75,5,1.65
kaitan,1,2.4,1,1.85
kajang,6,1.7,6,1.7
kaji,9,1.5,9,1.5
kajian,1,2.05,1,1.95
kakak,7,1.65,7,1.65
kaki,11,1.45,11,1.45
kakitangan,0,3.45,0,3.5
kaku,11,1.4,11,1.35
kala,16,1.0,13,1.0
kalah,6,1.6,6,1.5
kalai,9,1.55,9,1.45
kalak,13,1.25,13,1.2
kalam,9,1.45,9,1.35
kalangan,3,1.85,3,1.85
kalau,7,1.65,7,1.5
kalbu,0,2.3,0,1.9
kali,17,1.15,17,1.15
kalimat,0,2.7,0,2.7
kalu,13,1.3,13,1.2
kalung,3,1.85,3,1.9
kalungan,1,2.6,1,2.2
kalut,5,1.75,5,1.75
kama,12,1.25,4,1.25
kamal,7,1.55,7,1.55
kamar,10,1.4,11,1.4
kamariah,0,3.6,0,3.0
kamat,7,1.55,7,1.5
kambar,4,1.8,4,1.75
kambing,0,1.95,0,2.0
kami,9,1.55,9,1.4
kamil,7,1.65,7,1.55
kamis,6,1.7,6,1.65
kamit,6,1.65,6,1.6
kampung,1,1.9,1,1.95
kampungan,0,2.45,0,2.5
kamu,8,1.6,8,1.5
kamus,3,1.85,3,1.8
kan,7,1.55,7,1.35
kanak,8,1.55,8,1.55
kanan,6,1.7,6,1.65
kancah,0,2.0,0,2.0
kancil,0,2.4,0,2.3
kandang,8,1.55,8,1.65
kandar,4,1.75,4,1.75
kandas,3,1.85,3,1.9
kandi,3,1.85,3,1.85
kandung,4,1.8,4,1.8
kandungan,0,2.55,0,2.45
kangar,5,1.7,6,1.85
kangkang,1,1.95,1,2.45
kangsar,0,1.9,0,2.2
kantan,0,2.0,0,1.75
kanti,4,1.8,4,1.8
kantung,3,1.85,3,1.85
kap,10,1.45,10,1.45
kapai,5,1.7,5,1.6
kapal,5,1.75,5,1.7
kapan,9,1.55,9,1.5
kapar,9,1.55,10,1.55
kapit,3,1.8,3,1.8
kapitan,1,2.5,1,2.4
kapung,5,1.65,5,1.75
kapur,5,1.75,5,1.85
kar,7,1.6,7,1.45
karak,15,1.2,15,1.3
karal,8,1.55,8,1.6
karam,10,1.5,10,1.55
karang,16,1.15,16,1.4
karap,8,1.6,8,1.65
karat,14,1.25,14,1.35
karenah,1,2.8,1,2.8
kari,17,1.1,17,1.0
kariah,1,2.15,1,1.95
karib,1,1.95,1,1.9
karim,4,1.8,4,1.75
kartika,0,3.25,0,3.0
karu,10,1.5,10,1.3
karun,3,1.8,3,1.75
karung,9,1.55,9,1.6
karut,9,1.55,9,1.55
karya,0,1.95,0,1.95
karyawan,0,2.85,0,2.9
kasah,6,1.65,6,1.65
kasar,8,1.5,9,1.6
kasih,3,1.85,3,1.85
kasihan,0,2.75,0,2.5
kasturi,1,3.3,1,2.9
kasut,5,1.75,5,1.75
kata,13,1.25,11,1.25
katak,10,1.45,10,1.45
katan,6,1.55,6,1.5
kate,2,1.85,2,1.9
katil,4,1.75,4,1.8
kau,2,1.9,2,1.25
kaul,5,1.75,5,1.7
kaum,3,1.85,3,1.8
kaut,12,1.4,12,1.35
kawah,9,1.55,9,1.55
kawai,2,1.9,2,1.7
kawal,7,1.6,7,1.6
kawalan,1,1.9,1,2.0
kawan,11,1.4,11,1.35
kawasan,2,1.9,2,1.9
kawat,11,1.45,11,1.5
kaya,13,1.25,12,1.25
kaya-raya,0,3.7,0,4.6
kayan,10,1.45,10,1.6
kayangan,4,1.8,4,1.85
kayu,11,1.4,11,1.3
kayu-kayan,0,4.55,0,4.65
kayuh,0,2.0,0,1.95
keabadian,0,3.3,0,2.9
keadaan,0,2.2,0,2.1
keadilan,0,2.6,0,2.6
keagamaan,0,2.7,0,2.7
keagungan,0,2.8,0,2.85
keahlian,1,2.85,1,2.85
keaiban,0,2.7,0,2.2
keajaiban,0,3.65,0,2.95
keakraban,0,3.0,0,3.0
kealpaan,0,2.85,0,2.85
keamanan,1,2.3,1,2.05
keampuhan,1,2.6,1,2.7
keampunan,1,2.6,1,2.55
kean,6,1.7,6,1.75
keanak-anakan,0,4.85,0,5.4
keanggotaan,0,3.65,0,4.0
keanggunan,0,2.7,0,2.8
keangkuhan,0,2.8,0,3.0
keanjalan,0,2.85,0,2.8
keaslian,1,2.75,1,2.7
keasyikan,0,2.95,0,2.95
keazaman,0,2.5,0,2.45
kebah,6,1.7,6,1.7
kebahagiaan,0,4.1,0,3.6
kebahasaan,0,2.9,0,2.85
kebaikan,0,2.55,0,2.35
kebajikan,0,2.85,0,2.7
kebakaran,1,2.35,1,2.3
kebal,6,1.7,6,1.7
kebanggaan,1,2.8,1,2.85
kebangkitan,0,2.9,0,3.15
kebangsaan,1,2.7,1,2.8
kebanjiran,0,3.1,0,2.9
kebanyakan,0,2.9,0,2.9
kebapaan,0,2.05,0,2.1
kebarangkalian,0,5.75,0,4.95
kebaratan,1,2.1,1,2.15
kebas,5,1.75,5,1.7
kebaya,0,2.05,0,2.1
kebayan,0,1.95,0,1.95
kebebasan,0,2.75,0,2.2
kebejatan,1,2.3,1,2.2
kebelakangan,0,3.35,0,3.8
kebenaran,1,2.3,1,2.25
kebencian,0,3.0,0,2.9
keberadaan,0,2.95,0,2.85
keberangkatan,0,3.65,0,3.75
keberanian,0,3.55,0,2.8
keberatan,2,2.05,2,1.85
keberhasilan,0,4.4,0,3.85
keberkatan,0,2.85,0,2.75
keberkesanan,0,4.2,0,3.9
kebersamaan,0,3.4,0,3.25
kebersihan,0,3.05,0,2.9
keberuntungan,0,4.55,0,4.65
kebesaran,1,2.15,1,2.1
kebetulan,0,3.0,0,2.9
kebiadaban,0,3.7,0,3.4
kebiasaan,0,2.85,0,2.65
kebijaksanaan,0,4.65,0,4.5
kebimbangan,0,2.9,0,2.95
kebinatangan,0,3.7,0,3.65
kebingitan,0,2.8,0,3.05
kebingungan,0,2.85,0,3.45
kebisingan,0,2.9,0,3.15
kebobrokan,0,3.65,0,3.85
kebocoran,0,2.85,0,3.2
kebodohan,0,2.75,0,3.1
kebohongan,0,2.8,0,3.4
kebolehan,0,2.9,0,3.25
kebosanan,0,2.8,0,2.8
kebuasan,2,2.4,2,2.2
kebudayaan,0,2.9,0,2.9
kebun,0,2.0,0,2.0
kebuntuan,0,3.25,0,2.85
keburukan,0,2.9,0,2.9
kecacatan,0,2.6,0,2.6
kecairan,0,2.5,0,2.3
kecak,1,2.45,1,1.75
kecam,4,1.8,4,1.8
kecaman,0,2.0,0,2.0
kecamuk,0,2.85,0,2.8
kecanggihan,0,2.95,0,3.3
kecantikan,0,2.9,0,2.9
kecapi,0,2.45,0,2.35
kecederaan,0,3.3,0,3.05
kecekalan,1,2.6,1,2.5
kecekapan,1,2.65,1,2.55
kecelakaan,0,2.95,0,2.9
kecelaruan,0,3.4,0,2.85
kecemasan,0,3.3,0,2.2
kecemburuan,0,4.6,0,3.8
kecemerlangan,0,4.5,0,4.45
kecenderungan,0,4.9,0,4.85
kecerdasan,1,3.1,1,2.7
kecerdikan,0,3.3,0,3.0
kecergasan,1,2.95,1,2.7
keceriaan,0,2.85,0,2.55
kecetekan,0,3.15,0,2.95
kecewa,0,2.75,0,2.85
keciciran,0,2.9,0,2.8
kecil,0,2.45,0,2.0
kecintaan,0,2.9,0,2.85
kecoh,1,2.25,1,2.1
kecuaian,0,4.0,0,2.3
kecuali,0,3.25,0,2.75
kecundang,0,2.95,0,3.0
kecurian,0,2.7,0,2.55
kecurigaan,0,3.6,0,3.5
kecut,2,1.9,2,1.9
kedaerahan,0,2.9,0,2.9
kedah,5,1.75,5,1.65
kedai,1,1.9,1,1.85
kedaifan,0,2.95,0,2.7
kedalaman,1,2.25,1,2.3
kedamaian,1,2.8,1,2.3
kedangkalan,0,2.8,0,2.9
kedatangan,1,2.55,1,2.65
kedaulatan,0,2.95,0,2.95
kedegilan,0,3.0,0,3.0
kedekut,0,2.95,0,2.95
kedengaran,0,2.7,0,2.85
kedewasaan,0,3.15,0,2.95
kedi,3,1.85,3,1.8
kediaman,0,2.85,0,2.8
kedinginan,0,2.9,0,2.95
kedit,2,1.9,2,1.85
kedua,1,2.3,1,1.95
kedua-dua,0,4.9,0,4.7
kedudukan,0,2.9,0,2.9
kedukaan,2,2.5,2,2.45
keduniaan,0,2.9,0,2.75
kedutaan,1,2.7,1,2.55
kedutan,2,2.25,2,2.15
keemasan,0,2.4,0,2.05
keempat,0,2.6,0,2.55
keempat-empat,0,6.25,0,6.75
keenakan,0,2.65,0,2.4
keenam,0,2.4,0,2.4
keengganan,0,2.95,0,3.25
keesokan,0,2.9,0,2.9
kefahaman,0,2.6,0,2.6
kefasihan,0,2.9,0,2.85
kegagahan,1,2.2,1,2.25
kegagalan,1,2.6,1,2.7
kegamatan,1,1.95,1,1.95
keganasan,1,2.5,1,2.5
keganjilan,0,3.45,0,3.25
kegarangan,1,2.05,1,2.5
kegawatan,1,2.2,1,2.35
kegelapan,0,2.55,0,2.6
kegelisahan,0,3.6,0,3.6
kegelojohan,0,4.25,0,4.4
kegemaran,0,2.35,0,2.3
kegembiraan,0,3.85,0,3.7
kegemilangan,0,3.6,0,3.75
kegetiran,0,2.9,0,2.85
keghairahan,0,2.75,0,3.7
kegiatan,0,2.65,0,2.6
kegigihan,0,2.9,0,2.9
kegilaan,0,2.5,0,2.6
kegirangan,1,2.6,1,2.7
kegopohan,0,2.8,0,3.3
kegugupan,0,3.3,0,2.9
keguguran,0,2.65,0,2.65
kegunaan,0,2.5,0,2.35
kegundahan,0,2.85,0,2.8
kegusaran,0,2.6,0,2.55
kehabisan,0,2.75,0,2.75
kehadiran,0,2.7,0,2.65
kehairanan,0,2.95,0,2.95
kehalusan,0,2.85,1,2.6
kehambaran,0,2.9,0,2.85
kehamilan,0,2.8,0,2.75
kehampaan,0,2.8,0,2.5
kehancuran,0,3.05,0,3.1
kehandalan,0,2.95,0,2.85
kehangatan,0,2.6,0,2.95
keharuman,0,2.9,0,2.75
kehausan,0,2.8,1,2.7
kehebatan,0,2.75,0,2.45
kehendak,0,2.85,0,2.85
kehendaki,0,3.55,0,3.6
keheningan,0,2.75,0,2.85
kehidupan,0,3.05,0,2.9
kehijauan,0,3.35,0,2.9
kehilangan,0,2.6,0,2.8
kehinaan,0,2.7,0,2.65
kehormat,0,3.55,0,3.3
kehormatan,0,3.6,0,3.45
keibuan,0,2.65,0,2.5
keikhlasan,0,3.0,0,3.85
keilmuan,0,3.1,0,2.9
keimanan,1,2.7,1,2.7
keindahan,0,2.6,0,2.65
keinginan,0,2.8,1,2.75
keinsafan,0,2.95,0,2.95
keintiman,0,3.35,0,2.95
keistimewaan,0,5.15,0,5.05
keizinan,0,2.85,1,2.8
kejadian,0,2.75,0,2.45
kejaguhan,1,2.6,1,2.55
kejahatan,0,2.25,0,2.3
kejahilan,0,2.65,0,2.6
kejaksaan,0,2.8,0,2.85
kejam,8,1.6,8,1.65
kejang,13,1.35,13,1.5
kejangan,3,1.85,3,2.0
kejanggalan,0,2.8,0,2.85
kejantanan,0,2.8,0,2.8
kejap,4,1.8,4,1.85
kejar,4,1.8,4,1.85
kejatuhan,1,2.75,1,2.6
kejayaan,1,2.0,0,1.95
kejelitaan,0,3.45,0,3.15
kejernihan,0,3.5,0,3.1
keji,3,1.85,3,1.85
kejituan,0,2.9,0,2.75
kejiwaan,0,2.75,0,2.7
kejohanan,0,2.75,0,2.7
kejora,0,2.65,0,2.7
kejuaraan,0,2.95,0,2.8
kejujuran,0,2.7,0,2.7
kejumudan,0,2.9,0,2.9
kejurulatihan,0,5.65,0,5.5
kejuruteraan,0,4.7,0,4.6
kejut,1,1.95,1,1.95
kejutan,1,2.3,1,2.25
kekaburan,0,2.65,0,2.6
kekacakan,0,2.55,0,2.5
kekacauan,0,2.95,0,2.7
kekaguman,0,2.75,0,2.7
kekal,6,1.7,6,1.75
kekalahan,1,2.3,1,2.25
kekalutan,0,2.75,0,2.55
kekampungan,0,2.85,0,3.25
kekang,8,1.6,8,1.65
kekangan,3,1.85,3,1.9
kekarutan,0,2.85,0,2.55
kekasaran,0,2.2,0,2.1
kekasih,0,2.75,0,2.75
kekayaan,1,2.0,0,1.95
kekebalan,1,2.5,1,2.4
kekecewaan,0,3.8,0,3.85
kekecohan,0,2.9,0,2.95
kekecualian,0,4.65,0,3.7
kekejaman,1,2.45,1,2.5
kekejangan,1,2.1,1,2.5
kekeliruan,0,3.75,0,3.55
kekeluargaan,0,5.1,0,4.3
kekemasan,1,2.25,1,2.15
kekentalan,0,2.85,0,2.85
kekerapan,1,2.15,1,2.3
kekerasan,2,2.05,2,1.9
kekeringan,0,2.55,0,2.75
kekeruhan,0,2.7,0,2.65
kekesalan,1,2.2,1,2.25
kekok,0,2.0,0,2.0
kekosongan,0,2.85,0,3.35
kekotoran,0,2.85,0,3.4
kekuasaan,0,2.65,0,2.55
kekuatan,0,2.5,0,2.35
kekuda,0,2.65,0,2.65
kekufuran,0,3.0,0,2.65
kekukuhan,0,2.55,0,2.75
kekunci,0,3.2,0,2.9
kekuningan,0,2.85,0,2.85
