word	Male_Valence_Mean	Male_Arousal_Mean	Male_Dominance_Mean	ALLPredictability_Mean	Male_Concreteness_Mean	Male_Frequency_Mean
gula	5.482758621	4.538461538	5.5625	4.434782609	3.918918919	5.8
gumpalan	5.310344828	4.564102564	5.4375	3.260869565	3.918918919	5.1
gundah	4.1724137930000005	5.7435897439999986	4.8125	3.173913043	4.675675676	4.525
gunting	4.551724138	4.179487179	5.25	4.826086957	3.621621622	5.575
gunung	4.448275862	4.2564102560000014	4.5	5.130434783	4.0	6.125
gunung api	4.931034483	4.282051282	5.6875	3.217391304	3.945945946	5.225
gurih	5.551724137999999	4.41025641	5.0625	4.565217391	3.972972973	5.3
guru	5.103448276	4.051282051	5.8125	4.52173913	4.054054054	5.775
gusar	3.4827586210000003	5.41025641	4.5	2.869565217	4.837837838	4.625
guyon	5.379310345	5.153846154	4.9375	3.3043478260000003	4.216216216	4.725
hadiah	5.551724137999999	4.948717949	5.0625	4.260869565	3.918918919	6.525
hadir	4.931034483	5.051282051	6.0	6.130434782999999	4.324324324	6.3
haji	5.103448276	4.743589743999999	5.6875	5.52173913	4.216216216	6.275
hak	6.0689655170000005	4.58974359	5.625	4.608695652	4.189189189	5.55
hakikat	5.413793103	4.564102564	5.4375	4.9130434780000005	4.72972973	4.95
halus	5.551724137999999	4.538461538	5.3125	5.260869565	3.837837838	5.4
hama	3.24137931	4.3589743589999985	6.1875	3.347826087	3.675675676	3.85
hancur	3.413793103	4.897435897	4.875	3.130434783	4.027027027	5.475
hansip	5.24137931	5.0	5.3125	4.391304348	3.459459459	4.975
harapan	6.689655172	4.974358973999999	5.8125	5.130434783	4.648648649	5.825
hari	5.413793103	4.974358973999999	5.25	5.47826087	4.162162162	6.15
harimau	4.344827586	4.333333333	5.375	4.9130434780000005	3.756756757	5.15
harta karun	5.896551724	4.641025641000001	5.25	4.173913043	3.702702703	5.35
haru	5.344827586	4.282051282	5.6875	4.217391304	4.486486486	5.3
hasrat	4.689655172	5.307692308	5.4375	5.52173913	4.621621622	5.225
hati	5.931034483	5.41025641	5.25	3.956521739	3.513513514	5.8
hebat	6.793103447999999	5.717948718	6.21875	5.086956522	4.324324324	5.475
heran	4.620689655	5.512820512999999	5.1875	3.47826087	4.243243243	5.9
heroin	4.517241379	4.461538462	5.125	4.217391304	3.72972973	4.65
hidran	4.896551724	4.538461538	4.875	4.608695652	3.648648649	4.125
hidung	5.068965517	3.58974359	5.625	5.52173913	3.675675676	6.275
hidup	5.034482758999999	4.948717949	5.875	4.304347826	4.162162162	5.625
hijau	5.275862069	4.512820513	5.5625	5.0	3.432432432	5.65
hilang	4.0344827589999985	4.179487179	4.96875	3.5652173910000005	4.675675676	5.6
hina	3.137931034	5.358974358999999	4.8125	4.086956522	4.756756757	5.2
hinaan	2.620689655	5.41025641	4.59375	3.826086957	4.702702703	5.375
histeris	2.655172414	6.794871795	5.0625	3.043478261	4.891891892	5.25
hitam	5.034482758999999	4.461538462	5.1875	4.739130435	4.297297297	5.5
hiu	3.862068966	5.461538462	6.375	4.0434782610000015	3.783783784	4.925
hiu	3.793103448	5.487179487000001	5.875	3.826086957	3.594594595	5.3
hormat	5.827586207	4.820512821	6.3125	5.347826087	4.297297297	5.975
hostel	4.827586207	4.435897436	5.5	4.0434782610000015	3.756756757	4.05
hotel	5.103448276	3.897435897	5.25	4.391304348	3.405405405	5.3
hubungan	5.689655172	5.128205128	5.6875	4.608695652	4.648648649	5.75
hujan	4.551724138	4.615384615	4.875	5.434782609	3.405405405	5.875
hukuman	3.2758620689999995	6.0256410260000015	4.9375	4.391304348	3.702702703	5.725
humor	5.862068966	5.307692308	5.5625	6.0434782610000015	4.675675676	5.975
huru-hara	4.206896552	4.538461538	4.5625	3.347826087	4.432432432	5.425
iba	4.931034483	5.538461538	5.9375	4.347826087	4.702702703	5.025
iblis	2.689655172	6.179487179	4.78125	3.652173913	4.351351351	5.3
ibu	6.620689655	4.153846154	5.125	5.391304347999999	4.0	6.275
ide	5.275862069	4.564102564	6.25	4.695652174	4.648648649	6.325
identitas	5.344827586	5.025641026000001	6.125	5.173913043	4.108108108	5.55
idiot	4.448275862	4.307692308	5.0625	3.652173913	4.297297297	4.7
idola	5.034482758999999	4.641025641000001	5.9375	6.0434782610000015	4.243243243	5.45
ijazah	5.9655172410000015	4.846153846	6.0	5.47826087	3.3513513510000004	5.825
ikan	4.793103448	4.153846154	5.125	5.826086957	3.324324324	6.175
ikhlas	6.103448276	5.230769231	5.9375	5.173913043	4.783783784	6.6
ikut-ikutan	5.103448276	4.41025641	5.75	3.4347826089999995	4.459459459	5.275
imbalan	5.206896552	4.666666667	5.3125	4.565217391	3.972972973	5.85
impoten	3.862068966	4.564102564	4.8125	3.782608696	3.891891892	4.575
industri	4.413793103	4.615384615	5.4375	3.782608696	4.324324324	5.275
infeksi	4.1724137930000005	4.2564102560000014	5.0625	3.52173913	4.189189189	4.95
inferior	3.551724138	4.692307692	5.625	3.739130435	4.8108108110000005	4.875
infrastruktur	4.482758621	3.564102564	4.6875	5.260869565	3.72972973	5.225
ingatan	5.586206897	4.948717949	5.3125	4.9130434780000005	4.972972973	6.55
ingin	5.482758621	4.487179487	5.0	5.043478261000001	4.378378378	6.35
ingin tahu	4.965517241000001	4.717948718	5.5	4.652173913	5.108108108	5.65
insentif	4.862068966	4.076923077	4.875	5.304347826	4.432432432	5.25
intelijen	5.75862069	4.846153846	6.125	5.173913043	5.081081081000001	5.225
internet	5.206896552	4.871794872	4.9375	4.608695652	3.864864865	6.6
intim	4.896551724	4.461538462	5.625	6.434782609	5.027027027	5.85
intimidasi	3.965517241	3.794871795	5.8125	3.4347826089999995	4.135135135	5.25
iri	2.068965517	6.846153846	5.1875	3.695652174	4.8108108110000005	5.65
istana	5.448275862000001	4.923076923	5.25	6.0	3.918918919	5.65
istirahat	5.344827586	4.0256410260000015	5.3125	5.217391304	4.945945946	5.775
istri	5.896551724	5.051282051	5.0	5.347826087	3.27027027	5.9
jagoan	5.793103447999999	5.025641026000001	5.375	5.869565217000001	4.432432432	5.175
jahat	2.793103448	6.897435897	5.0	4.217391304	4.324324324	5.175
jalan	5.137931034	4.666666667	5.5	3.956521739	3.27027027	5.975
jalan besar	4.827586207	4.743589743999999	5.75	6.0	3.675675676	5.35
jalan raya	4.517241379	4.230769231	5.5	4.739130435	3.243243243	5.75
jam	4.827586207	3.923076923	5.5625	4.47826087	4.189189189	5.825
jamur	4.379310345	4.205128205	5.75	3.913043478	3.675675676	5.7
janggal	4.448275862	4.820512821	5.125	4.869565217	4.162162162	5.0
jantung	5.655172414	4.743589743999999	4.5625	4.565217391	3.135135135	5.7
jari	4.7241379310000005	4.128205128	6.5	5.7826086960000005	3.918918919	5.725
jarum	4.827586207	4.128205128	5.4375	4.260869565	3.837837838	5.175
jatuh	4.344827586	5.205128205	5.25	3.739130435	3.810810811	5.975
jauh	4.1724137930000005	4.641025641000001	5.8125	4.0	4.378378378	6.05
jawaban	4.862068966	4.974358973999999	5.9375	5.217391304	4.297297297	6.2
jaya	5.551724137999999	4.564102564	5.0625	4.826086957	4.648648649	5.7
jelek	3.862068966	4.769230769	5.1875	4.173913043	4.378378378	5.75
jelita	6.0689655170000005	5.256410256000001	5.125	5.47826087	4.567567568	4.8
jendela	5.034482758999999	4.102564103	4.8125	5.0	3.864864865	5.15
jender	5.0	4.076923077	5.8125	4.9130434780000005	3.918918919	5.775
jengkel	4.689655172	4.051282051	5.25	3.391304348	4.675675676	4.675
jenuh	3.75862069	4.3589743589999985	5.4375	4.695652174	4.864864865	5.975
jerami	5.24137931	5.025641026000001	5.6875	5.0	3.432432432	4.675
jerat	3.896551724	4.384615385	5.0	3.695652174	4.459459459	4.625
jeritan	4.896551724	5.384615385	5.6875	3.608695652	4.27027027	5.3
jijik	3.689655172	5.205128205	4.6875	4.7826086960000005	4.378378378	5.45
jimat	4.379310345	4.641025641000001	5.5	3.739130435	4.432432432	5.4
jinak	5.7241379310000005	4.333333333	5.3125	6.0434782610000015	4.621621622	5.35
jiwa	5.379310345	4.666666667	5.5	4.130434783	4.540540541	5.75
joget	5.862068966	5.41025641	5.25	4.260869565	3.864864865	5.35
juara	5.896551724	4.58974359	6.875	4.7826086960000005	3.945945946	5.975
jujur	6.137931034	4.41025641	5.875	5.043478261000001	4.540540541	6.2
jurang	4.24137931	4.538461538	5.3125	4.956521738999999	3.864864865	5.25
jurnal	4.793103448	4.512820513	5.5625	5.130434783	3.702702703	5.7
juru	5.034482758999999	4.205128205	5.125	4.391304348	3.702702703	4.325
jurusan	4.896551724	4.153846154	5.3125	4.173913043	4.486486486	5.625
jus	5.413793103	4.384615385	5.0625	5.565217391	3.648648649	6.3
jutawan	5.310344828	4.692307692	5.125	4.739130435	4.378378378	5.1
kabar	5.413793103	4.538461538	5.75	4.52173913	4.189189189	4.9
kabinet	4.931034483	4.205128205	5.0625	3.956521739	4.027027027	5.2
kaca	4.413793103	4.461538462	5.8125	4.608695652	3.594594595	5.7
kacamata	5.551724137999999	4.3589743589999985	5.4375	6.173913043	3.891891892	5.275
kacau	4.344827586	4.871794872	5.5	3.043478261	4.72972973	5.55
kagum	5.1724137930000005	4.435897436	5.5	5.086956522	3.945945946	5.85
kaidah	5.068965517	3.871794872	5.25	4.47826087	4.675675676	5.2
kain	5.310344828	3.871794872	5.4375	5.7826086960000005	3.72972973	5.675
kaki	4.689655172	5.076923077	5.6875	4.7826086960000005	3.432432432	5.6
kaku	4.1724137930000005	3.974358974	4.75	3.173913043	4.594594595	5.475
kalah	4.344827586	4.102564103	4.125	4.695652174	4.594594595	5.85
kalajengking	3.75862069	4.923076923	5.3125	3.826086957	3.756756757	4.825
kalap	3.896551724	5.487179487000001	4.875	3.782608696	4.189189189	5.075
kalut	3.793103448	4.230769231	5.375	3.086956522	4.540540541	5.125
kamar	5.068965517	4.487179487	5.4375	5.304347826	3.594594595	5.925
kamar mayat	3.620689655	5.025641026000001	5.25	3.391304348	3.810810811	5.15
kambing hitam	4.137931034	4.307692308	4.8125	4.217391304	4.891891892	5.25
kampus	5.517241379	4.794871795	5.4375	5.652173913	3.405405405	5.575
kanal	4.310344828	4.615384615	4.9375	3.652173913	3.891891892	5.075
kangen	5.620689655	4.820512821	4.6875	4.304347826	4.864864865	5.7
kanker	4.0	5.051282051	5.1875	4.0434782610000015	4.648648649	6.025
kantong	5.24137931	4.333333333	5.875	4.652173913	3.405405405	5.8
kantor	4.482758621	4.230769231	5.4375	5.7826086960000005	3.648648649	5.75
kapal	4.75862069	4.564102564	5.125	5.47826087	3.72972973	5.75
kapal pesiar	5.0	4.128205128	5.5	5.826086957	3.432432432	4.75
kapur	3.965517241	4.58974359	5.1875	4.956521738999999	3.594594595	5.075
karantina	4.482758621	4.307692308	5.1875	4.130434783	4.135135135	5.125
karier	4.827586207	4.974358973999999	5.3125	5.434782609	4.135135135	5.65
kartu as	5.206896552	4.717948718	6.0	3.4347826089999995	4.621621622	5.625
kas	4.896551724	4.3589743589999985	5.6875	3.739130435	4.108108108	5.275
kasar	3.2758620689999995	5.025641026000001	5.1875	4.0	4.243243243	5.625
kasih	7.275862068999999	4.58974359	5.5625	4.47826087	4.351351351	5.5
kasih sayang	7.482758621	4.435897436	6.4375	5.043478261000001	4.513513514	5.4
kasihan	4.344827586	5.41025641	5.0	5.0	4.405405405	5.6
kasino	5.0	4.564102564	5.0625	3.913043478	3.864864865	4.475
kasir	5.0	4.538461538	5.0	4.434782609	3.891891892	5.0
kasmaran	6.0344827589999985	5.230769231	5.96875	4.304347826	4.864864865	4.875
katak	5.206896552	4.179487179	5.6875	3.608695652	3.702702703	5.075
kaus kaki	4.965517241000001	4.205128205	4.625	3.913043478	3.3783783780000003	5.825
kaya	7.24137931	4.538461538	5.875	6.391304347999999	4.567567568	5.675
keadilan	7.551724137999999	5.461538462	6.40625	5.304347826	4.702702703	5.025
keajaiban	7.413793103	5.794871795	6.0	3.695652174	4.621621622	5.6
kebahagiaan	7.75862069	6.384615385	6.0625	5.173913043	4.837837838	5.7
kebaikan	7.206896552000001	6.384615385	5.9375	4.826086957	4.432432432	5.925
kebajikan	6.75862069	6.0	5.4375	4.173913043	4.702702703	5.075
kebanggaan	7.0344827589999985	5.102564103	6.375	4.652173913	4.918918918999999	5.65
kebanjiran	4.586206897	5.102564103	5.5625	4.565217391	3.837837838	5.775
kebebasan	6.0	5.692307692000001	5.84375	4.7826086960000005	4.783783784	5.675
kebenaran	6.137931034	4.3589743589999985	5.4375	4.608695652	4.837837838	5.4
kebencian	2.931034483	6.128205127999999	5.0	4.52173913	4.594594595	5.35
keberangan	3.1034482760000004	6.820512821	5.25	4.434782609	4.540540541	4.55
kebetulan	4.448275862	4.41025641	4.625	5.173913043	4.891891892	5.75
kebiadaban	2.24137931	6.512820512999999	5.8125	2.739130435	4.8108108110000005	4.6
kebiasaan	4.965517241000001	4.0256410260000015	6.0625	5.434782609	4.8108108110000005	6.175
kebodohan	3.724137931000001	5.025641026000001	4.8125	3.130434783	5.108108108	5.45
kebosanan	4.206896552	4.897435897	4.875	4.47826087	4.621621622	5.725
kebun	5.379310345	4.076923077	5.3125	4.9130434780000005	3.2162162160000003	5.6
kecamatan	5.0	4.384615385	4.625	5.7826086960000005	3.864864865	5.425
kecanduan	4.517241379	4.384615385	5.375	3.739130435	4.837837838	5.5
kecantikan	5.24137931	4.923076923	5.9375	4.217391304	4.675675676	5.35
kecelakaan	3.586206897	6.2564102560000014	4.875	3.3043478260000003	4.108108108	5.9
kecemasan	3.517241379	4.846153846	4.0	3.913043478	4.837837838	5.525
kecemburuan	4.24137931	4.512820513	5.5	4.304347826	5.027027027	5.6
kecerdasan	6.413793103	4.846153846	5.5625	6.434782609	4.621621622	5.825
kecewa	4.068965517	4.743589743999999	4.875	4.0434782610000015	4.621621622	5.05
kecil	4.1724137930000005	4.461538462	5.25	4.52173913	3.837837838	6.125
kecil hati	3.896551724	4.820512821	5.0	5.0	4.918918918999999	5.325
kecoak	3.724137931000001	4.487179487	4.625	4.173913043	3.756756757	5.5
kedengkian	3.206896552	6.153846154	5.375	3.173913043	4.513513514	4.575
kegagalan	4.310344828	4.615384615	4.9375	3.52173913	4.918918918999999	5.375
kegandrungan	4.75862069	4.461538462	5.8125	3.47826087	4.8108108110000005	4.65
kegembiraan	6.310344828	4.41025641	5.5	4.130434783	4.837837838	5.375
kehangatan	5.344827586	4.871794872	5.75	4.956521738999999	4.594594595	5.975
keharuan	5.206896552	4.205128205	5.3125	3.739130435	4.648648649	5.125
keharuman	5.7241379310000005	4.692307692	5.375	4.956521738999999	4.837837838	4.925
keheranan	4.862068966	4.461538462	5.125	3.47826087	4.72972973	5.4
kehidupan	5.517241379	4.820512821	6.625	5.043478261000001	4.378378378	5.375
kehormatan	5.896551724	5.461538462	6.0625	5.652173913	4.594594595	5.675
keinginan	5.275862069	5.41025641	6.3125	5.7826086960000005	4.891891892	5.85
kejahatan	2.689655172	6.0	5.375	3.739130435	3.918918919	6.175
kejam	2.517241379	6.230769231	4.9375	4.608695652	4.756756757	5.325
kejayaan	6.0	5.564102564	5.8125	5.130434783	4.783783784	5.1
kekacauan	3.896551724	5.384615385	5.5	3.5652173910000005	4.918918918999999	6.0
kekasih	5.137931034	5.0	5.375	4.47826087	4.0810810810000016	5.75
kekayaan	5.9655172410000015	4.871794872	6.5	5.260869565	4.891891892	5.825
kekeliruan	4.620689655	4.461538462	5.125	3.217391304	4.756756757	4.975
kekhawatiran	4.379310345	4.564102564	5.0625	4.52173913	4.648648649	5.025
keki	4.517241379	3.743589744	5.5625	3.956521739	4.459459459	4.3
kekuasaan	6.103448276	5.615384615	5.375	4.956521738999999	4.594594595	6.25
kekuatan	5.310344828	4.512820513	5.875	5.913043478	4.594594595	5.725
kelaparan	3.655172414	5.128205128	5.25	3.130434783	4.297297297	5.425
kelelawar	4.655172414	4.666666667	5.4375	4.608695652	3.810810811	4.95
kelimpahan	5.275862069	4.0	5.375	4.652173913	4.459459459	4.975
kelincahan	5.068965517	4.435897436	5.875	5.217391304	5.054054054	5.225
kelinci	4.896551724	3.974358974	5.4375	3.739130435	3.2162162160000003	6.1
keluarga	6.413793103	4.923076923	6.0	6.260869565	3.459459459	6.25
kelumpuhan	3.172413793	4.58974359	4.25	4.304347826	4.567567568	4.6
kemajuan	5.827586207	5.461538462	5.125	5.826086957	5.135135135	5.35
kemarahan	3.620689655	4.769230769	6.21875	4.0434782610000015	4.783783784	6.15
kematian	4.103448276	4.435897436	5.375	3.52173913	4.108108108	5.675
kembang api	5.896551724	4.897435897	4.5625	5.565217391	3.513513514	5.475
kemenangan	5.7241379310000005	4.794871795	5.8125	5.47826087	4.945945946	5.925
kemerdekaan	5.931034483	5.153846154	5.3125	6.130434782999999	4.135135135	5.55
kemesraan	6.206896552000001	4.794871795	6.375	4.086956522	4.756756757	5.4
kemewahan	5.931034483	5.358974358999999	5.25	5.043478261000001	4.675675676	5.65
kemiskinan	4.620689655	4.692307692	5.5625	5.304347826	4.72972973	5.025
kemuliaan	6.137931034	4.820512821	5.3125	5.391304347999999	4.378378378	5.15
kenakalan	4.24137931	4.923076923	4.8125	4.260869565	4.567567568	5.325
kenangan	5.793103447999999	5.512820512999999	4.875	5.0	4.405405405	5.65
kencing	3.931034483	4.051282051	4.625	5.739130435	3.648648649	5.575
kendala	4.103448276	4.538461538	5.5625	2.913043478	4.918918918999999	5.45
kendaraan	5.344827586	4.3589743589999985	5.0625	4.608695652	3.243243243	5.7
kendi	4.448275862	4.384615385	5.4375	4.217391304	3.72972973	4.725
kengerian	3.448275862	5.7435897439999986	5.625	4.173913043	4.972972973	5.6
kenikmatan	5.1724137930000005	4.666666667	5.125	5.695652174	4.459459459	5.5
kentut	4.275862069	4.615384615	5.0	3.47826087	3.621621622	6.0
kenyamanan	6.137931034	4.538461538	5.5625	5.130434783	4.594594595	6.075
kepala pelayan	5.068965517	4.58974359	5.6875	4.695652174	3.783783784	4.225
keperawatan	4.24137931	4.615384615	4.875	5.47826087	4.540540541	4.8
kepingin	5.0	4.564102564	4.6875	4.695652174	4.972972973	5.55
kepuasan	5.7241379310000005	4.820512821	4.9375	4.47826087	4.567567568	5.5
keranjang	5.206896552	4.0256410260000015	5.25	4.869565217	3.3783783780000003	5.125
keras	4.448275862	3.974358974	5.5625	4.652173913	4.297297297	5.675
kereta	5.75862069	3.538461538	5.0625	4.956521738999999	4.0	6.175
keriangan	6.551724137999999	5.820512821	5.875	4.608695652	4.72972973	4.85
kertas	4.7241379310000005	4.269230769	4.8125	4.9130434780000005	3.445945946	5.775
kerusakan	3.689655172	4.948717949	5.5	3.826086957	4.540540541	5.9
kerusuhan	3.172413793	6.0	5.0625	4.391304348	4.27027027	5.5
kesakitan	4.068965517	3.948717949	5.3125	3.52173913	4.162162162	5.225
kesal	3.827586207	4.615384615	4.5625	5.086956522	4.864864865	5.775
kesedihan	4.310344828	4.230769231	6.0625	3.347826087	4.702702703	5.825
kesehatan	6.25862069	5.217948718	5.3125	5.195652174	4.432432432	5.8
kesejahteraan	6.206896552000001	4.3	4.977272727	4.551724138	5.677419355	6.282051282
kesempatan	6.172413793	4.5	5.204545455	4.517241379	5.096774194	5.7435897439999986
kesempurnaan	6.137931034	4.44	5.181818182	4.620689655	5.225806452	5.58974359
kesenangan	6.0	4.62	5.1363636360000005	4.965517241000001	5.064516128999999	4.948717949
kesendirian	5.103448276	4.24	5.0	4.1724137930000005	5.548387097000001	5.435897436
kesengsaraan	2.620689655	6.0	4.795454545	4.517241379	4.806451613	5.153846154
kesepakatan	6.0344827589999985	4.34	5.318181818	4.896551724	4.967741935	5.487179487000001
kesepian	3.551724138	4.04	5.113636364	4.655172414	5.096774194	5.487179487000001
keserakahan	2.931034483	4.5	4.454545455	5.206896552	5.064516128999999	4.974358973999999
kesombongan	2.8620689660000003	5.2	5.159090909	4.448275862	5.032258065	5.076923077
kesopanan	6.448275862000001	4.6	5.204545455	4.620689655	5.161290323	4.692307692
kesulitan	3.517241379	5.04	5.454545455	4.137931034	4.806451613	4.897435897
kesuraman	2.931034483	4.62	4.6363636360000005	4.413793103	5.258064516	4.435897436
kesusahan	3.4827586210000003	4.6	4.795454545	4.7241379310000005	5.096774194	5.128205128
ketakjuban	5.551724137999999	4.38	4.477272727	4.0344827589999985	5.193548387	4.205128205
ketakutan	3.862068966	5.04	4.8863636360000005	4.655172414	4.35483871	4.871794872
ketel	6.0	4.42	4.909090909	5.310344828	3.935483871	4.307692308
ketenaran	6.0	4.98	4.340909091	5.137931034	5.032258065	5.615384615
ketiak	4.7241379310000005	4.2	4.272727273	4.448275862	3.096774194	4.820512821
keunggulan	5.655172414	4.58	4.681818182	4.827586207	4.741935484	5.230769231
keuntungan	6.24137931	4.16	5.090909091	4.551724138	5.451612902999999	5.0
kewalahan	4.517241379	4.56	5.159090909	5.655172414	3.870967742	5.153846154
khawatir	4.793103448	4.76	5.3863636360000005	4.965517241000001	5.096774194	5.384615385
khidmat	5.931034483	4.48	4.75	4.75862069	4.838709677	4.820512821
kikuk	4.310344828	4.64	4.1363636360000005	4.379310345	4.774193548	4.717948718
kincir angin	5.9655172410000015	3.98	4.795454545	4.689655172	3.967741935	4.666666667
koin	5.206896552	3.82	5.113636364	5.068965517	3.225806452	4.923076923
kolam	5.75862069	4.06	4.840909091	4.896551724	3.516129032	4.743589743999999
kolom	5.655172414	4.36	5.159090909	5.103448276	3.548387097	5.307692308
kolumnis	4.862068966	4.12	4.477272727	4.931034483	5.0	4.205128205
komedi	5.344827586	4.46	5.863636364	4.965517241000001	3.677419355	6.384615385
komentator	5.793103447999999	4.7	5.5	5.206896552	4.451612903	4.846153846
komet	5.275862069	4.62	4.954545455	4.862068966	3.774193548	3.769230769
komisaris	6.517241379	4.5	4.295454545	5.1724137930000005	3.580645161	4.333333333
kompor	4.689655172	4.42	5.590909091	5.551724137999999	3.677419355	5.282051282
komputer	6.344827586	4.8	4.659090909	4.482758621	3.161290323	5.7435897439999986
komunis	2.827586207	5.28	5.727272727000001	4.620689655	4.548387097	5.128205128
konferensi	5.75862069	4.48	4.863636364	5.034482758999999	4.5806451610000005	4.743589743999999
konsentrasi	5.931034483	4.84	5.818181817999999	4.7241379310000005	4.483870968	5.384615385
konsolidasi	5.413793103	4.64	4.6363636360000005	4.379310345	4.774193548	4.564102564
konteks	5.206896552	4.24	4.727272727	5.689655172	4.903225806	4.923076923
kontrarevolusioner	4.517241379	4.7	4.568181818	4.827586207	5.774193548	3.025641026
konveksi	4.896551724	3.9	4.6363636360000005	4.896551724	5.258064516	4.820512821
konyol	3.931034483	4.64	4.477272727	4.206896552	5.419354839	4.897435897
kopi	5.896551724	4.24	4.8863636360000005	4.793103448	3.935483871	4.461538462
koran	5.75862069	4.64	4.477272727	4.310344828	3.677419355	5.358974358999999
korban	4.655172414	4.4	4.522727273	4.965517241000001	3.870967742	4.692307692
koridor	4.827586207	4.36	4.6363636360000005	4.448275862	3.838709677	5.051282051
korup	3.24137931	5.12	4.090909091	5.103448276	3.967741935	5.769230769
kota	5.896551724	4.32	4.590909091	5.0	3.903225806	4.820512821
kotor	3.586206897	5.08	4.954545455	5.379310345	3.903225806	5.179487179
kotoran	3.931034483	4.86	4.954545455	5.379310345	3.677419355	5.333333333
kredit	5.24137931	4.78	4.977272727	5.344827586	3.935483871	5.256410256000001
krisis	4.310344828	4.72	4.522727273	4.862068966	4.741935484	5.076923077
kuadrat	5.620689655	4.52	4.409090909	4.931034483	5.451612902999999	4.717948718
kualitas	6.0689655170000005	4.68	5.613636364	4.965517241000001	4.548387097	5.333333333
kuat	6.275862069	4.6	5.477272727000001	4.689655172	4.5806451610000005	5.307692308
kuburan	4.793103448	4.86	4.295454545	5.034482758999999	3.516129032	4.58974359
kucing	5.827586207	4.62	4.159090909	4.620689655	4.0645161289999985	4.820512821
kuda	5.862068966	4.54	5.227272727	5.275862069	3.096774194	5.0
kue	5.793103447999999	4.52	4.681818182	4.24137931	4.322580645	5.358974358999999
kue mangkok	5.620689655	4.42	4.613636364	5.068965517	3.741935484	4.717948718
kuil	5.24137931	4.28	4.613636364	4.689655172	3.161290323	4.948717949
kuitansi	6.206896552000001	4.04	4.704545455	5.137931034	3.677419355	4.717948718
kuku	5.586206897	4.32	5.068181818	5.068965517	3.709677419	5.153846154
kulit	5.517241379	4.56	5.704545455	5.275862069	3.838709677	4.923076923
kulkas	5.827586207	4.62	4.909090909	5.034482758999999	4.1290322580000005	4.871794872
kuman	4.275862069	4.64	4.545454545	4.689655172	5.096774194	5.076923077
kumuh	3.620689655	5.36	4.545454545	4.793103448	3.967741935	4.692307692
kumulatif	5.1724137930000005	4.52	5.318181818	3.896551724	4.870967742	4.717948718
kunci	5.9655172410000015	4.62	4.75	5.7241379310000005	3.741935484	4.58974359
kuning	5.551724137999999	4.3	5.159090909	5.9655172410000015	4.1290322580000005	4.820512821
kupu-kupu	5.7241379310000005	4.42	4.6363636360000005	5.137931034	3.516129032	4.923076923
kurang ajar	2.482758621	6.0	4.25	4.413793103	5.290322581	5.512820512999999
kurang baik	4.103448276	4.32	4.431818182	4.379310345	4.741935484	4.923076923
kursi	5.75862069	4.5	4.840909091	4.482758621	3.903225806	5.153846154
kutu	4.206896552	4.76	4.590909091	4.75862069	3.096774194	5.333333333
kutu rambut	4.24137931	4.88	4.568181818	4.517241379	3.483870968	4.769230769
laba	5.655172414	4.64	4.454545455	4.379310345	4.225806452	4.564102564
labah-labah	5.620689655	4.82	4.545454545	5.24137931	4.225806452	4.974358973999999
laboratorium	5.862068966	4.0	4.6363636360000005	4.965517241000001	3.548387097	5.307692308
ladang	5.655172414	4.36	4.522727273	4.206896552	3.64516129	4.538461538
lagu	5.655172414	4.58	4.659090909	4.896551724	3.806451613	4.974358973999999
lalai	4.137931034	4.32	4.477272727	4.965517241000001	5.225806452	5.179487179
lambang	5.310344828	4.5	5.113636364	5.1724137930000005	3.419354839	4.743589743999999
lambat	4.827586207	4.06	5.0	5.103448276	4.322580645	5.0
lambung	4.793103448	4.06	5.227272727	4.965517241000001	3.677419355	4.717948718
lampion	6.0689655170000005	4.22	4.613636364	5.344827586	3.709677419	4.846153846
lampu	5.344827586	4.04	5.522727272999999	4.620689655	3.483870968	5.051282051
lancar	6.517241379	4.58	5.204545455	4.862068966	4.483870968	5.282051282
langit	6.0	4.5	4.931818182	5.655172414	3.838709677	5.153846154
lapangan	5.379310345	4.32	5.272727273	4.931034483	3.258064516	5.384615385
lapar	4.793103448	5.12	5.409090909	5.0	4.35483871	5.41025641
lapuk	4.931034483	4.14	4.545454545	5.068965517	4.1290322580000005	5.230769231
laser	4.586206897	4.46	4.704545455	5.0	4.612903226	4.846153846
latihan	6.172413793	4.9	5.545454545	4.517241379	4.258064516	5.717948718
laut	5.655172414	4.56	5.295454545	4.517241379	3.838709677	4.897435897
lawatan	5.448275862000001	4.2	4.613636364	4.448275862	4.548387097	4.717948718
lebah	5.689655172	4.24	4.477272727	4.517241379	3.709677419	5.0
lega	5.7241379310000005	4.1	4.931818182	4.620689655	4.612903226	5.205128205
legenda	6.0344827589999985	4.62	4.818181818	5.517241379	4.709677419	5.128205128
leher	5.827586207	4.44	4.840909091	5.379310345	3.677419355	4.435897436
lelah	4.068965517	4.16	5.113636364	5.0	4.0645161289999985	6.230769231
lelucon	5.620689655	4.62	4.931818182	5.448275862000001	5.0	5.512820512999999
lemah	4.1724137930000005	4.2	4.590909091	4.931034483	4.225806452	4.769230769
lemak	4.275862069	5.16	3.886363636000001	4.689655172	4.1290322580000005	5.076923077
lemas	3.931034483	4.28	4.1363636360000005	4.931034483	4.548387097	4.743589743999999
lembek	4.965517241000001	4.14	4.3863636360000005	5.0	3.451612903	5.102564103
