word	imageability
haussement	2.94
hautbois	3.7
hébergement	4.23
hélice	5.77
hémisphère	4.84
herbe	6.77
hérisson	5.54
héritage	3.05
héritier	3.48
hermine	2.79
hernie	4.18
héros	4.7
herse	1.56
hésitation	2.83
hêtre	2.91
heurt	1.7
hibou	6.87
hic	1.75
hiérarchie	3.56
hiéroglyphe	4.04
hindouisme	3.33
hippocampe	5.98
hippopotame	6.85
hirondelle	6.63
histoire	3.37
historienne	3.99
historique	2.83
hochet	4.87
hockey	6.12
homard	6.7
hommage	2.78
honneur	2.62
honte	2.98
hôpital	6.62
hoquet	4.44
horizon	5.05
horloge	6.84
hormone	3.58
horoscope	4.62
horreur	3.51
hostilité	2.52
hotdog	6.78
hotte	3.71
houille	1.84
huard	5.44
hublot	4.36
huée	2.46
huître	6.16
humanité	2.87
humeur	3.0
humiliation	3.02
humilité	2.63
humour	3.15
hune	1.18
hurlement	3.75
hyène	4.98
hypothèse	2.52
iceberg	6.64
identification	2.88
identité	2.8
if	1.64
igloo	6.78
ignominie	1.31
ignorance	2.41
iguane	5.55
illustration	4.59
îlot	5.0
image	4.9
imagerie	3.45
imitation	3.05
immensité	3.36
immeuble	5.38
immobilité	3.16
immuabilité	1.94
impact	3.25
impatience	2.77
implantation	2.8
impossibilité	2.22
impossible	2.0
imposteur	3.22
imposture	2.51
impôt	3.3
impression	2.37
imprimante	6.38
imprimerie	5.09
impuissance	2.74
impulsion	2.73
incendie	5.68
incertitude	2.41
inceste	3.54
incident	2.95
incision	4.23
inclination	3.48
inconnu	2.86
inconvénient	2.16
incorporation	2.36
incrustation	2.5
inculpé	2.22
incursion	2.11
index	4.58
indication	2.86
indice	2.8
indien	5.97
indifférence	2.44
indignation	2.09
individu	4.51
indulgence	2.19
industrie	4.16
inertie	2.33
infarctus	3.33
infection	4.01
infertilité	2.75
infidélité	2.76
infinité	2.81
infirmier	5.77
infirmité	3.79
influence	2.34
influx	2.94
ingénieur	4.22
ingrédient	4.27
initiation	2.73
initiative	2.29
injection	4.88
injure	2.54
innocence	2.56
innovation	2.56
inoccupé	2.79
inquiétude	2.7
inscription	3.2
insecte	6.39
insecticide	4.44
insémination	3.0
insertion	3.16
insistance	2.45
inspecteur	5.04
inspection	3.18
inspiration	2.88
installation	3.06
instant	2.41
instinct	2.61
institut	3.61
instituteur	4.51
instruction	3.16
instrument	5.42
insuline	4.2
insulte	2.98
intégration	2.63
intelligence	2.63
intensité	2.58
interaction	2.74
intérêt	2.7
interlocuteur	3.26
interprétation	2.27
interrogation	3.35
intervalle	3.2
intervenant	3.12
intervention	2.66
intimidation	2.8
intimité	2.94
intrigue	2.56
introduction	2.9
intuition	2.62
invasion	3.3
invention	3.22
inverse	2.83
investissement	2.78
invitation	3.44
invité	3.7
invitée	3.87
ironie	2.09
irruption	4.06
isolement	3.1
issue	2.5
ivoire	5.36
ivresse	3.93
jacquard	1.98
jaguar	6.62
jalon	1.8
jambe	6.72
jambon	6.7
janvier	4.05
jardin	6.45
jardinier	5.38
jargon	2.83
jarre	3.0
javelot	5.33
jazz	4.52
jet	5.41
jetée	3.77
jeton	5.74
jeudi	3.68
jeunesse	3.87
jonction	3.26
joueur	5.16
joueuse	4.26
jouissance	3.2
journal	6.46
journaliste	4.9
joyau	3.62
juillet	3.59
juke-box	6.15
jumelles	6.45
jument	5.73
juré	3.61
juron	2.79
jury	5.05
jus	6.39
justesse	2.19
justice	2.97
justification	2.26
kangourou	6.81
kayak	6.58
képi	2.66
kermesse	1.86
kérosène	3.18
kiosque	5.62
kir	1.71
kiwi	6.8
klaxon	5.4
koala	6.79
krill	1.9
laboratoire	5.48
labyrinthe	6.22
lâcheté	2.55
lacune	2.73
laideur	3.61
laie	1.94
laine	6.3
laitier	4.91
lama	6.04
lambeau	4.0
lame	6.14
lamelle	4.48
lampadaire	6.24
lampe	6.77
lancement	3.25
lance-pierres	5.61
lancer	4.37
landau	3.11
languette	4.09
lanterne	5.86
lapin	6.94
lapsus	2.3
laque	1.95
largeur	3.86
larme	6.35
lassitude	2.13
lasso	5.08
latte	2.8
lauréat	2.75
laurier	4.02
lavabo	6.67
lavage	4.84
leçon	3.29
lecteur	4.47
lecture	4.2
légalité	2.45
légende	3.51
législation	2.36
légume	6.54
lemme	1.31
lenteur	2.94
lentille	6.06
léopard	6.72
lèpre	4.23
lésion	4.48
lettre	5.93
leurre	2.25
levée	2.95
lever	4.01
levier	5.31
lèvre	6.76
lèvres	6.75
levure	4.81
lexique	3.38
lézard	6.74
liage	2.36
liaison	3.29
libellule	6.56
libération	2.73
liberté	2.75
libraire	4.95
licorne	6.06
liège	5.22
lien	3.18
lierre	2.4
lièvre	6.76
ligament	4.74
ligne	5.73
lilas	6.68
limace	5.23
limande	1.91
limite	3.06
limonade	6.23
limousine	6.62
lingerie	5.83
linguistique	2.33
lion	6.87
lionceau	5.55
lionne	6.63
liqueur	5.63
liquide	5.72
lisière	3.4
lit	6.78
litière	5.95
livre	6.91
livret	6.07
local	4.66
location	3.01
locomotive	6.69
locution	2.02
logement	5.45
logiciel	4.12
logis	4.11
loin	3.76
loisir	3.43
longueur	4.07
losange	6.02
lotion	5.43
louange	2.77
loup	6.88
loutre	5.22
louveteau	5.5
loyauté	2.52
loyer	4.04
lubie	1.51
lubrifiant	4.87
lubrification	4.3
lucarne	3.12
lucidité	2.14
luge	5.66
lumière	5.35
lunch	5.29
lundi	3.5
lune	6.87
lunette	6.76
lunettes	6.84
luth	1.98
lutin	5.94
lutte	4.66
lutteur	5.59
lynx	6.19
lyrisme	1.64
macaron	5.9
macaroni	6.73
machine	4.98
maçon	3.2
magasin	6.02
magazine	6.26
magie	4.5
magnétophone	5.76
maille	4.37
maillet	2.93
maillon	4.23
main	6.85
mainmise	1.63
maintien	2.36
mairie	3.29
maïs	6.79
maison	6.67
maisonnette	5.7
maîtrise	2.93
majesté	4.16
majorité	3.3
malade	4.43
maladie	3.8
maladresse	2.91
malaise	3.01
malentendu	2.33
malheur	2.61
malice	2.47
malle	4.31
mallette	5.26
maman	5.64
mamelle	4.66
mamelon	6.47
mammouth	6.37
mandat	3.02
mandoline	4.47
manège	5.41
manette	5.54
manie	2.65
manifestation	3.51
manivelle	4.09
manoeuvre	3.31
manoir	5.3
manuel	5.4
mappemonde	4.05
maquillage	6.19
maracas	5.66
marais	4.76
marathon	4.94
marcassin	2.13
marchandise	4.38
marché	5.23
mardi	3.04
marécage	5.37
maréchal	2.58
marée	5.29
marelle	4.58
margarine	6.58
marguerite	6.67
mari	5.16
mariage	5.4
marine	4.63
marmelade	5.5
marmite	6.45
marmotte	6.39
marquis	3.25
marron	4.84
marteau	6.85
massage	5.51
masse	4.04
massif	3.54
matelas	6.6
matériau	4.22
matinée	3.98
matou	4.56
matrice	3.16
maturité	2.76
mécanique	3.84
méchanceté	2.68
médaille	6.28
médaillon	5.48
médecin	6.22
médecine	3.79
médiante	2.25
méditation	3.68
méduse	4.43
méfait	2.09
méfiance	2.65
mégot	4.16
mélancolie	2.51
mélange	3.95
mélangeur	5.5
mélasse	5.97
mélèze	3.04
melon	6.69
menace	2.9
ménage	3.97
menhir	2.97
menotte	6.15
mensonge	2.95
mention	2.52
menton	6.56
menu	5.36
mépris	2.69
mer	6.42
merci	2.67
mercredi	3.23
merde	5.47
merisier	4.4
mérite	2.56
merle	5.07
merveille	3.05
mésange	4.68
mésaventure	2.79
mésencéphale	3.18
message	4.25
mesure	3.31
métabolisme	3.09
métaphore	2.68
météo	4.31
méthode	2.61
meuglement	2.06
meunier	3.58
meute	3.86
microbe	4.49
microscope	6.46
midi	4.15
miel	6.5
migration	3.81
milieu	3.47
militaire	5.61
mille	4.3
minéral	3.79
ministère	3.13
ministre	4.16
minorité	3.01
minuit	4.13
miracle	3.19
mirage	4.34
miroir	6.78
mission	3.11
missionnaire	4.66
mite	3.5
mitraillette	6.28
mitrailleuse	5.81
mixage	3.12
mixité	2.34
mobile	3.93
mobilier	4.54
mobilisation	2.86
modalité	2.26
mode	3.34
modestie	2.34
modification	2.47
module	3.05
moelle	4.58
moi	4.59
moine	5.52
moisson	3.5
molaire	5.58
molécule	4.64
mollet	6.12
mollusque	5.12
momie	6.38
monarchie	3.41
monastère	4.84
moniteur	5.22
monnaie	5.91
monologue	3.41
monopole	2.77
montage	4.13
montagne	6.82
montant	3.12
monte-pente	5.56
montgolfière	6.82
monticule	3.25
montre	6.55
monture	4.38
monument	5.15
moquette	3.77
moral	2.43
morale	2.44
moralité	2.18
morceau	4.88
morosité	1.84
mors	2.36
morsure	4.76
mort	4.25
mortier	3.58
morue	5.95
mot	4.37
motard	5.38
motel	6.23
moteur	5.94
motif	3.22
motion	2.6
motivation	2.61
moto	6.33
motte	3.38
mouche	6.67
moucheron	3.28
mouette	5.93
moule	5.66
moulin	6.23
moulinet	3.68
moulure	4.9
mousquetaire	5.71
mousse	5.37
moustache	6.67
moustique	6.54
mouton	6.82
mouvement	3.91
moyen	2.93
moyenne	2.95
moyeu	1.53
muguet	4.16
mulet	4.21
mulot	5.12
multiple	3.04
multiplication	3.94
multitude	2.84
municipalité	3.66
mur	6.08
muraille	5.72
mûre	4.88
muret	3.21
murmure	3.84
musaraigne	2.28
musc	1.53
museau	5.87
musée	5.73
muselière	4.22
musicien	5.66
mutation	3.34
mutisme	2.31
mycose	1.56
myope	3.69
mystère	2.66
mythe	3.05
nage	5.08
nageur	5.58
nain	5.69
naïveté	2.5
narration	3.0
nasillement	1.46
nation	3.63
natte	4.18
naufrage	4.5
navet	6.39
navette	5.66
navigateur	4.43
navigation	3.9
navire	6.54
néant	2.95
nécessité	2.22
nef	2.05
négatif	3.04
négation	2.73
négociation	2.86
nerf	5.18
nervosité	3.23
netteté	3.38
neutralité	2.56
neveu	4.62
niais	2.04
niche	5.73
nicotine	4.04
nid	6.33
niveau	2.91
noblesse	3.2
noce	4.61
noeud	6.22
noir	5.9
noisette	6.36
noix	6.65
nombril	6.47
nonne	3.38
norme	2.31
notion	2.19
nougat	3.48
nourrisson	4.98
nourriture	5.62
nouveauté	2.79
nouvelle	3.13
novembre	3.35
noyau	6.11
nu	5.37
nuage	6.74
nue	5.09
nuitée	2.76
nul	2.68
numéro	5.0
nylon	5.22
oasis	5.2
obéissance	2.74
objectif	2.73
objection	2.59
objectivité	2.25
objet	4.16
obligation	2.42
obscénité	2.51
obscurcissement	2.63
obscurité	4.18
observation	2.9
obsession	2.72
obstacle	3.79
obus	2.63
occasion	2.58
océan	6.41
octave	3.9
octet	2.75
octobre	4.08
octroi	1.79
odeur	3.04
odorat	3.13
oedème	2.61
oeil	6.87
oestrogène	3.31
oeuf	6.95
offense	2.61
officier	4.68
oie	6.72
oignon	6.85
oiseau	6.74
olfaction	2.56
olive	6.88
olivier	5.26
ombrage	5.2
ombre	4.76
oncle	5.25
onctuosité	1.97
ongle	6.41
onguent	4.79
opéra	5.22
opérateur	3.84
opercule	1.76
opinion	2.51
opportunité	2.28
opposition	2.87
optimisme	2.61
or	5.97
orange	6.88
orchestre	6.15
ordinaire	2.56
ordinateur	6.8
ordonnance	3.11
ordre	3.19
ordure	5.3
oreiller	6.74
organisateur	3.29
organisation	2.9
organisme	3.71
orgue	5.56
orgueil	2.56
orientation	2.81
orifice	4.33
origine	2.51
ornement	4.7
ornière	1.88
ornithorynque	4.26
orteil	6.84
orthographe	3.63
ossature	4.3
osselet	4.65
otage	4.02
ouate	5.72
oubli	2.72
ouragan	5.9
ourlet	3.12
ourson	6.66
outil	5.5
ouverture	4.35
ouvrage	3.58
ovule	5.21
oxygénation	2.98
pacotille	2.08
page	4.26
paiement	3.68
paille	6.4
paillis	2.22
pain	6.77
palace	4.59
palais	6.38
pâleur	3.98
palier	3.83
palissade	3.36
palme	5.28
palmier	6.7
panache	4.16
panda	6.72
panneau	5.72
panthère	6.6
pantoufle	6.77
paon	5.47
papa	5.65
pape	6.23
papillon	6.84
paquet	5.5
parachute	6.59
parade	5.47
paradoxe	2.11
paragraphe	5.18
paramètre	3.04
parapluie	6.77
parasite	4.36
parasol	6.4
paratonnerre	3.84
parc	6.4
parcours	3.7
pardon	2.62
pare-chocs	4.72
pareil	3.04
parenté	3.87
parenthèse	5.69
paresse	3.16
paresseux	3.83
parfum	5.58
pari	3.33
parlement	5.41
parloir	3.2
parodie	2.45
paroi	4.09
partage	3.43
partenaire	4.45
partenariat	2.84
parterre	4.73
parti	2.88
participant	3.78
participation	2.88
participe	2.54
partie	3.3
passage	4.54
passager	4.5
passant	3.79
passeport	6.16
passion	2.98
passoire	5.25
pastèque	4.56
pastille	5.97
patate	6.94
pâté	5.57
patience	2.73
patient	4.4
patin	6.84
patinage	5.51
pâtisserie	6.02
pâtre	2.58
patrie	3.1
patrimoine	2.83
patron	4.94
patrouille	4.48
patte	6.09
paume	6.05
paupière	6.41
pavillon	4.8
paysan	5.31
pêcheur	6.07
pédalo	6.28
peigne	6.75
peine	4.11
peintre	5.18
pelage	4.63
pélican	6.19
pelle	6.54
pelote	3.73
peloton	3.11
pelouse	6.32
pelure	5.76
pelvis	4.69
penchant	2.95
pendentif	5.44
pendule	6.12
pénétration	4.65
péniche	2.01
péninsule	4.13
pénitencier	5.0
pension	3.33
pensionnat	3.94
pénurie	3.01
pépin	5.47
pépinière	4.87
perception	2.43
perchoir	4.95
perdrix	5.36
perfection	2.5
performance	2.59
perfusion	2.25
péril	2.81
périphérie	3.3
permanence	2.55
permis	4.18
permission	2.75
perron	5.55
perroquet	6.82
perruche	6.12
perruque	6.46
persil	6.29
personnalité	2.66
personne	5.21
perspective	2.28
peste	3.88
pétale	6.18
pétard	5.33
petit	4.44
pétition	3.9
pétrole	5.33
phalange	3.97
phantasme	3.18
philatélie	2.12
phobie	3.56
photo	6.21
photographie	6.07
pianiste	6.08
piano	6.85
pichet	5.54
pied	6.8
piège	4.61
pierre	6.49
piété	2.27
pif	2.81
pige	2.93
pignon	4.78
pilier	4.33
pillage	2.58
pilon	4.48
pilote	5.79
pilule	6.48
piment	6.69
pin	5.83
pinceau	6.6
pincée	4.77
pingouin	6.85
ping-pong	6.44
pinson	4.95
pinte	4.33
piolet	2.02
pion	5.3
pipe	6.46
piquant	4.22
piquet	5.04
piqûre	5.83
piratage	3.47
pirate	6.34
pirouette	5.48
pissenlit	6.6
pistolet	6.55
piston	5.0
pitié	2.75
pizza	6.92
pizzeria	6.25
place	3.53
placement	2.72
plagiat	3.56
plaine	4.9
plaisanterie	3.09
planification	2.72
plaque	5.09
plaquette	4.27
plastique	5.72
platane	1.98
plénitude	2.3
pleur	4.43
pleurs	4.66
plomb	4.93
plongeon	5.76
plongeur	5.67
pluie	6.31
plumage	5.29
plume	6.76
pluriel	3.09
pochette	5.52
poésie	4.0
poignard	5.79
poignée	5.43
poinçon	5.04
poing	6.04
pointage	4.08
pointe	4.69
pointure	3.84
poire	6.64
poireau	6.04
poison	5.15
poisson	6.88
poitrine	6.25
poivre	6.3
poivron	6.49
polissage	3.54
polisseuse	3.7
politesse	2.79
politique	2.95
pollen	5.08
pollution	4.4
polyvalence	2.32
pomme	7.0
pomme de terre	6.92
pommette	5.71
pompon	6.05
poney	5.98
pont-levis	4.12
population	4.29
porc	6.61
porche	5.25
portail	3.87
porte	6.75
portée	3.22
porteur	3.69
portier	4.93
portion	3.7
portrait	5.18
pose	3.11
position	3.48
possibilité	2.38
possible	1.97
poste	4.04
potage	5.51
potager	5.12
poterie	5.38
potin	2.51
potiron	2.63
pou	4.98
pouding	6.48
poudre	5.95
pouf	3.61
poulailler	5.73
poulain	5.11
poule	6.87
poulet	6.77
poulie	5.45
poulpe	2.83
poumon	6.26
poupon	4.81
pourboire	4.98
pourcentage	4.12
poursuite	3.44
poussée	3.8
poussette	6.15
poussin	6.87
poutre	5.38
pouvoir	3.02
prairie	5.62
praline	3.86
préavis	2.12
précaution	2.47
précepte	1.61
précipité	2.97
précis	2.66
précision	2.63
prédicat	2.06
prédiction	2.52
préface	2.91
préférence	2.37
préfet	2.36
préjugé	2.36
prélude	2.38
premier	3.81
prémisse	1.94
prénommé	1.8
préoccupation	2.36
préparation	2.68
préposition	2.47
présent	2.9
présentation	3.27
présentoir	3.95
président	5.3
pressentiment	2.36
pression	3.38
prestation	2.68
prestige	2.56
prétention	2.34
prétexte	2.18
preuve	2.54
prévention	2.43
prière	4.61
princesse	6.22
principe	2.11
priorité	2.37
privilège	2.54
prix	3.94
probabilité	2.27
procédé	2.36
procédure	2.47
procès	3.75
procession	2.17
processus	2.43
procréation	2.98
procureur	3.34
producteur	3.98
production	2.61
produit	3.47
professeur	5.37
professeure	5.43
profil	3.77
programmation	2.79
progrès	2.59
progression	2.54
projectile	4.5
projection	3.31
promesse	2.79
promotion	2.94
pronom	3.05
propagande	2.7
prophète	4.12
proportion	3.11
propos	2.19
proposition	2.33
propre	3.88
propriétaire	3.73
propulseur	3.72
protestation	3.48
protocole	2.72
prototype	2.73
proverbe	2.7
province	4.38
provision	3.26
proximité	3.16
prude	1.74
prudence	2.76
prune	6.48
pruneau	6.12
prunier	5.65
puberté	4.02
publication	3.26
pudeur	2.4
puissance	3.06
puits	5.56
pull-over	5.2
pulsion	3.04
punition	3.54
pupille	6.49
pupitre	6.62
purée	5.79
purgatoire	3.11
pus	4.52
puzzle	6.36
pylône	4.08
pyramide	6.83
python	5.3
quadrupède	4.16
qualification	2.45
qualité	2.73
quantité	3.08
querelle	3.81
question	3.59
quille	6.59
quota	2.38
rabâchage	1.46
rabais	3.68
rabot	2.66
rachat	2.08
racine	6.19
raclée	3.22
radeau	5.4
radio	6.19
radioguidage	1.95
rafale	3.83
ragoût	5.8
raid	2.72
raideur	3.62
raie	3.91
rail	5.77
raisin	6.88
raison	2.3
rallye	3.43
rame	6.26
rameau	5.48
rançon	3.3
rancune	2.44
randonnée	4.26
rappel	2.81
rapport	3.33
rapt	1.56
rareté	2.45
rasage	4.7
rasoir	6.43
rat	6.8
râteau	6.47
ration	2.76
raton	5.47
ravage	3.13
ravin	4.95
rayon	5.21
rayure	4.87
réaction	3.12
réalisation	2.5
réalisme	2.2
réalité	2.47
rébellion	3.31
rebond	3.54
recel	1.45
réception	3.87
recette	4.87
recherche	3.26
récipient	4.26
réciprocité	2.26
récit	3.52
réclamation	2.51
récolte	4.28
recommandation	2.3
récompense	3.37
reconnaissance	2.19
recourbure	2.83
recours	2.15
recrue	3.33
recrutement	2.94
recteur	3.02
reçu	3.83
recul	3.37
rédaction	3.61
réduit	2.68
référence	2.59
reflet	4.12
réflexe	3.65
réflexion	2.75
réforme	2.73
refrain	3.68
réfrigérateur	6.84
refuge	3.97
refus	2.72
régal	2.97
régiment	3.4
région	3.65
registre	3.4
réglage	2.58
règlement	2.91
réglementation	2.59
règles	3.87
regret	2.52
rejet	3.01
relais	3.55
relativité	1.88
relaxation	3.45
relevé	3.2
relève	2.58
relief	4.08
religion	3.57
reliure	4.33
remboîtage	2.8
remerciement	2.9
remise	4.34
remords	2.47
remorqueur	4.94
remoulage	2.36
remous	2.81
rempart	2.94
remplacement	2.86
rémunération	3.0
renaissance	2.95
renard	6.91
rencontre	3.4
rendement	2.51
renfort	2.97
renne	5.06
renom	1.87
renseignement	2.83
rentrée	3.3
renvoi	2.33
réparation	3.11
répartition	2.84
repas	5.38
répertoire	3.27
répéteur	2.69
répétition	3.01
répit	2.38
repli	3.78
réplique	2.94
reporter	3.72
repos	3.9
représentant	3.58
reprise	2.55
reproche	2.48
république	2.59
réputation	2.53
requête	2.51
requin	6.83
réseau	3.37
réservation	2.83
réserve	3.36
réservoir	5.25
résidence	4.5
résine	4.24
résolution	2.54
respiration	4.09
ressemblance	3.02
ressort	5.13
ressource	3.04
restaurant	6.28
restauration	3.47
reste	2.79
résumé	3.43
retard	2.95
rétention	2.59
retentissement	2.18
retenue	2.87
rétine	5.34
retour	2.91
retrait	3.05
rétroprojecteur	5.76
rets	1.37
revanche	2.38
réveil	4.12
révélation	2.61
réverbère	3.36
révérence	3.04
rêverie	3.43
révision	2.83
révolte	3.37
révolution	3.05
revolver	6.09
revue	5.56
rhinocéros	6.72
ride	5.31
rideau	6.59
rien	2.57
rigole	2.98
rigueur	2.23
rires	4.51
risée	2.12
rituel	3.52
rival	3.09
rivalité	2.88
rizière	2.72
robinet	6.62
robot	6.73
roche	6.35
rocher	5.87
rôle	3.09
romancier	3.59
romanichel	1.53
romantisme	3.16
rondelle	6.01
rondin	2.76
roquette	2.08
rose	6.91
rosée	5.02
rosette	5.09
rossignol	5.65
rotule	4.73
roue	6.6
rouet	3.87
rougeur	5.26
rouleau	5.86
roulement	3.7
roulotte	6.32
route	6.19
royaume	5.25
ruade	2.15
ruban	6.22
rubis	5.4
rubrique	3.27
ruche	5.7
rudesse	3.05
ruelle	5.61
ruisseau	6.3
rumeur	2.61
rupture	3.58
rythme	3.01
sable	6.57
sablier	6.16
sabotage	2.98
sac	6.28
sachet	5.29
sacoche	6.44
sacrifice	2.97
sadisme	2.51
sagesse	2.75
saisie	2.78
saison	4.31
saisonnier	3.06
salarié	3.15
salière	5.75
salive	5.84
salon	5.98
salut	3.86
salutation	3.72
sanction	2.57
sanctuaire	3.84
sandwich	6.63
sang	6.62
sanglier	5.97
sanglot	4.65
sapin	6.8
sapinière	4.44
sardine	6.38
satellite	6.18
satire	2.36
saucisse	6.78
saucisson	6.04
saule	4.79
saumon	6.66
sauterelle	6.83
sauvage	3.59
savane	4.11
saveur	3.01
sbire	1.39
scalp	4.41
scalpel	5.75
scandale	2.92
scaphandrier	3.48
scarabée	4.98
sceau	5.86
scellage	2.65
scénario	3.52
schéma	3.91
scie	6.53
science	3.27
scientifique	4.13
scission	2.16
scorpion	6.5
scoutisme	3.5
scrupule	2.39
scrutin	3.62
sculpture	5.61
sécateur	3.23
séchage	3.93
sécheresse	4.45
sécheuse	6.39
séchoir	6.48
secours	3.47
secousse	3.29
secret	3.05
secrétaire	5.33
secrétariat	4.81
section	3.25
séducteur	3.65
séduction	3.26
seigneur	4.18
sein	6.33
séjour	3.04
sel	6.42
sélection	2.65
selle	5.66
sellier	3.19
semelle	5.83
semence	4.27
séminaire	3.68
semonce	1.6
sénat	3.98
sénateur	4.48
sens	2.86
sensibilité	2.48
senteur	2.97
sentiment	2.38
sentinelle	3.61
séparation	3.48
sept	5.77
septembre	3.48
séquence	2.88
sérénité	2.29
sérieux	3.18
serin	3.33
seringue	6.05
serment	3.15
sermon	3.2
serpe	2.87
serpent	6.71
serre	5.13
serre-joints	3.2
sérum	3.94
serviteur	4.83
servitude	2.38
session	2.98
sévérité	2.73
sexe	5.18
sextant	1.9
shampooing	6.45
siamois	5.2
sifflement	4.01
signal	3.93
signature	5.09
silencieux	3.16
silhouette	5.45
sillage	2.5
sillon	4.08
silo	4.38
simplicité	2.45
simulation	2.67
sincérité	2.36
singe	6.91
sinistre	2.94
sirène	6.13
sirop	6.14
site	3.81
situation	2.7
six	5.22
skieuse	6.04
snob	3.7
soeurette	3.77
sofa	6.56
soif	3.84
sol	5.76
sole	4.34
soleil	6.87
solidarité	2.79
solidité	3.18
solitaire	3.77
solitude	3.09
solution	2.88
solvabilité	1.87
sombrero	5.92
sommaire	2.8
somme	3.36
sommeil	4.54
sommier	3.22
somnambule	4.77
son	3.26
sonate	2.44
sondage	4.08
songe	2.44
sonnerie	4.75
sonnette	5.84
sonorité	2.54
sorbet	5.5
sorcier	5.7
sorte	2.33
sortie	4.42
sottise	2.47
soucoupe	6.24
soudure	4.68
souffle	4.16
soufflé	4.15
souhait	2.8
soulagement	2.97
soulèvement	3.2
soulier	6.7
soumission	2.71
soupape	3.59
soupçon	2.63
soupe	6.44
soupir	4.08
souplesse	3.45
sourcil	6.67
sourd-muet	3.97
sourire	6.48
souris	6.94
soutane	3.69
soute	2.76
souterrain	4.61
soutien	2.98
souvenirs	3.47
spaghetti	6.85
sparadrap	2.61
spatule	6.46
spécialiste	3.33
spécialité	2.18
spécification	2.45
spécimen	3.33
spectacle	5.05
spectateur	4.75
sperme	5.98
sphinx	5.71
spirale	5.87
splendeur	2.66
spontanéité	2.56
spore	2.5
squelette	6.8
stade	4.7
stage	3.54
stalactite	3.13
standard	2.44
station	4.79
statistique	3.2
stature	3.26
statut	3.63
steak	6.59
stèle	1.37
stéthoscope	6.0
stimulant	2.94
stimulation	2.75
stimulus	2.81
stratégie	2.61
stress	2.98
structure	3.91
studio	5.34
stupéfiant	3.19
stupeur	2.65
stylo	6.7
submersion	2.88
substance	3.45
subvention	2.56
succès	2.94
succession	2.63
sucette	6.27
sucre	6.05
sucrerie	5.18
sucrier	5.76
suédois	3.72
suffixe	3.05
suggestion	2.61
suif	2.31
sujet	3.06
sumo	4.97
supercherie	2.23
supériorité	2.87
supplément	2.92
supplice	2.48
support	4.23
supposition	2.16
surdité	3.16
sûreté	2.54
surplus	3.33
surprise	3.67
sursaut	4.02
surveillance	3.27
survie	2.93
survol	3.37
suspens	2.38
suspension	3.12
syllabe	4.04
symétrie	4.01
sympathie	2.69
syndicat	3.05
synonyme	2.76
synthèse	2.61
tabassée	2.76
tabatière	3.36
table	6.77
tablette	6.27
tabou	2.68
tache	4.91
tact	2.25
talent	3.12
talisman	3.29
talon	6.35
talus	2.28
tambour	6.61
tamis	3.93
tampon	6.23
tam-tam	5.7
tante	5.41
taon	3.48
tapioca	4.83
tapisserie	5.66
tarif	3.13
tartare	3.95
tas	3.81
tasse	6.85
tatou	5.97
taudis	3.26
taupe	5.72
taureau	6.69
taxi	6.68
technicien	4.45
technique	2.62
technologie	3.27
teinte	3.83
tek	1.08
télégramme	4.66
téléphone	6.8
télescope	6.45
téléspectateur	4.7
téléviseur	6.8
témoignage	3.06
tempérament	2.83
température	3.94
tempête	6.11
tempo	3.37
temporalité	1.75
ténacité	2.2
tendance	2.41
tendon	4.66
tendresse	3.16
ténèbres	3.56
tension	3.29
tentacule	5.61
tentation	2.62
tente	6.19
tenue	3.37
terminal	3.39
terminus	4.84
terrasse	5.58
terreur	3.48
terrier	4.86
terrorisme	3.68
testament	4.4
testostérone	3.36
têtard	5.72
tête	6.65
tétine	5.37
thé	6.2
thème	2.88
thermomètre	6.63
thermos	6.42
thermostat	6.29
thyroïde	3.91
tibia	5.54
ticket	5.68
tige	5.94
timbale	4.51
timbre	6.65
timidité	2.8
tintamarre	3.23
tirage	4.2
tirelire	5.94
tiret	4.61
tiroir	6.33
tisane	5.9
tison	3.5
tissage	4.34
titre	4.05
titulaire	3.16
toc	1.6
toiture	6.02
tomate	6.98
tombeau	6.12
tombée	3.33
tome	4.01
ton	3.38
tonique	2.94
tonneau	5.13
tonnerre	4.68
toque	3.86
torche	6.14
torchon	5.41
tornade	6.47
torpeur	2.08
torpille	4.34
torrent	3.35
torsion	3.31
tortue	6.85
torture	4.65
total	3.01
totalité	2.94
totem	5.81
toucan	5.08
toupie	6.3
tourbière	3.75
tourbillon	5.66
tourelle	3.56
tourisme	3.84
tourment	2.5
tournage	3.77
tournant	3.45
tourne-disque	6.54
tournée	3.26
tournesol	6.64
tournevis	6.78
tourniquet	4.87
tournoi	4.18
tourterelle	5.56
toutou	6.3
toux	4.61
tracas	2.65
tracé	3.43
traction	3.15
tradition	2.97
traduction	2.56
trafic	5.47
tragédie	3.23
tragédien	2.38
trahison	2.63
traîne	3.62
traite	2.55
traité	2.88
traitement	3.27
trampoline	6.76
tranchant	4.29
tranchée	4.25
tranquillité	3.33
transaction	3.22
transfert	3.02
transformation	3.36
transistor	2.63
transport	4.84
trappe	5.18
travailleur	4.37
travée	1.91
travers	2.75
traversée	3.55
traversier	5.56
trèfle	6.51
treillis	3.12
tremblement	4.75
trésor	6.3
triage	3.54
triangle	6.74
tribu	4.65
tribunal	4.58
tribune	3.46
tricot	6.08
trimestre	3.16
trio	4.56
triomphe	3.25
