word	valence	arousal	concreteness
Rekord	6.109375	4.250000	6.193548
Reptil	4.750000	3.640625	2.241936
Ressort	5.250000	2.196721	5.645161
Retter	6.396825	5.142857	4.650794
Rettung	6.234375	5.619048	6.500000
Riegel	4.984375	2.387097	2.301587
Rˆhre	4.640625	2.562500	2.793651
Roman	5.492064	3.698413	3.322581
Rose	6.403226	4.781250	1.349206
Rotz	3.531250	5.265625	3.741936
Ruder	5.359375	2.409836	1.507937
Ruhe	6.468750	3.906250	7.629032
Ruhm	6.238095	5.203125	8.193548
R¸hrung	5.937500	5.578125	7.306452
Ruin	3.095238	5.031746	6.870968
R¸lpser	3.843750	5.843750	4.338710
R¸pel	3.859375	4.984375	5.253968
Saal	5.171875	2.603175	2.428571
Sadist	3.174603	6.703125	5.786885
Sahne	5.968750	3.562500	1.725807
Salbung	5.328125	3.953125	5.857143
Sammler	5.328125	2.571429	4.492064
Sand	6.333333	3.234375	1.984127
S‰nger	6.253968	4.412698	3.096774
Saphir	5.934426	4.238095	2.269841
Sarg	3.612903	6.031250	1.774194
Satan	3.507937	6.562500	6.145161
Satin	6.016129	4.437500	2.603175
Satz	5.156250	2.080645	4.935484
Sau	3.682540	6.421875	1.596774
S‰ufer	3.312500	6.578125	4.206349
S‰ule	5.250000	2.396825	2.015873
Sauna	6.158730	5.714286	2.031746
Schabe	3.619048	4.156250	1.822581
Schaf	5.375000	2.666667	1.412698
Schal	5.203125	2.507937	1.634921
Schale	5.158730	2.672131	1.854839
Schalk	5.093750	3.796875	6.435484
Schalter	5.015625	1.868853	1.968254
Schande	3.523810	5.390625	7.096774
Schatz	6.629032	5.531250	4.634921
Schaufel	4.984375	2.403226	1.507937
Schaum	5.634921	3.703125	2.285714
Scheide	5.359375	6.968254	1.790323
Scheisse	3.396825	6.250000	3.000000
Schema	4.984375	2.065574	6.516129
Schenkel	5.984375	5.396825	1.920635
Schere	4.984375	2.209677	1.317460
Scherz	6.380952	5.015625	6.596774
Scheusal	2.984127	5.809524	6.854839
Schiene	4.875000	2.459016	2.064516
Schiff	5.453125	2.854839	1.492064
Schilf	5.349206	2.587302	1.564516
Schimmel	3.587302	4.281250	3.032258
Schinken	5.359375	3.539683	1.349206
Schirm	5.250000	2.333333	1.500000
Schiss	3.428571	5.809524	6.333333
Schlacht	3.625000	6.539683	5.193548
Schlaf	6.619048	4.875000	4.539683
Schl‰ger	3.109375	6.587302	3.888889
Schlampe	3.523810	6.920635	4.603175
Schlaufe	4.937500	2.444444	2.500000
Schleim	3.666667	5.500000	2.580645
Schlips	5.015625	2.888889	1.746032
Schlund	4.000000	4.714286	4.206349
Schmaus	5.873016	5.031250	4.619048
Schmerz	3.546875	6.539683	7.338710
Schmuck	6.000000	3.857143	2.145161
Schmutz	3.650794	4.328125	3.507937
Schnauze	3.650794	5.317460	3.238095
Schnee	5.951613	3.984127	1.580645
Schnitt	5.109375	2.952381	3.952381
Schnˆsel	3.468750	4.859375	5.873016
Schnur	4.906250	2.145161	1.790323
Schock	3.593750	6.933333	7.225807
Schrank	5.015625	2.229508	1.317460
Schreck	3.906250	5.730159	7.555556
Schrei	3.761905	6.682540	5.548387
Schrift	5.375000	2.746032	4.396825
Schuft	3.796875	4.951613	5.387097
Schuh	5.375000	2.734375	1.317460
Schuld	3.793651	5.500000	7.677419
Schulden	3.156250	4.968254	5.746032
Schulter	5.281250	2.984375	1.516129
Schurke	3.796875	4.968254	5.000000
Sch¸ssel	5.187500	1.951613	1.269841
Schutz	6.111111	4.218750	7.225807
Schwamm	5.031746	2.400000	1.761905
Schwanz	4.396825	6.587302	1.920635
Schwarm	6.354839	5.396825	5.564516
Schweiss	3.906250	5.453125	3.096774
Schwinge	4.953125	2.571429	4.580645
Schwuler	4.781250	5.793651	4.428571
Schwung	5.781250	4.419355	6.396825
Schwur	5.671875	4.406250	7.048387
Seele	6.349206	5.725807	8.209677
Segen	5.984127	3.890625	7.370968
Segnung	5.809524	3.796875	7.435484
Seide	5.921875	3.718750	2.483871
Seil	4.984375	2.677419	1.476191
Sekt	5.634921	4.774194	2.032787
Selters	5.171875	2.333333	2.193548
Sender	5.093750	2.444444	4.253968
Sendung	5.296875	2.725807	4.936508
Sequenz	5.078125	2.000000	6.145161
Seuche	3.047619	6.921875	6.333333
Sex	6.920635	7.921875	4.539683
Sieb	5.203125	2.032258	1.645161
Sieg	6.580645	6.000000	6.126984
Siegel	5.250000	2.539683	2.870968
Sieger	6.625000	5.625000	4.758065
Silbe	4.968254	2.109375	5.225807
Sitz	5.171875	2.460318	2.435484
Ski	5.587302	3.296875	1.968254
Sklave	3.375000	6.000000	3.682540
Slalom	5.225807	2.532258	4.111111
Sockel	5.062500	2.222222	2.158730
Sohle	4.921875	1.967742	1.951613
Soja	5.234375	2.796875	2.873016
Sommer	6.984127	5.812500	5.258065
Sonne	6.796875	5.531250	2.539683
Sorte	5.125000	2.095238	6.754098
Spalte	5.078125	4.016393	2.920635
Spange	4.765625	3.000000	1.698413
Spanner	3.206349	6.317460	4.983871
Spass	7.296875	6.468750	7.444444
Speichel	4.703125	5.079365	2.047619
Speicher	5.156250	2.593750	4.047619
Spektrum	5.250000	2.483871	6.467742
Spende	6.145161	3.825397	5.365079
Sperma	4.968750	6.548387	1.857143
Spiegel	5.453125	3.301587	1.428571
Spinner	3.765625	5.046875	5.564516
Spion	3.921875	5.774194	4.301587
Spitzel	3.666667	5.406250	4.682540
Spott	3.750000	4.875000	7.015873
Sprache	5.629032	3.218750	6.612903
Spritze	3.921875	5.112903	1.634921
Spucke	4.234375	4.781250	2.047619
Stachel	4.476191	4.062500	1.873016
Stahl	4.984127	2.359375	2.129032
Stamm	5.078125	2.258065	1.920635
Stapel	4.968750	1.918033	2.984127
St‰rke	6.349206	5.109375	7.327869
Stasi	3.380952	5.904762	4.952381
Statut	4.984375	2.193548	5.596774
Stecher	3.555556	5.269841	5.412698
Stecker	4.734375	2.409836	1.793651
Stein	4.984375	2.396825	1.333333
Steuer	4.281250	2.661290	4.758065
Stiefel	4.984375	3.064516	1.403226
Stiel	5.031250	2.571429	1.904762
Stift	5.359375	2.098361	1.555556
Stinker	3.396825	5.238095	6.225807
Stirn	5.375000	3.140625	1.806452
Stoff	4.984375	2.650794	2.936508
Stolz	5.578125	5.140625	7.919355
Stˆrer	3.380952	5.730159	5.317460
Strahlen	5.619048	3.765625	6.603175
Strand	6.596774	4.937500	2.269841
Strasse	5.206349	2.193548	1.873016
Streifen	5.359375	2.209677	2.774194
Streit	3.093750	5.790323	6.672131
Stress	3.515625	5.777778	7.349206
Stricher	3.190476	6.343750	5.016129
Strick	4.234375	3.890625	1.650794
Strumpf	4.953125	2.725807	1.730159
Student	5.718750	4.079365	3.777778
Stufe	5.031250	1.868853	2.079365
Stuhl	4.968750	2.031746	1.269841
Stummel	4.281250	3.328125	3.158730
St¸mper	3.793651	4.593750	6.145161
Stunde	5.031250	2.354839	5.587302
Stunk	3.531250	5.906250	6.822581
Stute	5.375000	3.906250	1.698413
Sucht	3.238095	6.349206	7.564516
Suff	3.492064	6.365079	6.209677
Summe	5.000000	2.606557	6.451613
S¸nde	3.903226	6.253968	7.854839
Suppe	5.218750	3.000000	2.079365
Tafel	5.125000	2.278689	1.523810
Talent	6.419355	4.571429	7.500000
Tango	6.250000	4.796875	3.774194
Tanz	6.046875	4.619048	3.730159
T‰nzer	5.904762	5.523810	3.317460
Tasche	5.093750	2.412698	1.596774
Tasse	5.078125	1.935484	1.349206
Taste	5.046875	2.048387	1.428571
T‰ter	3.296875	6.451613	4.603175
Taxi	5.109375	2.311475	1.564516
Technik	5.301587	2.580645	5.290323
Teig	5.468750	2.491803	1.920635
Tennis	5.437500	2.854839	2.161290
Teppich	4.984375	2.253968	1.714286
Terror	2.677419	7.349206	7.483871
Teufel	3.666667	6.253968	5.967213
Tinte	5.281250	2.640625	1.967742
Tisch	5.015625	1.790323	1.365079
Toaster	5.156250	2.161290	1.253968
Tod	2.725807	7.158730	6.370968
Torte	6.156250	3.612903	1.301587
Tˆtung	2.819672	7.714286	5.311475
Tragik	4.171875	5.093750	8.290323
Traktor	5.062500	2.098361	1.460318
Transfer	5.140625	2.290323	6.290323
Trauer	3.301587	6.754098	7.426230
Traum	6.612903	5.546875	6.935484
Trauma	3.265625	6.790323	6.661290
Tr‰umer	6.682540	5.078125	5.564516
Trauung	6.301587	5.718750	5.096774
Treffer	5.983871	4.174603	5.603175
Trennung	3.484375	6.841270	6.741936
Treppe	4.906250	2.250000	1.612903
Treue	6.476191	6.015625	7.870968
Tripper	3.142857	6.265625	4.951613
Triumph	6.419355	6.301587	7.387097
Troph‰e	6.419355	4.562500	3.079365
Trˆster	5.687500	4.250000	6.161290
Trottel	3.671875	5.218750	5.555556
Tr¸bsal	3.718750	5.190476	7.580645
Truhe	5.078125	3.032258	1.619048
Trumpf	5.936508	4.218750	6.112903
Tube	5.031250	2.049180	1.587302
Tuch	5.093750	2.453125	1.741936
T¸cke	3.571429	4.765625	7.516129
Tugend	6.225807	4.603175	7.548387
Tumor	3.000000	6.825397	3.174603
Tunte	3.781250	5.171875	4.444444
T¸r	5.156250	2.354839	1.333333
Turm	5.328125	2.746032	1.603175
Umlaut	5.142857	2.016129	5.483871
Umschlag	4.921875	2.131148	1.825397
Unheil	3.333333	5.603175	8.080645
Urin	3.671875	6.317460	2.222222
Urlaub	7.048387	5.421875	6.467742
Urne	3.562500	4.809524	2.000000
Urteil	4.126984	4.365079	6.516129
Verb	5.062500	1.790323	5.952381
Verbot	3.515625	6.295082	7.206349
Verkauf	5.312500	2.437500	5.704918
Verlust	3.140625	6.158730	7.868853
Verrat	3.158730	5.656250	7.338710
Verriss	4.484375	4.140625	6.967742
Viper	4.250000	4.873016	2.387097
Vorbild	6.269841	4.890625	6.854839
Vorgang	5.095238	2.380952	6.741936
Vorhang	5.312500	2.451613	2.301587
Vorspiel	6.730159	6.328125	6.428571
Vorteil	6.000000	3.453125	7.322581
Vortrag	5.281250	2.725807	4.888889
Vulva	5.269841	5.750000	2.634921
Wachs	5.421875	2.838710	1.887097
Wachstum	5.725807	4.031250	6.777778
Wade	5.109375	2.952381	1.714286
Waffe	3.531250	6.222222	1.677419
Waggon	5.174603	2.476191	1.380952
Wahrheit	7.234375	5.903226	8.306452
Wampe	4.000000	4.234375	3.065574
Wanst	3.718750	4.177419	4.476191
Wanze	3.984127	4.500000	2.063492
W‰rme	6.793651	5.174603	6.147541
Warze	3.375000	5.063492	1.854839
Weisheit	7.140625	5.095238	8.377049
Weste	5.125000	2.015873	1.725807
Wichser	3.206349	6.507937	5.555556
Wille	6.190476	4.937500	8.000000
Winkel	4.984375	1.770492	2.825397
Wissen	6.158730	4.682540	7.870968
Witz	6.507937	4.904762	6.269841
Wohl	6.193548	4.765625	7.564516
Wollust	6.000000	6.714286	7.704918
Wonne	6.265625	5.468750	7.774194
Wort	5.328125	2.603175	5.587302
Wunde	3.859375	5.222222	3.079365
Wunder	6.750000	6.640625	8.096774
Wunsch	6.322581	5.312500	7.919355
W¸rde	6.380952	4.656250	8.032258
W¸rger	3.387097	6.140625	4.412698
W¸rze	6.047619	4.046875	4.936508
Wut	3.562500	7.609375	7.645161
Yacht	5.828125	3.317460	1.661290
Zank	3.015625	5.781250	6.935484
Zauber	6.380952	5.000000	7.451613
Zecke	3.984127	5.859375	1.936508
Zeichen	5.250000	2.682540	4.532258
Zeile	5.125000	1.919355	3.492064
Zeitung	5.562500	2.419355	1.380952
Zelle	4.281250	3.269841	2.596774
Zelt	5.734375	3.269841	1.460318
Zettel	4.968750	2.129032	1.555556
Zicke	3.500000	6.062500	5.444444
Zimmer	5.375000	2.650794	2.238095
Zimt	5.984127	3.437500	2.161290
Zombie	3.603175	5.682540	5.483871
Zorn	3.437500	6.296875	7.403226
Zufahrt	5.078125	1.758065	4.730159
Zufuhr	5.015625	2.065574	5.693548
Zug	5.269841	2.161290	1.571429
Zugang	5.125000	2.174603	5.984127
Zugriff	4.718750	2.301587	6.666667
Zustand	5.015625	2.688525	7.225807
Zutritt	5.187500	2.546875	5.951613
