# Rodrigues, Branco, Neale, Silva (2016)
word1	word2	similarity
indiferentemente	desinteressado	6
indiferentemente	despreocupado	5.25
malandrice	espírito travesso	6.25
paralelizar	colocar	2.75
fracionar	separar	6.25
presidência	posição	4
completude	limite	3.25
berrar	gritar	7.5
destruidores	aniquilador	7.5
contratorpedeiro	navio de guerra	6.25
reconsagrado	oferecer	3.5
seguramente	assegurar	5.25
inconvertível	incomutável	5
insatisfatório	descontente	4.75
semeador	pessoa	3.25
semeadora	mecânico	4
prospetor	garimpeiro	5.75
liderança	leme	5.25
liderança	elevado	4.75
assassinado	matar	7.25
assassinado	difamar	2.75
considerável	significante	6.75
cautelosamente	pastor	2.5
protetoramente	patrulha	3.5
acessível	alcançável	7.75
acessível	compreensível	5.75
interconetividade	conexão	6.25
autoplastia	enxerto	5
antagonizar	perturbar	4.75
antagonizar	agir	4.25
brando	calmo	7.75
desconfiado	cínico	4.75
democratizar	mudança	3
timidez	reservado	6
impiedosamente	apático	3.25
sensualista	epicurista	3.25
concordância	consenso	7
concordância	ordem	4
promíscuo	impuro	5
promíscuo	indiscriminado	3.5
animadamente	emoção	4.75
animadamente	excitar	5.5
carreirismo	praticar	2.75
remontar	voltar	5.25
internacionalidade	escopo	3.25
consultivo	aviso	5
consultivo	informativo	5.25
enunciar	declarar	6.75
prosperar	fortalecer	5.75
assistência	facilitação	5.5
erros	transgredir	4.5
combustar	explodir	5.5
combustar	arder	8.25
excitação	excitação	8
excitação	excitante	6.5
chantageado	extorquir	5.25
evitar	trapacear	2.25
beliche	cama	4.75
trabalhador	contratar	4.5
reitoria	posição	3
deliberado	intencionar	5
planeado	mental	4.25
comportamental	ação	4.5
comportamental	decência	2.75
defraudamento	burlar	6.5
procuradores	burocrata	3
procuradores	agente	4.5
ajudas	recurso	3.75
ajudas	recurso	3.75
sem divisão	liso	3.25
implantações	colocação	4.25
implantações	procedimento	3.5
progresso	navegante	1
progresso	encorajamento	4.25
translocação	transferir	5.75
coarguidos	corréu	5.75
monárquico	antidemocrático	4.75
traidor	desleal	6.25
soldados escoceses	soldado	6
escocês do norte	escocês	7
sintático	plano	0.75
reproduzível	duplicável	6.75
monopolista	pessoa	3
comportamento	maneira	5.75
telhadores	telhador	6.25
melhorar	aliviar	5.75
melhorar	melhoria	5.5
perito	investigador	6.5
condenando	condenar	6.5
pré-adolescente	jovem	6.25
representável	representacional	6.5
estoico	fleumático	6.25
dinástico	governante	4.75
hinduísmo	religião	5.5
pioneiro	guia	2.5
românico	italiano	5
sobreposto	colocar	4.75
sufocamento	matar	5
refinaria	planta	4.5
industrializar	mudança	2.5
inexpressivo	taciturno	5.5
censura	militar	4
censura	eliminação	4.5
tricolor	bandeira	4.5
tricolor	colorido	6.25
entrelaça	segurar	2.75
entrelaça	unir	4.75
personificar	encarnar	8
personificar	representar	6.25
imobilização	restrição	5.75
imobilização	preservação	4.75
subsequências	resultado	3.75
circuncisões	ritual	4.25
circuncisões	dia	3
bibliografias	lista	4.25
desnecessário	não essencial	7.5
réplicas	resposta	7.25
tréplicas	alegação	3.75
luxuosidade	dispêndio	5.25
acronímico	forma	3
descoordenação	inabilidade	4.5
provisório	condicional	4.25
desatento	descuidado	6
promotor	encorajador	6.25
acusado	acusação	5.75
asfáltico	pavimentação	4.5
asfáltico	pavimentar	4.5
encolhido	curvar-se	6
encolhido	curvar-se	5
mimicado	imitar	7
protestantismo	fundamentalismo	3
atuação	peça	6
recuperado	localizar	3.5
recuperado	obter	5
monocultura	cultura	6
emulsificação	mudança	2.75
cavalheiresco	passado	3.25
cavalheiresco	cortês	5.25
monogénese	reprodução	4.5
entrelaçar	segurar	2.75
comunista	socialista	5
comunista	político	4.5
extraterrestres	animal	0.5
brônquio	tubo	3.5
contrários	oposição	5.75
ametistas	cristalino	4
viajantes	estrangeiro	4.5
reunidos	reunir	7
reunidos	convocar	5.25
curadoria	posição	3
curadoria	distrito	3.5
suspeição	desconfiança	7.5
feminizado	mudança	2.75
proliferado	crescer	6.5
apanhar cogumelos	colher	5.5
vingativamente	implacável	5.25
vingativamente	malicioso	5
acastelado	mover	1.5
acastelado	fantasia	4
cintilante	brilhante	7.25
navio-farol	navio	6.5
erotismo	excitação	4.25
erotismo	desejo	4.75
cesarismo	autocracia	6.25
ano escolar	trimestre	3.5
sessões	sessão	6
fashion	moderno	8
arreliadoramente	atormentar	3.75
arreliadoramente	provocar	4.25
cozinhar no microondas	cozinhar	6.25
transversal	transversalmente	5.75
gerência	posição	3.25
metodicamente	agir	3.75
metodicamente	know-how	2.75
excitações	febre	3.75
excitações	êxtase	6.25
cristianizar	converter	6
monárquico	antidemocrático	5.25
monárquico	nobre	5.75
colaboradores	cônjuge	4.25
circunscrito	restringir	6.5
delimitado	delinear	5.5
atualmente	corrente	4.75
localmente	local	5.5
evangelístico	entusiástico	3
sentimentalismo	emocional	5
diferenças	diferença	6.75
diferenças	variação	6.5
alucinante	doente	3.75
alucinante	perceber	1.75
Liverpool	Inglaterra	4.5
descodificar	decifrar	6.75
acariciado	tocar	6.25
órfão de mãe	orfão	6
impermanente	improvisado	1.75
contrabandos	mercadoria	4.75
astronáutico	astronauta	6
escrutínio	olhar	5
descolorir	branquear	6
liquidação	processo	4
desforras	repetir	3.75
escandalizar	indignar	6.25
resumir	condensar	7.5
erudição	letras	4.25
bolsa de estudos	prémio	5
transmissor	comunicador	5.75
transmissor	portador	5.5
autocarros	escola	2.75
desmaterializado	desaparecer	4.75
predadores	atacante	5.75
predadores	carnívoro	5
ampliador	equipamento	4
reposicionado	abaixo	3.5
reposicionado	rebaixar	2.75
equivalência	empate	5
localizar	ficar	3
localizar	situar	8.25
envolvido	casulo	4.5
acessível	compreensível	5
animalidade	natureza	4.5
entrelaçado	trança	5
devorar	comer	6
manifestantes	piquete	7
manifestantes	inconformista	6.25
fãs	entusiasta	4.5
limpo	sujo	0
inócuo	inofensivo	8
fisicamente	material	5.5
fisicamente	corpóreo	6
incerimonioso	informal	7.75
incerimonioso	indelicado	1.75
códigos postais	código	6.25
autossugestão	autoaperfeiçoamento	4
contornar	superar	4.25
envolver	refluxo	1.25
homoerótico	homossexual	5.25
indesejável	indesejado	6.25
adaptável	acomodável	5.75
silvicultor	agricultor	4.75
cintilar	tremeluzir	6.75
tricloreto	cloreto	6.5
preconceito	opinião	4.75
preconceito	homofobia	6.25
franjas	decorar	5
bordas	rodear	4.25
pastoreado	guardar	4.5
pastoreado	vigiar	5
realeza	posição	3.5
evacuação	matéria	2.5
excreção	defecação	6.25
criativamente	criativo	5.25
herdeiro	herdeira	8
conspicuidade	audácia	2.75
preconceitos	opinião	4.75
preconceitos	experimentador	1.5
tumultuosamente	tumulto	4.25
ruidosamente	barulho	6.25
brilhos	lantejoula	4.25
brilhos	luminosidade	4.5
assexuado	assexual	7
assexuado	não sensual	2.75
soletradores	escritor	3.75
cartilha	manual básico	5.75
orquestrações	musical	5.25
orquestrações	arranjos	5.25
bordador	costureiro	6.25
excitação	desejo	7
despoletar	inflamação	5.5
extender	aumentar	7.5
extender	alcance	5.5
execuções	imposição	5
conetividade	ponte	4.75
tingir de preto	descolorar	1.5
denegrir	difamar	8
galvanizar	revestir	5
galvanizar	chocar	3.5
armar	mudar	1.75
triste	doloroso	6.25
pós-datado	seguir	3.75
antipsicóticos	clozapina	5.5
convocação	reunião	6
convocação	assembleia	5
intenção	sentido	6.5
empregado	navio	1.75
empregado	dar	1.75
suscetível	impressionável	6.75
sensível	alérgico	4.75
alarmismo	aviso	4.75
canonizar	declarar	5
canonizar	louvar	6.25
embutir	encaixar	6.75
estrangeiro	transalpino	3.25
estrangeiro	gringo	7.5
anestesias	droga	5
dissocia	separar	8
enunciação	comunicação	6
mitigado	aliviado	7
mitigado	desculpar-se	2.75
não consolidado	solto	7
ucranianos	eslavo	5.25
hipocrisia	fingimento	7.75
remodelação	melhoria	6
entrelaçamento	cru	0.25
objetificar	mudar	0.75
crocância	frescura	4.75
magicamente	sobrenatural	4.5
filantropia	auxílio	5.25
lavadores	trabalhador	4.75
máquinas de lavar	fechar	1
carrancudo	descontente	5
carrancudo	cara feia	6.5
impedido	impedir	6.5
não nativo	estrangeiro	6.75
derrotista	pessimista	7.25
desolação	melancolia	6
nudez	despir-se	6
inexperiente	amador	7.5
planos	enredo	5.25
intenção	pretender	7.25
implicatório	sentido	4.25
concessão	doação	6.75
concordância	acordo	7.5
skater	skater	10
divertimentos	deleite	7
dividido	parágrafo	3.75
dividido	calcular	4.5
dissociável	divisível	4
reduzido	abreviado	6.75
reduzido	desperdiçar	3
ininteligível	incompreensível	8.25
ininteligível	indistinto	6.25
sílaba	palavra	5.5
governação	sociável	3
governação	governo	6
sem chuva	seco	6.25
cazaque	asiático	4.25
microssegundos	nanossegundo	4.5
vomitar	lançar sementes	3
discernimento	conhecimento	5.75
discernimento	discriminação	4.75
empregável	trabalhador	4.5
unívoco	absoluto	4
perturbar	afetar	5.75
perturbar	abalar	6.25
monociclo	bicicleta	5
suavidade	brandura	8
suavidade	maneira	3.5
civilizar	sofisticar	6.75
civilizar	mudar	3.25
valente	bravo	8.5
exportadores	empresário	3.75
inscrição	associação	3.5
inscrição	entrada	4.25
preaquecido	aquecer	5.5
bolsas de estudo	auxílio	5.5
bolsas de estudo	educação	5.75
fator de stress	agente	4.5
correspondência	escrever	5
harmonia	conformidade	6.25
interligar	conectar	7.75
principados	terra	3.75
principados	posição	3.25
extrapolações	estimativa	5.5
extrapolações	inferência	5.25
extraterritorial	territorial	6
caprichosamente	arbitrário	1.5
nobel	laureado	6
demitir-se	topo	0.25
renunciar	posto	2
irado	zangado	8
cowboys	artista	3.5
cowboys	fazenda	5.5
une	unir-se pelo casamento	5.5
une	ligação cruzada	4.75
predominância	evidência	3
predominância	dominância	7
brandir	expor	2.25
agitar	segurar	2
regionalismos	política	2.5
regionalismos	morada	1.5
extrassensorial	clarividente	5.5
microcomputadores	computador	6
subtropical	figurativo	0.25
subtropical	equatorial	4.5
imparcial	imparcial	9.5
imparcial	apartidário	8.25
aderência	cicatriz	3.75
resistivo	desafiante	4.5
homogéneo	homogeneizado	5.25
dependência	adição	8.5
dependência	desamparo	2.25
desinvestimento	retirada	5.25
cargueiro	navio	5.75
ingenuidade	simplicidade	5.25
transmutado	tornar-se	5.75
batista	protestante	4.5
fornecer	abastecer	8
secularista	defensor	3
demérito	nível	3.5
segundo casamento	casamento	5.75
interpretado	reinterpretar	6
interpretado	desconstruído	3.75
clericalismo	política	3.5
indecisão	dúvida	7.75
indecisão	volatilidade	5.25
transmuta	tornar-se	6.25
transmuta	trabalhar	3.75
futebolistas	jogador	6
excomungado	expulsar	6
contentores	carga	5.25
comutação	viajar	2.75
transmissor-recetor	aparelho	4.25
colaborador	cônjuge	4.75
sodomizado	copular	5
notável	extraordinário	8.25
notável	importante	7.75
complacência	graciosidade	4
elasticidade	flexibilidade	8.25
purgatório	situação	2.75
pré-histórico	passado	5.25
tecnologia	aeronáutico	3.75
tecnologia	ciência	5.5
transvasar	verter	6.25
transmitir	emprestar	5.75
prolapso	descender	3.75
entrevistar	sondar	3.75
entrevistar	sondar	4.5
verdura	profusão	1.5
inexperiência	amadurecimento	0
formalismos	filosófico	3.75
formalismos	imitação	0.25
interpenetrar	espiritualizar	2.75
agrava	inflamar	6
piora	cair	3.5
batedores	caçar	4.75
exigido	clamor	2.75
exigido	custar	3.75
inequívoco	não ambíguo	8.5
inequívoco	explícito	7
com a intenção de	objetivo	7.25
com a intenção de	plano	5.75
impedido	obstruir	6
perturbação	tempestade	5
perturbação	agitação	7.5
posto de ancião	posição	3.25
homofonia	pronúncia	3.75
homofonia	música	2.75
contrariamente	castanho	0.25
parcerias	relação	4.75
parcerias	sociedade	4.5
remove	esvaziar	6.25
remove	fora	3.25
derrapagem	derrapar	5.5
desportivo	divertido	3
assistência	cuidado	5.75
microvolts	potencial	4
asteroide	angular	2.25
asteroide	criança	0.25
exterminador	assassino	7.5
verbosidade	comunicabilidade	5.5
diferença	distinção	8
diferença	flexão	2.25
iniciativa	fortitude	3.25
compete	corrida	5.5
agendado	calendário	5.25
agendado	agenda	5.5
escondido	secreto	6.5
abstracionista	não representativo	5.75
abstracionista	pintor	5.25
negociável	vendável	5.75
exigido	necessitar	4.75
desenvolvimentos	progresso	7.75
sifões	extrair	3.25
sifões	tubo	4.75
orgânico	sistema	3.5
santificar	espiritualizar	7
fofura	beleza	5.75
ser útil	ajudar	6.75
cofatores	combinação	2
em combustão	em chamas	8.5
em combustão	mudar	2
acotevela	empurrar	5
pôr aos ombros	levantar	4.25
consoante	letra	5.5
auditivo	analisar	2.25
auditivo	aprender	1.75
clientes	caso	2.75
clientes	hóspede	4
interessante	fascinante	7.25
interessante	referir	1.25
exibido	ostentar	6.25
exibido	possuir	2.5
refaz	reformular	8.25
refaz	criação	4.75
florescência	crescimento	7
autopilotos	orientação	3.25
autopilotos	inconsciência	3.25
separatista	separatista	10
falsificador	impostor	8.25
algemas	algemar	5.25
microcircuitos	chip	5
desnecessário	inútil	7.75
cofundadores	fundador	5.25
especialidade	carreira	4.75
especialização	concentração	4
apocalíptico	profético	3.75
copilotos	piloto	5.5
repreensível	errado	6.5
envergonhado	chateado	2.5
disforme	informe	6.75
gabarola	orgulhoso	6
misturado	misturar	6.75
trióxido	óxido	5.25
pilhar	destruir	5.25
solteiros	viver	2.25
solteiros	homem	3
macroeconomista	economista	5.25
placidez	calma	8.25
placidez	serenidade	8.5
acessível	barato	7.25
forrado	cobrir	5.25
amizade	irmandade	5.25
praticável	prático	4.5
praticável	possível	7
proprietários	guerreiro	0.5
desembuchar	falar	6.75
confirmável	empírico	3.25
posicionadores	atuador	4.5
inadvertência	omissão	3.25
reavaliações	avaliação	6
recuperar	guardar	3
recuperar	obter	5.75
emissoras	disco	2
emissoras	mecânico	2.5
anexo	documento	5.25
anexo	inserção	5.25
regulamentar	decidir	4.75
regularizar	organizar	6.5
intercamada	camada	5.5
separado	livrar	2.5
entrevistar	conversar	4.25
empenhado	doar	3.75
empenhado	garantia	5.5
insidiosamente	perigoso	3.75
insidiosamente	sedutor	2.75
espírita	médium	7.5
micropénis	pénis	6.25
avião intercetor	avião de caça	4.75
arredores	contacto	1.5
arredores	abrigo	1.5
revisores	crítico	6
revisores	escritor	5
alegria	felicidade	8.5
seguido	perseguir	5.75
separar	privar	5.75
dissolvido	estado	2.75
dissolvido	integridade	1.5
populares	comum	5.5
de base	básico	8
carniceiros	qualificado	2.5
corruptivo	maléfico	3.75
autográfico	imagem	3.25
autográfico	escritor	3.5
predeterminar	preconceito	4.5
predeterminar	determinar	6
autoregulação	orgânico	3
encurvado	curvado	6.5
esfaquear	ferir	5
imigrar	movimentar-se	5
imigrar	migrar	6.5
notório	óbvio	6.5
detetável	percetível	7.75
sincrónico	sincronizado	5.25
exploradores	pessoa	3
circunstâncias	posse	2.25
circunstâncias	providência	3
exposição	premissa	4.25
dissonante	incongruente	7
rejeitou	negar	7
regularizar	nivelar	7.5
regularizar	decidir	3.5
possuidor	titular	8
consultivo	informativo	6.5
penoso	pesado	7
aconselhado	informar	4.25
aconselhado	discutir	3.5
depõe	destituir	8.25
depor	declarar	7.75
sem palavras	inexprimível	4.5
desmoralizar	rebaixar	5.5
musculatura	força	5.75
musculatura	condição	4.25
não especializado	generalizado	6.75
aparições	manifestação	5
desorganizado	randomizar	3.25
farejadores	pessoa	2
irritantemente	piorar	2.25
irritantemente	enervar-se	3.5
exigência	exigir	4.75
navegações	viajar	5
navegações	vaguear	3.25
opositor	dissidente	6.75
tampões	cobrir	4.25
sinótico	similar	3.25
dobra	orgânico	1.75
pequenito	pequeno	7
digitalizar	mudar	1
receções	chá	3
receções	saudação	3.5
corpulência	obesidade	8
desfigurar	cicatriz	4
renovações	melhoria	5
censuras	eliminação	3.75
censuras	censurar	5
depressor	nervo	3.25
depressor	músculo	3.25
mercearia	frutaria	6.25
fruteiro	vendedor	6.25
sindicalizar	inscrever	3.75
sindicalizar	aderir	3.75
malevolência	revanchismo	4
maldade	mal	6.75
sem precedente	novo	6.5
reclassificações	categorização	5
abraço	carinho	6.5
semiautomático	automático	5.25
abdutor	músculo	5.25
suspense	episódio	3.5
suspense	concurso	3
solenidade	seriedade	7
delimitado	determinar	5.75
moralista	picuinhas	3.5
inseguranças	insegurança	6.75
inseguranças	ansiedade	5.5
repetir	replicar	6.75
igrejas	realizar	1.75
descoberta	redescoberta	5.5
descoberta	revelação	5.75
submergir	cobrir	5.75
submergir	afundar	6.25
literalidade	concretude	6
reconhecimento	admissão	3.25
reconhecimento	aceitação	6.5
babygro	vestimenta	5.75
macacão	pessoa	2.75
envolvente	casulo	4.75
envolver	mudar	1.75
antifeminista	machista	6.5
omnisciência	sabedoria	5.5
surpreender	deslumbrar	7
circumpolar	polar	5
ascendência	predominância	5.25
acrobata	funâmbulo	7
precocemente	cedo	7.25
precocemente	inteligente	3.75
intenso	tenso	4.25
banido	expulsar	6
relocação	transporte	5
relocação	mudar	5.25
indexante	indexação cruzada	4.5
indexante	stock	3.25
fugir	escapar	6
codificado	código	5
batido com haste	atingir	4.25
hipermercados	supermercado	6.5
prejulgar	avaliar	5.75
genuinamente	sincero	5.5
genuinamente	atestado	3.25
descobertas	revelação	5.5
descobertas	autodescoberta	6.25
palestinianos	árabe	5
parasitário	dependente	5
interconectar	intercomunicar	5.5
interconectar	conectar	6
inclassificáveis	pessoa	2.25
amorfo	informe	7.5
amorfo	inorgânico	4
não criativo	estéril	4.25
estrangeiros	gringo	7
indiferente	impassível	7.75
indiferente	insensível	7.75
gravitado	mover	2.75
gravitado	tender	2.75
respeitável	conceituado	8.25
respeitável	digno	7.5
reproduzir	fotocopiar	6.5
reproduzir	propagar	6.75
schnauzer	gigante	2.25
estímulos	estimulação	6
astronómico	grande	6.75
microbalanço	balanço	6.25
acrescentado	adicionar	6.25
incontestado	incontroverso	7
sem amor	frio	7
sem amor	mal-amado	7.5
carimbos	marcador	5.5
carimbos	selo	4.75
apresentar	trazer	2.75
expor	argumentar	4.5
burlado	defraudar	6.25
procrastinado	preguiça	5.25
transmitido	manifestar	3
transvasado	vazar	5.5
trocar	mudar	7.75
intercâmbio	transação	7.25
antissubmarino	defensivo	4.5
desagrada	repelir	6
repreensível	desfavorável	4
independentemente	trabalhador	4.25
independentemente	individualista	5.25
extrajudicial	ilegal	5
exterminado	destruir	7
exterminado	matar	6.5
interceder	negociar	4.75
pós-data	seguir	4.25
pós-data	datar	5.75
comportar-se	acerca de	0.25
comportar-se	portar-se mal	2.75
touros gordos	animal	5.25
cerimonioso	formal	7.25
autoria	origem	4.75
abrandar	diminuir	6.5
afrouxar	enfraquecer	6.75
refrescar	regenerar	5.5
refrescar	lavar	6.25
observado	comentar	3.25
observado	descobrir	3.75
hidrolisado	mudar	3
ordena	dar instruções	6.5
substitutos	duplo	7.75
substituições	suplantação	4.25
bengali	étnico	4.75
transexual	pessoa	4.75
automatiza	mudar	1.75
amadorístico	pouco profissional	7.25
patrocínio	apoio	6.25
ejetor	pessoa	3
ejetor	mecanismo	5.25
refazer	reciclar	6.25
pré-instalado	produzir	3.25
fascinar	importar	1.75
fascinar	interessar	6.5
sem risco	seguro	7
incombustível	à prova de fogo	8.25
raridade	escassez	6.75
comprido	longo	8
senhorio	autoridade	5.5
senhorio	título	4.25
sanduíche	sandes	6.5
dente do siso	siso	5.25
algébrico	equações quadráticas	4.5
agradabilidade	simpatia	7.5
harmonia	compatibilidade	5.25
dividido	distribuir	6
gosto picante	sabor apimentado	7.5
gosto picante	qualidade	3
observar	notar	6
comentar	explicar	4.75
reprocessar	recuperar	4
empoleirar-se	fixar-se	5.75
pousar	sentar	5.75
imobilizar	bater	4.5
imobilizar	reter	6.5
prometido	declarar	4
empregos	estado	2.75
empregos	população	2.5
permutável	trocável	5.75
transferidores	delinear	4
religiosidade	devoção	5.75
religiosidade	consciência moral	3
combina	ajustar	6.25
combina	planear	5.25
buraco	buraco	7.25
habitável	habitável	9.25
sitiar	atacar	6.5
cercar	angustiar	6.25
indiferente	expressão	2.75
indiferente	estimar	0.5
assiduidade	frequência	7
comparência	presença	7.25
computador	especialista	3.5
computador	servidor	5.25
delimitar	guiar	2.25
subtender	sofrer	0.25
irrelevância	inaplicabilidade	2.75
desidratar	secar	7
dessecar	preservar	4.25
transformar	transubstanciar	6
transformar	mudar	7.25
prisioneiros	presos	7.5
copatrocinadores	patrocinador	6
pouco convincente	implausível	6.25
pouco convincente	pouco persuasivo	8.25
análogo	similar	8.5
preaquecer	aquecer	5.75
irrigar	lavar com água	5
irrigar	tratar	4.75
imortalizar	recordar	5.25
imortalizar	mudar	1.25
não lavrado	não cultivado	7
sintaxes	sistema	4.5
sintaxes	estrutura	5
aplicar	executar	7
forçar	obrigar	7.75
traquinas	brincalhão	5
diabólico	malvado	8.25
agrupar	grupo	5.75
dissimular	disfarçar	8.25
aperfeiçoamento	melhoria	7.75
reconstrói	construir	5.75
reforçar	fixar	5.25
invadir	infringir	6.5
esférico	redondo	7.75
impolítico	inoportuno	4.5
londrinos	pessoa	3.25
predeterminação	decisão	4.25
desestabilização	mudar	1.25
razoável	moderado	5.75
sensato	racional	6.5
cerâmica	cerâmica de vidro	6
olaria	comércio	3.75
sem entusiasmo	desmotivado	7.25
virilidade	masculinidade	7.25
virilidade	masculinidade	7.25
discordância	dissonância	8
discordância	conflito	4.5
pilhado	destruir	4.5
saqueado	roubar	6.5
travesti	pessoa	3.25
travesti	homossexual	1.75
retração	movimento	3.5
retração	retirada	3.75
escraviza	subjugar	6.75
carburadores	mecânico	3.75
explorador	mergulhador	4.25
perfectível	perfeito	4.75
incentiva	incitar	7.25
estimula	despertar	6.5
consensos	acordo	8.25
acordos	cooperação	5.25
emulsionar	mudar	1.5
internacionalismo	escopo	2.25
internacionalismo	doutrina	2.5
cilíndrico	arredondado	6.5
sexualmente	sensual	4.75
afegão	iraniano	5
animalismo	doutrina	2.5
animalismo	disposição	1.5
latinista	classicista	4.75
panjábi	sânscrito	2.75
panjábi	indiano	3.75
exterminar	destruir	6.25
exterminar	matar	7.5
consignar	conferir	4.5
respetivamente	individual	2.5
receber	recetar	4.25
monociclo	roda	4
monociclo	bicicleta	4.75
incisado	cortar	5.5
incisado	composto	0.25
perfetivo	futuro	1
perfetivo	aspeto	3.75
aprendizagem	posição	2
repórteres	repórter	9.75
casa cheia	recipiente cheio	3
irreverência	maldade	1.75
modesto	fino	0.75
desfavorecido	desprivilegiado	8.5
combatido	lutar	7
bisbilhoteiro	coscuvilheiro	9.25
investigadores	pesquisador	7
reside	habitar	8
individualizar	distinguir	5.75
individualizar	mudar	1
conseguro	seguro	6.5
micrómetro	nanómetro	5.25
micrómetro	compasso	3.75
código postal	morada	5.5
incrustado	revestir	4
ornado	decorar	5
não dissolvido	não derretido	7.25
rapidez	rápido	5.75
liquidar	vender	5.25
restante	parte	4.5
marginalidade	posição	2
descontrolado	agitar	4
reabastece	abastecer	6.25
cobra	cascavel	7
míssil sidewinder	míssil	6.5
federalizar	unir	3.25
pária	indesejado	5.25
animalizar	mudar	1.5
repreende	deitar abaixo	4
caracteres	ser	3.75
gravar	riscar	4.5
conjetura	hipótese	7
simétrico	equilibrado	5.25
sedução	tentação	4.5
sedução	convite	4
devorar	comer	5.75
extrator	fórceps	5
fotógrafo	paparazzo	5.5
perspetivas	olho	2.25
perspetivas	ponto	4.75
desinflação	económico	3
interplanetário	internacional	1.75
interplanetário	não colonizado	1.5
trilogias	trio	5.75
corrupção moral	corrupto	5.25
envenamento	veneno	6.25
boias	flutuador	5.5
retratista	pintor	5.5
invariável	rígido	5
invariável	parâmetro	4.25
constringir	adstringir	8
apertar	sufocar	5.75
extroversão	sociabilização	5.5
frivolamente	superficial	6
voltado a montar	montar	5.25
montado	saltar para cima de	5
injuria	insultar	7.5
outlets	mercantil	4.5
confinamento	restrição	6.25
consciência	conhecimento	5
consciência	ego	3.75
acreditar	sentir	3.5
crença	acreditar	6
regimental	controlar	3.75
regimental	formar	4.25
subdividido	subdividir	6.25
subdividido	dividir	5.75
sustentável	durar	3.5
estandardizar	calibrar	6.25
aferir	medir	5
custeado	pagar	5.25
diabolicamente	cozinhar	0.5
diabolicamente	antagonizar	2.25
desaprovador	desaprovar	6
subespaços	matemático	5
conotar	implicar	4.25
conotar	expressar	3.25
herança	passar	4.75
herança	aquisição	4
tiro com arco	desporto	5.25
suficiente	servir	4.75
beligerância	hostilidade	6.5
procriar	chocar	3.25
gelatinoso	espesso	1.5
vil	cruel	8.5
harmonia	congruência	6.5
harmonia	música	4.5
inofensivo	inócuo	7.25
rebelde	jovem	3
inquisitivo	curioso	5.5
inquisitivo	inquiridor	6.5
extraterrestre	hipotético	1.75
triclínico	monoclínico	4.5
homicida	assassino	8.75
consenso	acordo	8.25
consenso	cooperação	5.25
historicamente	real	3.25
não tóxico	antitóxico	5
não tóxico	comestível	4.5
reforçado	saco de areia	2.25
reforçado	fortalecer	6.5
incontestável	inegável	8
irrefutável	incontestável	8.75
ruidoso	som	5.75
intragrupo	intramural	3.5
excecionalmente	extraordinário	5.25
irredimível	cruel	3.25
irredimível	inconvertível	6.75
risinho	rir	5.5
