word	sensory experience
destrucción	4.487
destruir	4.500
desvalorizar	3.176
desván	3.176
desvanecerse	4.371
desvariar	2.971
desvelar	4.057
desventaja	2.765
desvestido	4.077
desvestir	4.706
desviación	2.378
desviar	2.706
detalle	3.824
detectar	3.429
detector	3.179
detención	3.353
detener	2.892
deteriorar	3.158
determinado	2.000
determinar	2.222
detestar	4.615
deuda	3.500
deuterio	1.757
devenir	2.441
devoción	2.949
devolver	3.176
devoto	2.647
día	4.143
diablo	4.333
diagonal	2.735
diagrama	2.486
dialéctica	2.568
dialecto	3.559
diamante	4.471
diámetro	2.300
diario	3.316
dibujar	4.718
diccionario	3.000
dicha	3.114
diciembre	4.629
dictado	2.447
dictadura	3.486
dictamen	2.333
dictar	3.029
diente	4.026
dieta	4.971
diferencia	2.971
diferenciar	2.778
diferente	4.054
diferir	2.029
difícil	4.270
difíciles	4.154
dificultad	4.684
dificultar	3.824
difuminar	3.412
digital	3.487
digno	3.872
dilatada	3.529
dilatar	4.108
diligencia	2.711
diluir	2.868
dimensión	2.886
dimensionar	2.382
dinámica	2.800
dinámico	3.588
dinamismo	2.912
dinero	4.529
dios	3.235
diploma	3.306
diputación	1.771
directo	3.235
director	2.889
dirigir	3.600
dirigirse	3.343
discernir	2.853
disciplina	4.000
discípulo	2.412
disco	3.973
discordia	2.882
discoteca	5.676
discreción	2.868
discrepar	2.941
discriminar	3.882
disculpar	4.081
disculparse	4.457
discurrir	2.471
discurso	3.457
discutir	4.771
diseccionar	3.647
diseñar	3.824
diseño	3.735
disertación	2.382
disfrazar	4.205
disfrazarse	4.250
disfrutar	5.441
disgustado	4.294
disimular	3.118
dislocar	4.171
disminuir	2.444
disociarse	2.914
disolver	3.029
disparar	4.703
disponer	2.421
disputa	4.118
distancia	5.056
distante	3.714
distinguir	3.200
distinta	3.743
distinto	3.857
distraer	3.294
distribuidor	2.800
distribuir	2.306
distrito	2.625
disturbio	4.050
diván	2.947
diversidad	3.235
diversificar	2.829
diversión	5.265
divertida	5.263
divertido	5.088
divertir	4.941
divertirse	5.235
dividir	2.541
divina	3.824
divinidad	3.147
divorciado	3.629
divorcio	3.618
doblar	2.588
doble	2.588
docente	3.595
doctor	3.941
doctorar	2.853
doctorarse	3.914
doctrina	2.824
documento	2.853
dogma	2.886
dogmatizar	2.559
dólar	3.235
dolencia	4.500
doler	5.441
dolor	5.703
domiciliar	2.588
domicilio	3.222
dominante	4.257
dominar	3.765
domingo	4.265
dominio	2.794
don	4.029
dorada	3.294
dorado	4.229
dormido	4.806
dormir	5.794
dormirse	5.514
dormitorio	4.784
dorso	2.441
dosificar	2.432
dosis	3.128
dotarse	2.432
dragón	4.846
drama	4.857
droga	4.417
ducha	5.500
duchar	5.147
ducharse	5.235
dudar	3.588
duelo	3.684
dueño	2.846
dulce	5.647
dúo	2.853
duque	2.333
dura	3.943
durar	3.514
duro	4.457
echar	3.378
eclipsar	3.559
eco	4.154
economía	2.500
económica	1.943
económicas	2.500
económico	3.441
económicos	3.231
ecuación	2.333
edad	3.029
edición	2.459
edificar	2.676
edificio	3.103
editar	2.647
educación	4.588
educar	4.382
efectivo	2.971
efecto	3.800
efectuar	2.400
eficacia	3.647
eficaz	3.706
efigie	2.059
egoísta	3.735
eje	2.237
ejecución	3.971
ejecutar	3.441
ejecutivo	2.622
ejemplificar	2.353
ejemplo	2.588
ejercer	2.923
ejercicio	4.971
ejercitar	3.382
ejército	3.784
elaborar	3.353
elástico	3.706
electoral	2.194
eléctrica	3.389
electricidad	3.974
eléctrico	4.457
electrodoméstico	2.892
electrón	3.000
electrónico	3.529
elefante	4.206
elegante	4.559
elegir	3.972
elemental	2.622
elemento	2.229
elevar	2.853
elevarse	4.200
eliminar	3.200
elocuencia	2.649
elogiar	4.000
elogio	4.441
eludir	2.265
emancipar	3.027
embajada	2.459
embalsamar	3.000
embarazo	4.641
embarazosa	4.029
embarcar	3.184
embargar	3.176
emborrachar	5.629
embriaguez	4.579
embrión	3.389
emitir	2.757
emocional	5.568
empadronar	2.629
empatar	2.750
empequeñecer	3.487
emperatriz	2.853
empezar	2.853
empírica	2.647
emplear	2.829
empleo	3.853
empollón	3.194
emprender	3.410
empresarial	2.029
empujar	3.513
enamorado	6.108
enamorar	5.824
enano	3.189
encadenar	4.059
encajar	3.294
encantado	4.457
encantadora	4.919
encanto	4.543
encargo	2.176
encender	3.737
encerrado	4.895
encerrar	3.971
encestar	3.457
enchufar	2.703
enchufe	3.216
encontrar	3.800
encorvar	3.026
encuadrar	2.441
encuentro	3.447
encuesta	2.714
enemigo	4.147
energía	5.343
enérgico	5.486
enero	4.200
enfadado	4.559
enfadar	4.559
enfadarse	4.132
enfado	5.171
enfermar	4.441
enfermarse	4.941
enfermedad	5.429
enfermera	3.971
enfermo	4.971
enfrentar	4.343
enfriar	4.429
enfurecer	5.000
enfurecido	5.000
engañar	3.806
engaño	4.794
engañosa	3.647
engendrar	3.718
englobar	2.853
engordar	4.686
engreído	3.605
enigma	3.600
enjabonar	3.676
enjambre	4.108
enjaular	3.629
enlace	3.171
enloquecer	5.057
enmarcar	2.657
enmascarar	2.892
enmienda	2.412
enojo	4.543
enorme	4.205
enredar	3.294
enriquecer	4.343
enrollar	3.412
ensalada	4.543
ensayo	3.514
enseñar	4.286
ensuciar	4.206
ente	2.711
entender	3.600
entendimiento	2.750
entera	3.088
entero	3.118
enterrar	4.471
entierro	4.553
entorpecer	3.559
entrar	3.229
entrega	3.400
entregar	3.543
entremezclar	2.811
entretenerse	3.971
entrever	2.441
entrevistar	3.447
entrometido	2.639
entusiasmar	4.771
entusiasmo	4.611
enumerar	2.029
envejecer	5.054
envenenar	5.029
enviar	2.703
envidiar	3.718
envolver	3.474
enzarzar	3.743
enzima	2.571
épica	3.176
epidemia	4.771
epígrafe	1.824
episodio	3.615
época	2.471
epopeya	2.083
equilátero	2.303
equilibrar	3.657
equilibrio	4.229
equipo	4.029
equis	2.424
equivaler	2.297
equivocar	3.528
equivocarse	3.618
equívoco	2.324
ermita	3.294
erótica	5.265
erótico	5.676
error	3.514
erudito	2.800
erupcionar	3.829
escala	2.526
escalar	3.872
escalera	2.735
escalinata	2.182
escalofrío	5.559
escándalo	3.750
escaño	2.529
escapada	4.324
escapar	4.886
escaparate	3.324
escaquear	3.735
escarmentar	4.088
escayola	3.526
escena	3.351
escenario	3.647
escéptico	3.171
esclavo	4.294
escoba	2.703
escoger	3.571
escolar	3.647
escoltar	3.206
esconder	3.400
esconderse	3.971
escondite	3.857
escopeta	4.324
escorbuto	2.500
escoria	4.171
escorpión	3.973
escote	4.143
escribir	4.211
escrito	3.412
escritor	3.235
escritorio	3.000
escuchar	5.028
escucharse	5.343
escudo	3.088
escultura	4.143
escupir	3.778
esfera	3.265
esforzarse	4.714
esmoquin	3.242
espabilar	3.559
espacial	3.235
espacio	3.257
espada	4.086
espanto	4.000
espantoso	4.500
español	4.059
española	4.029
españolas	4.590
españoles	4.816
esparcir	2.947
espárrago	3.457
especial	4.026
especializarse	3.167
especie	3.051
especificar	2.684
específico	2.882
espectador	4.114
espectro	3.265
especular	3.314
espejo	4.265
esperanza	4.629
esperanzado	4.486
esperar	3.514
esperpento	4.000
espiar	4.029
espina	3.941
espinal	3.059
espionaje	3.559
espíritu	4.297
espiritual	3.824
esplendor	4.059
esponja	4.263
espontánea	4.051
esposa	3.564
esposo	3.263
espuma	4.057
esqueleto	3.588
esquiar	4.743
esquimal	3.216
esquina	2.500
esquivar	2.794
estabilidad	3.500
estable	3.647
establecer	2.056
estaca	3.684
estación	3.971
estado	3.171
estallar	5.143
estamento	2.086
estancado	3.657
estancar	3.077
estantería	2.486
estar	3.314
estático	2.744
estatua	2.471
estatura	3.400
estatuto	2.314
estela	3.343
estereotipar	3.829
esterilidad	3.029
esterilizar	3.222
esternocleidomastoideo	3.118
estética	4.441
estético	4.200
estiércol	4.189
estilizar	3.342
estilo	4.216
estimar	3.343
estimular	5.029
estimularse	4.316
estímulo	4.471
estipular	2.441
estirar	3.647
estirpe	2.629
estómago	3.943
estorbar	3.412
estornudar	4.611
estrategia	3.941
estrecha	3.270
estrecho	2.794
estrella	4.412
estremecer	4.914
estremecerse	4.829
estrenar	4.886
estrépito	3.588
estrés	5.026
estresar	5.189
estridente	4.286
estropeado	4.029
estropear	3.564
estructura	2.412
estrujar	4.459
estudiar	5.286
estudio	4.324
estudioso	3.971
estufa	4.833
estupendo	3.778
estúpido	4.371
etapa	3.343
eternidad	5.114
eterno	3.944
ética	3.744
etiqueta	3.000
eufemismo	3.176
euforia	5.412
eufórico	5.714
europeos	3.263
evadirse	3.882
evangelio	2.718
evidencia	2.686
evidenciar	3.027
evidente	2.412
evitar	3.053
evocación	3.086
evocar	3.743
evolucionar	3.865
evolucionista	2.914
exacto	3.324
exagerar	3.971
examen	5.333
examinar	3.941
excelencia	4.081
exceso	4.514
excitado	5.385
excitar	6.057
excitarse	5.765
exclamar	4.371
excursión	4.971
excusa	3.487
exfoliar	3.971
exigencia	4.114
exigir	3.361
exiliar	2.417
exiliarse	3.595
exilio	3.706
existencia	4.000
existir	5.162
éxito	4.853
expansión	4.143
expedición	3.382
expediente	3.297
experto	3.256
explanada	2.846
explicar	3.457
explicitar	2.167
explorar	4.800
explosión	5.382
explotar	4.657
exponer	4.206
exportar	1.917
expresar	4.412
expresión	4.571
expropiar	2.706
expulsar	3.471
expulsión	4.057
exquisito	4.528
éxtasis	5.235
extender	2.706
extenso	3.829
exterior	4.286
exteriorizar	3.579
externo	2.639
extra	2.949
extraer	2.912
extralimitarse	3.171
extranjera	3.353
extranjero	3.229
extranjeros	4.342
extrañar	4.647
extrañeza	3.333
extraño	4.405
extraordinario	3.917
extraterrestre	3.763
extravertido	3.857
extremo	4.086
eyacular	5.265
fábrica	2.868
fabricar	3.206
fábula	2.914
facial	3.943
fácil	3.368
facilitar	2.706
factor	1.971
factoría	2.886
factura	2.684
facturar	2.943
facultad	3.974
faena	3.412
fajo	2.588
falacia	4.029
falda	3.811
fallar	4.306
fallecer	5.111
fallido	3.088
falsa	4.000
falsedad	4.829
falso 	3.361
faltar	3.257
fama	3.703
famélico	2.865
familia	5.647
familiar	5.811
familiarizar	4.514
famoso	3.514
fanático	4.086
fango	3.250
fantasear	3.842
fantasía	5.351
fantasma	4.342
farmacia	3.400
faro	3.949
farol	3.029
farsa	3.800
fascinar	4.441
fase	1.914
fastidiar	3.914
fatal	3.500
fatigado	4.943
fauces	2.657
fauna	4.485
favor	3.868
favorecer	3.676
favorito	4.429
faz	2.200
fea	4.647
febrero	3.765
fecundar	4.714
fecundidad	3.353
felicidad	6.229
felicitar	4.487
felicitarse	4.205
felino	4.590
feliz	5.553
felpa	2.921
femenina	4.559
femenino	4.257
fenomenal	3.778
fenómeno	3.821
feo	4.114
feria	5.057
feroz	3.765
ferrocarril	3.286
fervor	3.343
festejar	4.971
festival	5.382
festivo	4.184
fétido	3.972
fibra	3.371
fibrina	2.294
ficha	2.171
fidelidad	4.758
fiebre	5.077
fiel	5.371
fiera	4.400
fiero	2.528
fiesta	5.949
figura	2.500
fijo	3.029
fila	2.622
filmar	3.771
filo	2.714
filón	2.314
filosofía	3.222
filtrar	2.324
fin	4.500
fina	3.529
final	4.314
financiar	3.000
financiarse	2.471
financiera	1.861
financiero	2.189
fingir	3.647
fino	3.529
firmamento	4.289
firmar	3.088
fiscal	2.559
física	3.300
físico	4.564
fisiología	3.529
flaca	3.158
flaco	3.083
flamenco	3.212
flauta	3.909
flautista	3.789
flecha	3.897
flema	4.147
flemón	3.765
flequillo	3.314
flexibilizar	3.971
flexible	3.676
floja	3.286
flojo	2.735
flor	4.794
flora	3.676
florecer	4.270
flota	2.892
flotar	4.088
fluir	3.886
fobia	5.667
foca	3.308
foco	3.821
fofo	3.816
fogón	3.941
folclórica	3.625
folio	3.324
folleto	2.686
follón	4.206
fomentar	3.176
fondo	3.333
fontanero	2.706
forastero	2.500
forcejear	3.971
forjar	2.974
forma	2.949
formación	3.471
formalizar	2.971
formar	3.189
formatear	2.459
formular	3.171
fortaleza	4.182
fortuito	2.882
fortuna	3.176
forzar	4.111
fosa	2.735
fósforo	3.559
foto	5.286
fotografiar	4.882
fotógrafo	4.647
fracasar	3.853
fracaso	4.205
fracción	2.088
fraccionar	2.324
fragancia	5.353
frágil	4.441
fragmento	2.361
fragor	2.500
fragua	2.605
fraile	2.118
francés	3.912
francesa	3.237
franja	2.765
franquista	4.059
frasco	2.857
frase	2.500
fraternidad	3.412
fraude	3.459
frecuencia	2.821
frecuente	2.914
fregador	2.829
fregar	3.658
freír	4.475
frenar	3.412
freno	3.057
frente	2.895
fresa	4.947
fresca	4.324
fresco	4.556
fría	5.029
frigorífico	3.200
frío	5.700
fritas	4.400
fritos	4.343
frivolizar	3.529
fronda	1.921
frondoso	3.676
frotar	3.788
frustrado	4.091
fruto	3.944
fuego	5.765
fuente	4.286
fuerte	4.559
fuertes	3.658
fuerza	4.553
fuga	4.057
fugaz	4.343
fugitivo	3.382
fulgor	2.294
fumar	4.559
fumigar	3.081
función	2.500
funcionar	3.029
fundamental	2.853
fundamentar	2.361
fundamento	2.771
fundar	3.000
fundir	3.529
fúnebre	4.059
funeral	5.108
furcia	3.382
furia	5.235
furor	4.176
fuselaje	2.971
fusil	3.829
fusilar	5.147
fusión	3.771
fusta	3.297
fútbol	3.950
futuro	4.618
gabinete	2.382
gafas	4.257
galán	4.057
galardón	3.706
galardonar	3.811
gallego	3.588
gallina	3.029
gallinero	4.184
gallo	3.143
gama	2.057
ganancias	3.571
ganar	4.829
gancho	2.912
gangrena	3.882
garaje	3.294
garantía	2.771
garantizar	3.243
garantizarse	3.154
garbo	2.600
garganta	3.588
gas	4.216
gastar	3.395
gasto	3.568
gástrico	3.029
gatear	3.971
gatito	4.500
gato	4.436
gay	3.441
gélido	4.441
gen	3.176
general	2.912
generales	2.389
generalizar	2.342
generar	2.500
género	3.714
generoso	3.921
genial	5.028
genio	4.000
gente	4.590
geografía	2.500
geometría	2.735
germen	3.294
gérmenes	4.000
gestar	3.371
gestión	1.944
gestionar	2.432
gesto	3.917
gigante	4.059
gimnasia	4.237
gimnasio	5.257
gimnasta	3.514
ginebra	4.722
girar	3.667
giro	2.735
gitano	3.897
glaciar	4.029
glamour	4.216
glándula	2.846
global	3.657
globo	3.676
gloria	4.615
glorieta	2.371
glúteo	5.171
gobernador	2.949
gobernanta	2.706
gobernar	2.882
goce	5.000
golf	2.647
golfista	2.412
golondrina	4.054
golpe	5.029
golpear	4.722
goma	2.857
gorda	4.105
gordo	4.500
gorila	3.611
gorra	2.432
gorro	3.853
gota	3.559
gozar	4.816
gozo	4.487
grabar	3.897
gracia	3.944
gracioso	5.086
grado	3.179
graduado	4.079
gráfico	2.714
gramática	2.649
gran	3.147
granada	4.086
granate	4.206
grande	4.429
grandes	3.846
grandioso	4.771
granja	3.350
grano	3.763
grapar	3.079
grasa	4.086
gratificar	3.553
gratitud	3.611
grave	4.583
gravedad	3.361
gremio	2.629
griega	3.053
griego	2.794
grieta	3.353
grifo	3.147
gripe	4.730
gris	3.543
gritar	5.829
grito	5.657
grosero	4.118
grosor	3.088
gruesa	3.649
grueso	3.026
grupo	3.943
gruta	3.081
guante	3.211
guapa	4.889
guapo	5.118
guardar	3.636
guardería	4.914
guardián	2.971
guarro	4.714
guerra	4.917
guiar	3.500
guillotina	4.743
guiño	4.457
guitarra	4.912
gusano	3.971
gustar	4.722
gusto	5.324
habano	2.686
haber	2.486
habilidad	3.941
habilitar	3.286
habitante	2.824
habitar	3.385
hábito	2.735
habitual	2.853
habituar	2.694
hablar	4.872
hablarse	4.132
hacer	3.744
hacha	3.206
hacienda	2.412
hada	3.886
halcón	4.000
hálito	1.706
hallar	3.235
halo	2.486
hamaca	4.278
hambre	5.588
hambriento	4.794
hamburguesa	5.588
harén	2.771
harina	3.171
hartar	4.059
harto	4.167
hastío	3.206
haz	2.500
hazaña	2.694
hebra	2.382
hecha	2.605
hechizar	3.471
hechos	3.235
hedor	3.649
hegemonía	2.800
helar	5.000
hélice	3.235
helicóptero	3.939
hembra	4.229
hemisferio	3.371
heno	2.676
heredero	3.176
herencia	3.079
heridas	5.147
herido	5.200
herir	5.086
hermano	5.543
hermoso	5.000
héroe	4.588
heroína	4.457
heroísmo	3.706
herramienta	2.892
hervir	4.143
heterosexual	4.571
hidalguía	1.600
hidrográfica	2.487
hiedra	2.706
hielo	5.083
hierba	4.441
hierro	3.412
hígado	3.588
hijo	4.353
hilo	3.139
hipo	4.541
hipócrita	4.441
hipófisis	2.912
hipotecar	2.676
hipótesis	3.000
hispanizar	2.529
histeria	4.629
historia	3.400
histórico	3.235
hito	2.265
hogar	5.649
hoja	3.200
holocausto	4.378
hombre	4.824
hombro	3.206
homenaje	3.971
homenajear	3.886
homicida	4.000
homologar	1.865
homosexual	3.324
honda	2.771
hondo	3.286
honesto	4.795
hongo	3.457
honor	4.162
honorífico	3.471
honra	3.444
hora	2.389
horca	3.861
horda	2.088
horizonte	3.647
hormiga	3.200
hornear	4.171
horno	3.816
horquilla	3.053
horrible	4.706
horror	4.744
hospital	5.200
hospitalizar	4.657
hostil	3.824
hotel	3.971
hoyo	3.147
hoz	2.735
hueco	3.057
huérfana	4.235
huérfano	4.200
huerta	3.657
huerto	3.676
hueso	3.171
huevo	3.912
huir	4.941
humana	4.257
humanidad	4.971
humanismo	4.324
humanista	4.000
humano	5.118
húmedo	4.778
humildad	4.289
humilde	4.441
humillar	4.353
humo	4.353
humor	5.343
hundir	3.706
huracán	5.175
hurgar	3.541
husmear	3.857
idea	4.541
ideal	4.324
identidad	3.912
identificar	3.167
ideologizar	2.853
idilio	2.632
idioma	4.147
idiota	3.556
ídolo	4.176
iglesia	2.686
ignorancia	3.765
ignorar	3.639
igual	2.912
igualar	3.029
igualdad	4.763
iguales	3.278
iguana	2.941
iluminar	4.378
ilusión	5.088
ilusionar	5.000
ilustrar	3.194
imagen	5.000
imaginar	4.912
imaginario	4.086
imaginarse	4.657
imán	3.794
imbécil	3.711
imitar	3.735
impaciencia	3.941
imparcial	2.882
imperfecto	3.500
impermeable	2.882
imponer	3.765
importación	1.750
importante	4.353
importantes	4.200
imposibilidad	3.657
imposible	4.027
impotente	4.158
impregnar	3.703
impresionado	4.229
impresionante	4.941
impreso	2.632
imprimir	3.371
improbable	2.971
improvisar	3.943
impuesto	3.229
impugnar	2.500
impunidad	3.000
imputar	3.706
imputarse	3.265
incapaz	3.824
incendiar	5.086
incendio	4.794
incentivo	2.639
incidencia	3.235
incidente	3.436
incienso	4.444
incierto	3.595
incisivo	3.057
incitar	3.026
inclinarse	2.647
incomodar	3.278
incomodidad	4.083
incómodo	4.359
incordiar	3.316
incordio	3.447
incorporar	2.472
incorrecta	3.088
incorrecto	3.735
incrédulo	2.743
increíble	4.579
incrementar	3.121
incremento	3.158
inculto	3.135
incurrir	2.382
indecente	3.500
indefenso	4.343
indemnizar	2.771
indemnizarse	2.771
independiente	4.353
independizar	3.778
índice	2.382
indiferente	2.824
indio	2.639
indispensable	3.351
individual	3.171
individuo	3.487
índole	1.889
inducir	2.892
industria	2.735
industrial	2.879
inesperado	3.667
infame	2.897
infantil	3.846
infección	4.735
infeliz	4.943
inferencial	1.838
inferior	3.286
inferir	2.314
infiel	5.529
infierno	5.206
infinitud	4.000
inflar	3.629
infligir	3.588
influir	3.647
informar	2.868
ingeniería	2.743
ingenio	3.559
ingenuidad	3.412
inglesa	3.057
ingresar	3.529
inhalar	3.800
inhibir	2.588
iniciar	2.857
iniciativa	3.412
inicio	2.706
injuria	2.818
injusto	4.179
inmaduro	3.853
inmensidad	4.686
inmenso	3.941
inmobiliaria	2.111
inmoral	2.921
inmortal	4.771
inmóvil	3.571
innato	3.324
innovar	3.882
inocencia	3.735
inocente	3.737
inorgánica	3.429
inquieto	4.206
inscribir	2.382
inscribirse	2.167
inscripción	3.088
insecto	4.294
inseguro	3.472
insertar	3.486
inservible	2.941
insistir	3.771
insolente	3.029
insomnio	4.941
inspeccionar	3.088
inspector	2.882
inspirado	4.649
inspirar	4.706
instalar	2.744
instante	3.500
instaurarse	2.171
instinto	4.730
institución	2.289
institucionalizar	2.088
instituto	4.057
insulto	4.176
integral	3.541
integrar	3.800
intelecto	3.583
intelectual	3.583
intelectuales	3.333
inteligente	4.105
intemperie	4.417
intención	3.471
intentar	4.275
intento	2.974
intercambiar	2.824
interés	3.974
interesante	4.353
interesar	4.486
interferir	2.389
interior	3.553
interiorizar	4.229
internacional	3.351
internacionales	4.282
interno	3.088
interponerse	3.194
interpretar	3.886
intérprete	4.282
interrogar	3.769
interrumpir	3.105
interruptor	2.829
intervalo	2.189
intervenir	3.324
intestinal	3.088
intimidad	4.912
íntimo	5.029
intolerante	4.029
intoxicarse	4.971
intranquilo	3.972
introducir	2.765
introvertido	3.324
intruso	3.395
intuición	3.778
intuir	3.559
inundación	4.257
inútil	3.629
invalidar	3.371
invasor	3.028
invención	2.750
inventar	3.605
inventario	2.769
inventiva	2.912
invernar	3.353
invertido	3.229
invertir	2.794
investigar	4.027
invitación	3.971
invitar	3.432
involucrar	3.059
involucrarse	3.647
ir	3.556
ira	4.694
iris	4.257
ironía	4.571
irradiar	3.618
irreal	3.657
irresponsable	3.474
irritar	4.471
irrumpir	3.027
irse	4.282
isla	4.029
islam	3.629
isósceles	2.308
itinerario	2.853
izquierda	2.806
izquierdo	3.184
jabalí	3.265
jabón	3.639
jamón	5.118
jaqueca	4.647
jardín	4.658
jarra	3.294
jarrón	2.794
jaula	3.353
jauría	3.389
jazmín	4.235
jazz	4.639
jefe	3.743
jerarquía	2.647
jerarquizar	2.949
jerga	3.176
jersey	4.692
jinete	2.735
jirafa	3.286
jornada	2.750
jornal	2.765
jorobado	3.308
joven	4.289
jovial	4.086
joya	3.472
jubilar	3.143
jubilarse	3.676
júbilo	3.571
jubiloso	3.162
judicial	2.868
judío	3.100
juego	4.059
juerga	5.059
jueves	3.647
juez	3.297
jugar	4.500
jugo	4.139
juguete	4.432
juicio	3.588
julio	4.371
jungla	4.795
junio	4.235
juntar	3.618
juntarse	4.229
juntos	5.257
júpiter	3.176
juramento	3.528
jurar	3.886
justa	3.800
justicia	4.714
justificar	2.784
justo	3.528
juventud	4.763
juzgar	3.824
ketchup	4.206
kilo	3.079
laberinto	3.647
labio	5.417
labios	5.333
labor	3.000
laboral	3.147
labrador	3.789
lacrimal	3.800
lácteo	3.846
ladera	3.118
lado	2.139
ladrar	4.385
ladrillo	2.543
ladrón	3.647
lago	4.474
laguna	3.765
lamer	4.514
lámina	2.343
lámpara	2.853
lana	4.118
lánguido	2.514
lanza	3.105
lanzar	3.632
lápiz	3.229
lapso	2.441
larga	2.853
largas	2.711
largo	3.474
largos	3.395
láser	4.147
lástima	4.514
lastimar	4.353
lateral	2.853
látigo	4.471
latín	2.294
latir	5.429
latitud	2.147
latón	2.441
laurel	3.763
lavabo	3.273
lavar	3.471
lavarse	4.576
lazo	3.686
leal	3.667
lealtad	3.824
leche	4.353
lechera	3.135
lecho	3.029
lechuga	4.028
lector	3.658
leer	4.857
legado	3.405
legal	2.838
legalizar	3.412
legión	2.474
legislar	2.588
legitimar	2.559
legua	2.658
lejanía	4.184
lejano	3.919
lema	3.030
lencería	4.788
lengua	4.579
lenguaje	4.441
lenta	3.286
lentitud	3.382
lento	3.447
leña	3.763
león	4.861
leopardo	4.324
lepra	4.143
lesbiana	4.206
lesión	4.694
lesionar	4.294
letal	4.167
letargo	2.382
letra	3.471
levantar	3.471
levantarse	4.308
leve	2.514
léxico	2.658
ley	3.229
leyenda	4.205
liar	4.294
liberación	5.257
liberal	4.838
liberar	4.703
libertad	5.865
libra	2.946
libre	5.500
libres	4.088
libro	4.417
licencia	3.147
licenciado	3.147
licenciar	3.059
licenciarse	3.763
licor	4.658
líder	3.588
lidiar	3.216
liebre	3.800
lienzo	3.686
liga	2.618
ligar	4.972
ligera	3.686
ligero	3.486
lijar	3.784
lima	3.771
limar	3.143
limbo	3.294
limitada	3.029
límite	3.568
limón	4.912
limonada	4.405
limonero	4.086
limpia	3.676
limpiar	4.324
limpiarse	4.108
limpio	4.974
linaje	2.088
linde	1.771
línea	2.471
lingüística	2.389
linterna	3.528
lío	3.294
liquidar	3.229
lírica	3.853
lirio	4.229
liso	3.353
lista	3.147
listo	4.114
literatura	3.500
litro	3.343
llaga	4.324
llama	4.154
llamada	4.206
llamadas	4.389
llamado	2.579
llamar	3.900
llamarse	3.686
llano	2.417
llanto	5.400
llave	3.457
llegada	3.649
llegar	3.629
llena	3.865
llenar	3.824
lleno	3.912
llevar	2.088
llevarse	3.257
llorar	6.086
lloriquear	4.765
lloriqueo	4.353
llorón	4.394
llover	5.769
lluvia	5.294
lobo	4.943
lóbrego	2.000
loca	4.194
local	3.176
localizar	3.206
locas	4.265
loco	4.686
locos	4.389
locutor	3.576
lodo	3.152
lógica	3.429
lógico	3.333
lograr	4.622
logro	4.441
lomo	4.059
lona	2.882
longitud	2.265
loro	3.868
losa	2.343
lotería	4.441
loto	2.447
lubricar	4.794
lucha	4.353
luchar	5.314
lucir	4.229
lucro	2.194
lugar	3.794
lujo	4.429
lujuria	4.853
lumbre	4.079
lumbrera	2.618
luminosidad	5.229
luminoso	5.000
luna	4.941
lunar	3.118
lunes	4.270
luto	5.143
luz	4.794
maceta	2.588
machacar	3.971
macho	3.361
madera	3.722
madre	5.794
madrileño	3.256
madrugar	4.912
madurez	4.143
maestro	4.088
mafia	3.529
magdalena	4.629
magenta	3.794
mágica	4.973
mágico	5.200
magistral	3.118
magnetismo	3.147
magnitud	2.912
mago	3.882
maíz	3.000
majestad	2.515
mal	4.176
mala	3.639
malaria	4.027
malas	3.727
maldecir	3.263
maldición	3.647
maldito	3.371
malecón	3.343
maleducado	3.556
maleficio	3.973
maleta	4.361
maletero	2.861
maleza	3.278
malicia	3.921
malla	2.571
malo	4.595
maloliente	4.800
malos	3.743
maltrato	5.086
malvado	3.853
mamá	6.314
mamar	4.176
mamífero	4.368
manantial	4.606
manchar	3.541
mancharse	3.882
mandar	3.237
mandíbula	3.564
manejar	2.765
manejo	2.784
manera	2.171
manga	2.743
mango	4.588
manguera	3.514
manía	3.658
maníaco	4.629
manifestación	3.763
manifestar	3.730
maniobrar	3.429
manipular	3.882
maniquí	3.270
manivela	2.641
mano	3.943
manojo	2.447
manopla	3.000
manosear	3.868
mansión	4.333
manso	3.424
mantel	3.059
mantener	3.294
mantequilla	3.765
manto	3.132
manufacturar	2.294
manzana	4.343
maña	2.914
mañana	3.528
mapa	3.611
mapache	3.500
maquillar	4.273
maquillarse	4.529
máquina	3.457
maquinilla	3.500
mar	5.765
maraña	2.943
maravilla	3.917
maravillosa	4.895
maravilloso	5.162
marcado	2.235
marcar	3.706
marchar	3.324
marcharse	4.235
marcianas	2.429
marco	2.057
mareado	4.265
marear	4.686
marearse	4.895
marejada	2.200
marfil	3.579
margarita	4.543
margen	2.471
marido	3.971
mariposa	4.590
mariquita	3.722
mariscal	2.457
mármol	3.162
marqués	2.711
marrón	3.343
martes	2.265
martillar	3.735
martillo	3.816
mártir	3.314
martirio	4.029
marzo	3.886
masa	3.615
masacrar	4.676
masacre	4.824
masaje	5.857
masajear	5.359
mascar	3.514
mascota	5.257
masculino	3.684
masón	2.135
masticar	4.000
masturbar	4.829
masturbarse	5.457
matanza	4.972
matar	5.853
matemática	3.382
matemáticas	3.314
matemático	2.765
materia	2.556
material	2.882
materializarse	3.143
maternal	4.222
matizar	2.625
matrimonial	3.829
matrimonio	4.800
matriz	2.206
máxima	3.543
máximo	3.857
mayo	3.897
mayor	3.743
mayores	3.294
mear	4.400
mecánico	2.882
mecanismo	2.765
mecedora	3.147
mechero	4.114
medalla	3.824
