word	visual perceptual strength	auditory perceptual strength
cruche	67.10714286	39.34482759
crudité	77.28	41.51851852
crypte	54.28571429	22.86206897
cube	81.66666667	17.875
cueillette	68.15384615	24.37037037
cuillère	87.5	42.66666667
cuir	76.78571429	36.37931034
cuisine	86.84	58.6
cuisinière	79.29166667	37.61538462
cuisse	78.08695652	8.565217391
cuisson	77.44	50.33333333
culot	42.96551724	35.32142857
culture	65.65384615	50.65384615
cumul	32.08333333	19.03846154
curseur	80.81818182	23.60869565
cuvée	43.15384615	23.54166667
cycliste	90	39.66666667
cyclone	71.64	52.76
cylindre	77.24	17.16666667
cymbale	62.72	69.66666667
daltonisme	55.54166667	10.75
damier	51.48	8.807692308
dance	81.08	65.12
danseur	78.125	54.96153846
dauphin	84.18181818	71.125
dé	80.44827586	49.67857143
débâcle	41.25	28.875
débat	56.625	60.54166667
débile	53.78571429	45.92592593
débit	55.2	33
débouché	52.45	17.5
débris	72.70833333	28.29166667
début	50.60869565	30.68181818
décalage	52.76	28.64
décembre	75.52631579	47.05
déception	48.55172414	35.42857143
décès	63.52	22.44
décharge	44.11538462	29.40740741
déchet	86.65384615	38.96153846
décimètre	76.24	23.80769231
décision	34.48	32.52
déclaration	42.84615385	48.59259259
déclic	41.57142857	53.5
déclin	44	26.48
décollage	79.84615385	70.625
décoration	81.8	18.30769231
découverte	54.28	31.48
décrépitude	47.8	20.9
décret	28.82758621	22.64285714
déesse	77.29166667	23.43478261
défi	62.68181818	44.68181818
défiance	33.61904762	29.57142857
déficit	48.45833333	35.16666667
défilé	81.20689655	52.53571429
définition	41.5	25.29166667
dégaine	37.38095238	16.61904762
dégât	78.84	46.66666667
dégel	75.71428571	30.45454545
dégoût	62.83333333	38.58333333
déguisement	78.07692308	20.79166667
déité	5.6	8.653846154
déjeuner	85.42307692	42.96153846
délai	36.57692308	26.08333333
délégation	45.23076923	40.34482759
délégué	47.21428571	43.77777778
délicatesse	56.25	38.45
délire	48.64	52.2
délit	58.13636364	24.14285714
délivrance	49.11538462	30.22222222
déluge	75	69.04166667
demande	37.63636364	49.48
démarche	62.38461538	27.38461538
démêlage	61.5	25
demeure	71.48275862	14.32142857
déminage	39.52	37.17391304
démocratie	55.60869565	41.04166667
démolition	77.31034483	63.14285714
démon	74.08333333	40.30434783
dent	89.07407407	37.40740741
dentelle	82.10714286	21.75862069
département	48.09090909	20.73913043
dépense	58.16	31.73076923
dépit	25.96	30.03703704
dépliant	73.84615385	19.96296296
dépôt	54.86956522	26.72727273
dépotoir	80.91304348	29.47826087
député	50.34615385	34.34615385
dérision	30.4	34.52173913
derme	63.32	21
dernier	52.51851852	23.37037037
derrière	66.60714286	22.85185185
désarroi	49.83333333	43.5
désastre	71.33333333	42
description	29.46428571	21.96153846
déséquilibre	58.44827586	28.71428571
désillusion	29	20.95652174
désir	66.15384615	49.57692308
dessein	21.28571429	3.619047619
destin	52.66666667	21.79166667
destination	60.4	26.04
destinée	41	27.57894737
destruction	76.96	56.81481481
détection	48.54545455	27.76190476
détente	60.66666667	43.30769231
détermination	43.52	18.38461538
détonateur	59.88	65.52
détonation	57.68	76.84
détour	64.72727273	14.13043478
détresse	65.53846154	55.07692308
deuil	67.03571429	55.25925926
devant	62.74074074	10.84615385
développement	44	20.71428571
déviation	60.2	18.375
devin	43.17241379	23.53846154
devinette	35.23076923	49.66666667
devis	38.77272727	23.96153846
devise	45.83333333	36.43478261
dévoilement	59.27272727	32.19047619
devoir	56.81818182	19.28571429
dévotion	45.20689655	34.14285714
dextérité	46.28571429	8.076923077
diagnostic	53.69565217	29.125
diagonale	73.2	19.18518519
diapason	36.66666667	36.73076923
diapositive	82.72011987	27.56
dictaphone	54.96	54.2
dictature	62.36	35.62962963
dictée	72.53846154	58.74074074
diction	33.71428571	62.03571429
dicton	23.87196943	40.24
dièdre	9.28	10.18518519
diesel	58.79166667	12.95833333
difficulté	49	32.96153846
diffusion	56.08333333	48.86363636
digestion	42.15384615	36.07692308
dignité	59.46153846	33.03846154
dilemme	45.16666667	35.08333333
diligence	32.16	15.72
dilution	62	19.57142857
dimanche	50.28571429	24.85
diminutif	35.875	31.53846154
dinde	77.73076923	43.48
dindon	78.06896552	50.57142857
dîner	73.89285714	43.85714286
dînette	63.23076923	25.61538462
dinosaure	81.36	56.4
diplôme	79.38461538	27.70833333
direction	59.875	34.80769231
directive	46.375	42.11111111
disciple	53.56521739	23.52173913
discipline	44.94444444	37.35
discorde	35.36363636	45.53846154
discrétion	44.96428571	32
discussion	47.76923077	65.75
disparition	46.125	33.5
disparu	58.25	36.26086957
dispensaire	35.13043478	18.41666667
disponibilité	35.36363636	23.60869565
dispositif	42.64285714	26.34482759
disposition	37.88	11.28
dispute	71.16666667	68.54166667
disque	77.04166667	56.25
disquette	82.8	31.84615385
dissertation	62.70833333	20.04166667
distance	61.17391304	22.66666667
distinction	36.4	34.1
distorsion	43.73076923	44.73076923
distraction	54.61538462	45.93103448
distribution	60.12	30.95833333
diva	71.44444444	47.75862069
diversité	62.23076923	31.19230769
divinité	51.33333333	35.39130435
division	46.03571429	22.77777778
divorce	55.17391304	40.375
dix	55.59259259	26.37037037
docteur	83.10714286	32.03846154
doctrine	39.66666667	24.61538462
document	77.15384615	20.14814815
documentaire	59.47826087	47.56521739
documentation	67.75	20.125
doigt	86.54166667	27.08695652
doigté	56.42857143	30.4
dol	11.4	8.6
dollar	80.86363636	26.13043478
dom	28.69230769	25.73076923
domicile	76.04545455	29.2173913
domination	55.08	37.91304348
domino	83.21052632	47.6
dompteur	67.46428571	43.66666667
doré	84.56	8.730769231
dortoir	73.75	33.46153846
dosage	55.55555556	23.22222222
double	51.76923077	21.85185185
douceur	67.34782609	42.52173913
douche	81.03448276	73.03571429
douille	58.70833333	36.76923077
douillette	76.24	21.23076923
douve	22.79166667	14.96296296
doux	63.84	26.74074074
douze	60.625	29.73913043
dragée	54.41666667	19.25
drapeau	90.14814815	30.11538462
droit	52.26923077	30.44444444
dromadaire	78.95833333	29.66666667
dualisme	44.04	18
dualité	41.5	17.75
duchesse	56.39285714	12.42307692
dune	78.5	22.10714286
durée	27.82142857	14.96153846
dureté	62.20689655	28.57142857
dynamique	58.82758621	40.03571429
ébullition	76.28571429	65.42307692
écaille	76.45454545	19.36363636
écart	50.16	18.51851852
échalote	83.44	17.80769231
échange	53.84290956	33.08
écharpe	88.2173913	15.5
échauffement	63.84615385	26.11111111
échec	60.48	32.8
échelle	81.95833333	11.29166667
échine	31.56	12
échiquier	61.47826087	21.47826087
éclair	83.375	53.5
éclairage	85.32	22.08
éclaircie	77.5862069	19.75
éclat	64	39
éclatement	54.65217391	53.79166667
éclosion	73.79166667	26.91666667
école	79	49.68
écolier	75.125	42.25
économie	64.15384615	31.65384615
économique	46.28571429	18.76923077
écorce	70.26923077	25.44444444
écoute	57.36	57.5
écouteur	80.54166667	79.95833333
écrevisse	65.64285714	16.18518519
écritoire	43.76	15.92592593
écrivain	66.8	27.51851852
écrou	57.42307692	16.92592593
écu	41.81481481	29.03703704
écueil	27.7826087	9.130434783
écume	62.84615385	27.28
écureuil	90.83333333	45.375
écurie	82.17857143	60.51851852
écusson	67.07692308	22
édifice	83.16666667	22.6
édition	43.88	17.16
édredon	53.96551724	17.78571429
efficacité	41.11538462	29.22222222
effleurement	58.2173913	25.58333333
effroi	52.95652174	42.95652174
égalité	60.88888889	40.55172414
églantine	34.07692308	18.24137931
église	80.45833333	60.46153846
égoïsme	47.84615385	46.82142857
élaboration	37.23076923	21.125
élan	55.84	9.076923077
élastique	83.75	28.88461538
électrode	61.65384615	24.55555556
électron	53.11111111	25.46428571
élégance	82.54166667	32.56
élément	57.11111111	18.22222222
éléphant	85.3	63.1
élève	73.64	37.68
élite	59.75	26.96296296
éloge	47.67857143	62.2962963
éloquence	27.625	37.15384615
émail	72.44827586	24.57142857
embarras	45.45833333	34.375
embouteillage	86.19230769	69.51851852
embrochement	31.47826087	21.82608696
émeraude	72.5	10.73913043
émission	71.5	55.15384615
emmenthal	47.73076923	10.74074074
émoi	42.07142857	34.96296296
émotion	47.37931034	39.39285714
empereur	57.23076923	19.64
empire	63.20833333	24.125
emplacement	53.79817449	12.48
emploi	59.33333333	32.45833333
employé	65.42857143	41.4137931
employée	70	33.25925926
employeur	62.84	30.48148148
empreinte	71.875	17
emprunt	48.96	18.65384615
enclos	70.52	26.03703704
enclume	55.36	30.52
encre	74.96153846	19.66666667
encrier	71	21.89655172
endive	51.47826087	13.39130435
enduit	44.09090909	16.08333333
énergie	52.52173913	34.73913043
enfant	78.625	65.25
enfer	69.33333333	41.19230769
enflure	71.11111111	27.24137931
engagement	39.5	25.0952381
engin	73.20689655	58.5
engorgement	63.46428571	40.11111111
énigme	53.07142857	50.75
enjeu	43.71428571	29
ennemi	60.9	32.25
ennui	47.66666667	29.48148148
enrouement	29.8	31.7826087
enseignant	84.875	59.38461538
enseigne	69.25	21.125
ensemble	62.04	30.5
entaille	70.53846154	30.8
entente	41.79310345	31.42307692
enthousiasme	57.83333333	49
entonnoir	69.125	16.70833333
entrain	52	44.24
entreprise	65.34782609	25.66666667
entretien	59.28571429	44.34482759
entrevue	69.65217391	57.58333333
enveloppe	81.42307692	25.51851852
envers	29.07407407	10.19230769
envoi	51	27.54545455
envol	65.625	34.33333333
envoûtement	43.74074074	26.07407407
enzyme	49.48	20.04347826
épaisseur	62.09090909	9
épargne	53.875	15.95833333
épaule	83.82142857	8.961538462
épave	70.17241379	14.46428571
épée	85.56521739	47.65217391
éperon	26.2173913	18.86956522
épi	51.2173913	10.82608696
épicerie	75.13636364	51.45454545
épidémie	54	26.59259259
épinards	89.11111111	21.26923077
épine	77.69230769	20.40740741
épinette	54.75862069	21.25
épingle	77.4137931	17.71428571
épisode	67.56	46.51851852
éponge	79.73913043	24.5
épopée	38.6	30.36
époque	50.78571429	21.96428571
épouse	62.24137931	34.59259259
épouvantail	79.92592593	25.65517241
époux	71.03703704	51.48275862
épreuve	57.64285714	35.33333333
éprouvette	75.2962963	9.230769231
équerre	63.41666667	5.913043478
équilibre	51.56	23.8
équipage	67.75	28
équipement	58.13043478	17
équitation	82.48148148	60.88461538
équité	46.625	28.75
équivalent	32.96296296	17
érable	84.61538462	25.18518519
erreur	61.32	40.32
éruption	71.57692308	46.25925926
escadrille	40.58333333	32.56521739
escale	62	37.17241379
escalier	76.88614506	24.52
escargot	80.83333333	18.375
esclave	71.4	39.1
escompte	48.16	29.34782609
espadon	58.80769231	13.79166667
espérance	40.67857143	35.66666667
espion	69.83333333	28.65384615
esplanade	49.15384615	30.53846154
espoir	55.69565217	34.81818182
esquimau	72.76	16.68
essai	42.96153846	20
essence	74.8	21.92
essieu	42.96551724	21.55555556
essor	33.26086957	10.45833333
essoufflement	55.8	65.14814815
estime	25.75	25.66666667
étable	74.8	43.15
établi	48.65217391	16.65217391
établissement	65.64285714	18.77777778
étagère	80.51724138	8.846153846
étalon	72	37.17857143
étamine	31.57142857	11.85185185
étang	79	36.65
étape	44.37037037	33.89655172
été	85.47619048	59.3
étendue	55.8	20
étincelle	81.45454545	28.57142857
étoffe	48.34482759	15.78571429
étoile	89.14285714	3.9
étonnement	60.59090909	49.71428571
étourderie	28.36	20.88888889
étourdissement	69.06896552	32.18518519
étranger	66.29166667	24.28
étreinte	59.86206897	24.96428571
étrier	41.7826087	21.73913043
étui	77.30769231	18.59259259
euphorie	53.92	49.27272727
évacuation	65.04166667	44.88
évaluation	56.54166667	36.18181818
évasion	64.82608696	28.39130435
éveil	58.85714286	27.6
événement	58.36363636	50.70833333
éventail	81.35714286	34.2962963
évêque	70	37.77272727
éviction	44.13043478	32.04545455
évidence	27.60869565	25.91304348
évier	78.60714286	51.27586207
exaltation	31.68	30.11538462
excellence	37.85714286	27.61538462
exception	33.75	25.4
excès	61.8	35.08
excitabilité	47.875	25.55555556
excitation	55.5	50.79166667
exclamation	44.28	59.26923077
exclusion	55.16666667	33.58333333
exclusivité	37.41666667	31.31818182
exécution	54	32.36
exigence	34.13636364	33.39130435
exil	49.96428571	21.82142857
existence	31.11111111	17
exotisme	69.6	43.04347826
expansion	63	19.33333333
expédition	72.62068966	28.71428571
expert	53.61538462	27.37037037
expertise	40.04166667	29.19230769
exploit	55.27586207	39.77777778
exploitation	55.625	26.81481481
explosion	79.33333333	82.91666667
exportation	50.9047619	17.45833333
exposé	68.66666667	31.8
exposition	67.28	30.81481481
expression	39.92307692	49.51851852
expulsion	52.25	38.65
extase	54.76	52.7826087
extension	47.19230769	27
extraction	50.25	29.55
extrait	43.40740741	30.62962963
exubérance	54.6	36.55555556
fable	44.54166667	61.45833333
fabrication	57.32	24.56
facette	45.28	14.80769231
fâcheux	44.29166667	37.73076923
façon	30	26.85185185
facture	79.64	29.33333333
faculté	51.91304348	23.08695652
faille	41.7826087	21.04347826
faillite	34.23076923	26.08333333
faim	47.71428571	22.11538462
fainéant	49.15	29.05
faire-part	50.66666667	16.65217391
faisan	53.84	30.38461538
faisceau	65.88	15.39130435
faîte	17.17857143	20.17241379
fakir	45.66666667	19.54166667
famille	86.68	59.125
famine	66.17241379	26.03571429
fan	69.08	65.8
fanfare	72.62068966	78.42857143
fanion	28.53846154	19.51851852
fantaisie	64.68360476	31.92
fantôme	63.95833333	41.33333333
faon	56.68	22.04
fard	59.2	15.2
fascicule	54.36	24.6
faste	29.89285714	19.89285714
fatalité	42.0053823	29.56
faubourg	52.45833333	23.5
faucon	78.17391304	49.95238095
faussaire	24.53846154	13.85185185
faute	48.36	22.6
fauve	60.28	39.04166667
faveur	36.73913043	32.70833333
fécondité	57.89285714	30.03846154
fédération	43.52	22.08695652
feinte	50.51724138	26.42857143
femme	84.33333333	61
fémur	65.19230769	17.22222222
fenêtre	83.19230769	30.37037037
fente	63.08	13.125
fer-à-cheval	81.28571429	40.40740741
fermeté	38.32	23
fermeture	61.73913043	25.95652174
ferrailleur	38.35714286	24.80769231
fertilité	36.08333333	21.29166667
ferveur	41.40909091	27.34782609
fesse	85.68	25
festin	78.04347826	35.33333333
festival	81.95833333	79.41666667
fête	83.44	72.96
fétiche	41.8	13.88461538
feu	85.4	61.45
feuillage	72.56521739	41.7826087
feuillet	65.52	28.34782609
feuilleton	58.17857143	38.92307692
février	75.25	34.76
fez	23.9	25.85
fiabilité	31.17857143	32.82142857
fiacre	24.65217391	17.69565217
fiancé	77.76190476	41.66666667
fiancée	76.92307692	40.07407407
fiasque	24.375	11.83333333
fibre	58	22.05
ficelle	81.04545455	10.76190476
fichier	69.51851852	13.85185185
fiction	60.13636364	30.9047619
fidélité	51.34615385	35.11111111
fief	27.63927992	16.76
fiel	17.82608696	15.2173913
fiente	39.38095238	4.285714286
fierté	59.32142857	40.32142857
figue	80.65	11.45
figure	74.82608696	15.13043478
fil	85.71428571	18.85185185
fille	79.33333333	60.75
filleul	70.04545455	39.95238095
film	84.20689655	77.66666667
filon	33.57142857	19.25925926
filou	40.91304348	31.33333333
fils	75.5	50.33333333
fin	47.35	29.2
finale	57.20689655	33.77777778
finance	56.39285714	28.25
financement	37.92	18.48148148
financier	47.04347826	25.23076923
finesse	58.34782609	20.20833333
fiole	58.85714286	14.53846154
fiord	46.33333333	18.04166667
firmament	59.33333333	13.5
fisc	37.20833333	24.16666667
fissure	73.57692308	18.15384615
fiston	67.48275862	44.44444444
flacon	72.69565217	20.33333333
flamand	59.10344828	17.32142857
flambeau	84.84	34.84
flambée	76.53846154	39.42307692
flammèche	63.29166667	30.29166667
flanc	55	23.7037037
flaque	77.13043478	45.75
flasque	66.75862069	30.59259259
fléau	48.375	36.63636364
flèche	80.125	22.5
fléchette	77.91666667	31.53846154
fleur	88.68181818	8.285714286
fleuriste	86.82142857	25.07692308
fleuve	85.76923077	61.92307692
flic	74.12	32.375
flirt	62.28	50.79166667
floraison	91.84615385	22.75
flore	72.04545455	15.25
flottage	50.57692308	27.11538462
fluidité	53.74074074	42.92
flux	35.8	13.73076923
foi	45.79166667	39.96153846
foire	73.20833333	60.07692308
folie	62.81818182	46.625
fonctionnaire	53.53571429	20.89285714
fondation	57.56	8.68
fonte	66.125	18.66666667
force	56.24137931	32.25925926
forêt	88.34782609	50.45833333
foreuse	65.70833333	50.16
format	59.13043478	19.57692308
formule	48.32142857	13.23076923
forteresse	74.08333333	16.61538462
forum	72.44	38.30769231
fosse	66.66666667	10.42857143
fossé	71.5	9.269230769
fossile	82.03571429	19.55555556
foudre	76.69565217	69
fouet	74	64.5
fougère	64.77272727	21
fougue	37.83333333	34.52173913
fouille	70.5	41.91304348
fouine	49.4137931	37.44444444
foulard	82.76	9.208333333
foulure	63.6	31.56521739
four	86.65517241	36.32142857
fourberie	19.16666667	17.875
fourche	62.47826087	22.04347826
fourchette	89.9047619	32.65
fourmi	80.8	12.65384615
fourneau	79.2	24.96153846
fournisseur	40.17391304	16.64
fourre-tout	59.65217391	16.16666667
fourrure	84.28571429	16.89285714
fracas	46.92307692	55.18518519
fraction	60.43478261	17.875
fracture	69.24137931	42.17857143
fraîcheur	66.625	31.65217391
framboise	87.66666667	11
framboisier	81.39285714	22.48275862
franchise	45.43478261	29.63636364
frange	62.04545455	9.636363636
fraternisation	45.33333333	19.66666667
frayeur	60.08333333	46.29166667
frégate	51.65	27.45
frêne	54.39130435	17.875
fréquence	43.92857143	45.66666667
friabilité	40.08333333	19.56
friandise	84.43478261	38
fric	76.29166667	30.375
friche	28.52975861	15.76
friction	51.59259259	50.38461538
frigidaire	86.09090909	35.19047619
frigidité	39.34615385	26.33333333
frigo	86.63636364	44.23809524
frileux	68.25925926	45.60714286
fringues	74.8	12.44
fripe	39.33333333	17.20833333
frisson	66.5	34.54166667
frissonnement	54.92	33.84615385
froideur	51.5	42.52
froissure	53.77272727	12.80952381
fromage	80.625	25.43478261
fronde	31.44	22.52
frottement	63.10344828	50.42857143
fuel	37.68965517	21.48148148
fuite	60.61538462	35.33333333
fumier	72.56	23.42307692
fumiste	25.54166667	12.84
fureur	57.07407407	51.51851852
furie	46.2962963	37.88461538
fusée	84.7826087	63.82608696
fusil	77.4	82.7826087
fusion	59.22222222	22.62962963
futur	53.36	21.125
futuriste	61.59259259	35.03846154
gâchis	69.08333333	25.23076923
gaffe	50.68	30.19230769
gaieté	51.5	30.08695652
gain	55.57142857	19.03846154
gaine	60.75	19.95652174
gala	74.55172414	47.78571429
galaxie	80.68	23.23076923
galère	59.40909091	36
galerie	74.3	25.6
galette	86.15384615	28
galop	68.11111111	68.75862069
galopin	25.92857143	13.44
gamelle	59.95652174	29.47826087
gamin	77.81818182	51.61904762
gangue	19.79166667	8.5
garage	80.47619048	32.7
garantie	35.20833333	21.53846154
garce	52.4	36.91666667
garçon	83.92592593	49.44444444
garde	64.48148148	33.22222222
garderie	81.45	74.4
gardien	73.85714286	38.74074074
gare	78.47826087	61.625
garniture	76.59259259	22.44444444
gars	82.47826087	33.91666667
gâteau	87.60869565	21.47826087
gâterie	70.07142857	27.03571429
gaze	34.68	14.25925926
gazelle	80.04	31.125
geai	50.2	40.04166667
geisha	78.35714286	21.17857143
gélatine	72.39130435	17.29166667
gelée	74.21428571	19.89285714
gencive	84.2	36.86956522
gendarme	73.92857143	34.82758621
générateur	42.29166667	34.75
génération	62.25	26.03703704
genèse	30.96153846	14.92592593
génie	61.03846154	30.88888889
genou	85	17.13043478
genouillère	68.08333333	13.20833333
gentillesse	54.73076923	32.88
gerbe	47.56	21.11538462
germanisation	20.53571429	14.92307692
gestation	60.70833333	14.33333333
gestionnaire	50.1	33.9
gibier	65.58333333	29.08333333
gigot	54.32	21.7037037
gilet	81.65217391	10.91666667
girafe	90.56	17.2
girouette	76.20689655	37.22222222
gîte	65.36	18.33333333
glacier	87.33333333	32
glacière	80.66666667	33.74074074
glaçon	77.74074074	36.27586207
glaise	57	7.538461538
glaive	36.54166667	18.33333333
gland	74.24	10.52
glande	54.89285714	25.48148148
glas	20.88461538	26.11111111
glissade	77.83333333	44.20833333
glissière	48.28571429	25.26923077
globe	79.8917793	23.28
globule	56.12	16.58333333
glotte	36.34782609	20.73913043
goéland	78.34782609	65.17391304
gonflement	67.2	23.2962963
gorgée	59.17391304	59.48
gorille	83.85714286	71.48148148
goudron	62.34482759	11.65384615
gouffre	77.04166667	27.44
gourmet	74.2	32.19230769
goût	42.38095238	18.65
goûter	70.65217391	24.45833333
gouttelette	72.08	50.55555556
gouvernail	59.70833333	27.41666667
gouvernante	49.88461538	29.51851852
gradient	35.20833333	11.66666667
gradin	80.17857143	44.57692308
graffiti	82.64285714	35.24137931
graissage	43.72	22.03703704
grammaire	49.6	35
grandeur	72	16.58333333
grange	73.20833333	25.83333333
granit	66.41666667	14.73076923
granule	55.79166667	12.125
graphique	88	20.7037037
graphisme	70.24	18.44444444
gratitude	44.5	36.625
gravier	80.92857143	56.44444444
gravité	50.2	19.6
gravure	82.89285714	27.51851852
grec	66.16	37.44444444
grenade	69.33333333	63.5
grenat	28.95833333	8.791666667
grenouille	82.125	69.5
grief	31.48	20.04
griffe	77.66666667	50.08695652
gril	51.27272727	29.61904762
grill	74.73913043	58.73913043
grillage	81.65517241	33.78571429
grille	67.88461538	26.92
grille-pain	79.25	65.20833333
grillon	53.31034483	56.14285714
grimace	83.88	31.34615385
grog	33.39285714	13.40740741
grognement	39.45833333	81.83333333
grondement	48	85.77777778
grossesse	81.54166667	24.625
grosseur	68.91666667	21.26086957
grotte	87.21428571	39.14814815
groupe	71	46.81481481
groupement	57.91666667	30.25
grue	72.125	46.5
gruyère	59.2173913	14.91304348
guerre	83.86956522	78.13043478
gueule	72.56	48.12
guichet	71.58333333	33.47826087
guidon	81.03571429	22.48148148
guillemet	77.47826087	14.125
guillotine	73.86956522	42.79166667
guimauve	88.21428571	26.30769231
guise	21.625	19.54166667
guitare	93.92	93.84615385
gymnaste	77.84	22.88888889
gynécologie	69.8	19.7037037
habit	70.2	13.11111111
habitacle	61.45833333	14.58333333
habitation	76.95454545	14.28571429
habitude	42.40909091	25.91666667
hache	80.75	44.85714286
hachoir	78.03846154	50.77777778
haie	64	12.91304348
haine	37.5	37.5
haleine	36.20833333	27.33333333
haltère	75	23.70833333
hamac	86.07407407	39.74074074
hamburger	87.65384615	18
hameçon	84.12	15.4
hanche	80.16666667	9.958333333
hangar	69.08333333	26.51851852
harcèlement	54.11538462	41.03703704
hardes	22.71938994	14.6
harem	50.5	25.5
harmonica	56.79166667	85.95833333
harmonie	57.64	58.8
harnais	71.73913043	23.86956522
harpe	71.33333333	76.22222222
hasard	43.75	22.65384615
hâte	41.13043478	35.82608696
haussement	51.44	27.24
hautbois	47.59259259	50.18518519
hébergement	66.29166667	27.23076923
hélice	81.57142857	61.44444444
hémisphère	69.64	23.66666667
herbe	82.2	26.2962963
hérisson	79.60714286	24.53846154
héritage	50.95652174	14.91666667
héritier	43.30769231	23.11111111
hermine	34.86956522	11.25
hernie	50.82608696	20.5
héros	81.73076923	42.88888889
herse	19.55555556	10.40740741
hésitation	46.75	39.82608696
hêtre	32.65217391	13.73913043
heurt	37.04	30.25925926
hibou	84.31034483	69.03571429
hic	27.08	30.54166667
hiérarchie	61.75862069	25.75
hiéroglyphe	71.24	12.44
hindouisme	58.15384615	32.14814815
hippocampe	80.38461538	21.25925926
hippopotame	78.54166667	27.83333333
hirondelle	79.25	52.19230769
histoire	54.04347826	42.24
historienne	40.75	34.13043478
historique	50	31
hochet	63.7826087	56.17391304
hockey	79.23076923	62.30434783
homard	81.38461538	29.11111111
hommage	64.36363636	45.28571429
honneur	53.29166667	37.37037037
honte	62.73913043	39
hôpital	82.48	37.42307692
hoquet	45.30434783	70.91666667
horizon	83.44	21.60869565
horloge	86.41666667	67.34782609
hormone	36.59259259	25.40740741
horoscope	62.69230769	33
horreur	60.38461538	49.64
hostilité	46.75	41.1
hotdog	82.58333333	15.16666667
hotte	68.5	53.53846154
houille	19.5	13.46153846
huard	63.30769231	50.55555556
hublot	77.86425107	23.8
huée	30.86956522	59.7826087
huître	80.26086957	24.2173913
humanité	64.55555556	36
humeur	49.82142857	48.33333333
humiliation	59.85	55.35
humilité	31.71428571	21.96428571
humour	56.68421053	69.55
hune	15.24	11.96296296
hurlement	50.04347826	87.26086957
hyène	66.95652174	42.70833333
hypothèse	33.92307692	32.92592593
iceberg	83.68421053	22
identification	55.69565217	32.125
identité	48.08333333	18.11538462
if	10.23076923	6.961538462
igloo	85.78571429	25.2962963
ignominie	24.48	21
ignorance	27.6	28.04
iguane	81.4	11.53846154
illustration	78.39130435	16.41666667
îlot	81.35714286	25.81481481
image	82.73076923	18.59259259
imagerie	64.82142857	17.88888889
imitation	59.65	50.85
immensité	69	21.22222222
immeuble	87.75	26.92592593
immobilité	66.44827586	12.25
immuabilité	21.14814815	18.55555556
impact	56.73913043	43.08333333
impatience	51.82608696	43.65217391
implantation	48.41666667	18.13636364
impossibilité	28.41666667	21
impossible	33.2962963	31.2962963
imposteur	39.79166667	24.2962963
imposture	29.56	18.51851852
impôt	51.81818182	19.85714286
impression	59.96	40
imprimante	79.60869565	53.83333333
imprimerie	74.64	52.8
impuissance	41.75	30.26315789
impulsion	51.07142857	41.03703704
incendie	90.60714286	63
incertitude	29.75	23.25
inceste	44.58333333	18.75
incident	60.85185185	43.34482759
incision	68.37931034	26.96428571
inclination	55.5	28.95833333
inconnu	55.5	27.19230769
inconvénient	28.72727273	34.34782609
incorporation	42.05263158	17.55
incrustation	51.125	22.86956522
inculpé	50.5	29.81818182
incursion	34.44	17.08
index	72.17391304	14.17391304
indication	60.125	29.24
indice	44.54166667	42.22222222
indien	70.52	40.46153846
indifférence	44.20833333	27.58333333
indignation	34.625	38.25
individu	63.68421053	25.85
indulgence	30.48148148	21.5
industrie	71.27586207	38
inertie	26.96	7.653846154
infarctus	46.10714286	25.17857143
infection	65.875	22
infertilité	35.04347826	17.2173913
infidélité	61.29166667	40.75
infinité	40.72	14.92
infirmier	75.66666667	19.75
infirmité	58.24137931	21
influence	41.32	29.44444444
influx	40.2	19.80769231
ingénieur	53	33.13793103
ingrédient	80.76923077	29.11538462
initiation	56.69565217	44.26086957
initiative	32.36363636	33.95652174
injection	66.625	23.25
injure	43.46428571	65.07407407
innocence	43.13043478	25.5
innovation	52.22222222	38.77777778
inoccupé	47.04166667	14.91666667
inquiétude	45.29166667	34.31818182
inscription	67.38461538	37.73076923
insecte	74.04	44.6
insecticide	65.34615385	35.15384615
insémination	41.85714286	10.46153846
insertion	47.66666667	9.5
insistance	35.90909091	41.85714286
inspecteur	63.11538462	34.24137931
inspection	63.44827586	30.51851852
inspiration	62.24	51.03846154
installation	57.92307692	30.48148148
instant	35.71428571	28.89655172
instinct	43.71428571	33.14814815
institut	38.25	17.75
instituteur	57.04	37
instruction	40.61538462	30.77777778
instrument	78.29166667	70.86956522
insuline	42.16666667	21.07407407
insulte	48.55172414	65.03571429
intégration	45.45833333	31.58333333
intelligence	40.04	46.26086957
intensité	43.82608696	38.95833333
interaction	59.85714286	47.26086957
intérêt	50.04545455	36.7826087
interlocuteur	48.7037037	49.10344828
interprétation	47.7826087	50.54166667
interrogation	44.56	38.66666667
intervalle	49.61538462	29.37931034
intervenant	42.76	34.53846154
intervention	43.45833333	41.54166667
intimidation	55.11111111	44.69230769
intimité	69.95833333	42.65217391
intrigue	56.08	43.52
introduction	42.78571429	30.53571429
intuition	41.625	29.45833333
invasion	64.89655172	45.85185185
invention	57.44444444	18.34615385
inverse	51.14814815	31.93103448
investissement	46.7037037	26.46428571
invitation	64.40740741	41.21428571
invité	58.72	36.72
invitée	62.33333333	32.57142857
ironie	26.6	37.8
irruption	63.2	44.29166667
isolement	64.44	33.5
issue	54.08	13.76923077
ivoire	80.64285714	19.40740741
ivresse	66.88461538	44.66666667
jacquard	30.96428571	12.55555556
jaguar	85.72	63.2
