word	concreteness
brooder	3.44
brooding	1.93
broodingly	2.07
broody	1.5
brook	4.43
broom	4.89
broomstick	4.8
broth	4.68
brothel	4.23
brother	4.43
brotherhood	2.58
brotherliness	1.86
brotherly	1.93
brought	2.23
brow	4.39
browbeat	2.38
browbeater	2.65
browed	2.75
brown	4.48
brownie	4.82
browning	3.08
brownish	3.24
brownness	3.11
brownnose	2.24
brownnoser	2.73
brownstone	4.4
browse	3.07
browser	4.26
browsing	3.22
bruise	4.73
bruiser	2.89
bruising	3.6
brunch	4.41
brunette	4.57
brunt	2.21
brush	4.54
brushed	3.29
brusher	3.22
brushes	4.67
brushfire	4.48
brushing	3.81
brushless	2.92
brushstroke	4.27
brushwood	3.96
brushwork	3.3
brutal	2
brutalism	2
brutality	2.48
brutalization	2.31
brutalize	2.69
brutally	2.58
brute	3.31
brutish	2.43
brutishly	1.96
brutishness	2.35
bubble	4.6
bubblegum	4.65
bubbler	3.88
bubbling	3.44
bubbly	3.52
bubonic	2.63
buccaneer	3.76
buccaneering	2.42
buck	4.67
bucked	2.96
bucket	4.96
bucketful	4.45
buckeye	3.76
bucking	3.81
buckle	4.71
buckled	3.76
bucksaw	4.58
buckshot	4.78
buckskin	4.17
buckskinned	3.44
bucktooth	4.79
bucktoothed	4.18
buckwheat	4.54
bud	4.48
buddhism	2.3
buddhist	3.92
budding	2.97
buddy	3.48
budge	2.65
budget	3.14
budgetary	2.21
budgeter	3.62
budlike	3.36
buff	3.73
buffalo	4.83
buffed	3.32
buffer	2.89
buffet	4.67
buffing	3.28
buffoon	3.39
buffoonish	2.27
bug	5
buggy	4.18
bughouse	3.88
bugle	4.84
bugler	4.58
build	3.71
buildable	2.28
builder	3.97
building	4.64
buildup	3.08
built	3.5
bulb	4.93
bulblike	3.3
bulge	3.92
bulginess	3.59
bulimia	2.9
bulimic	2.96
bulk	3.24
bulked	2.38
bulkhead	4.17
bulkiness	2.71
bulky	3
bull	4.85
bulldog	4.71
bulldogged	2.5
bulldoze	3.83
bulldozer	4.9
bullet	4.83
bulleted	3.08
bulletin	4.72
bulletproof	3.89
bullfight	4.52
bullfighter	4.7
bullfighting	4.52
bullfrog	4.9
bullheaded	2.46
bullheadedness	1.67
bullhorn	4.7
bullion	4.26
bullish	2.3
bullishly	1.65
bullishness	2.26
bullpen	4.6
bullring	4.68
bullseye	4.4
bullshit	2.96
bullwhip	4.85
bully	3.92
bullying	2.92
bum	4.21
bumble	2.44
bumblebee	4.96
bummed	2.37
bummer	1.97
bumming	2.12
bump	4.1
bumper	4.96
bumpily	3.19
bumpiness	3.39
bumping	4
bumpkin	3.42
bumpy	3.76
bun	4.88
bunch	3.5
bunchy	2.78
bundle	4.22
bundler	3.48
bungalow	4.63
bungee	4.39
bunghole	3.96
bungle	1.84
bungler	2.67
bunion	4.64
bunk	4.3
bunkbed	4.93
bunker	4.79
bunkhouse	4.37
bunkmate	4
bunny	4.97
bunt	3.61
bunted	3.24
bunting	4
buoy	4.57
buoyancy	3.48
buoyant	3.36
buoyantly	2.46
bur	3.88
burden	2.63
burdensome	2.07
burdensomeness	1.7
bureau	4.04
bureaucracy	1.64
bureaucrat	3.86
bureaucratic	2.21
bureaucratically	2.04
bureaucratization	1.96
bureaucratize	1.85
burger	4.93
burglar	4.44
burglarize	3.82
burglarproof	2.69
burglary	3.64
burgundy	4.04
burial	3.93
buried	3.93
burlap	4.78
burlesque	3.12
burlesquer	3.4
burley	3.35
burliness	3.33
burly	3.04
burn	4.11
burnable	3.07
burned	3.72
burner	4.78
burning	3.85
burnout	2.44
burnt	3.93
burp	4.34
burr	3.93
burrito	5
burrow	3.67
burrower	3.4
burst	3.1
bury	3.82
burying	3.57
bus	4.9
busboy	4.74
bush	4.9
bushed	2.19
bushel	4.3
bushfire	4.75
bushiness	2.88
bushman	3.83
bushwhacking	3.15
bushy	3.75
busied	2.42
busily	2.2
business	3.28
businesslike	2.52
businessman	4.47
businesspeople	4.1
businessperson	4.17
businesswoman	4.35
busload	4.12
busman	3.91
bust	3.73
busted	2.85
buster	2.57
bustle	2.54
bustled	2.63
bustling	2.21
busty	3.56
busy	2.41
busybody	2.96
busying	2.12
busywork	2.83
but	2.04
butane	4.31
butch	3.1
butcher	4.65
butchering	3.36
butchery	3.16
butler	4.63
butt	4.75
butter	4.9
butterball	4
buttercream	4.85
buttercup	4.71
buttered	4.07
butterfat	4.48
butterfingered	2.48
butterfingers	3.28
butterfly	4.93
buttermilk	4.68
butternut	4.6
butterscotch	4.58
buttery	3.68
butting	2.86
buttock	4.79
buttocks	4.83
button	4.96
buttoned	4.11
buttonhole	4.7
buttonholer	3.73
buttonhook	4.04
buttons	4.8
buttress	4.25
buxom	3.46
buxomness	3.04
buy	3.35
buyable	2.12
buyer	4.36
buyout	2.43
buzz	3.7
buzzard	4.74
buzzer	4.66
buzzing	3.5
buzzword	2.82
by	1.55
bye	2.25
bygone	1.69
bylaw	3
bypass	3.5
byproduct	3.16
bystander	4.17
byte	2.68
byway	3.32
cab	4.88
cabana	4.79
cabbage	4.75
cabbie	4.42
cabby	3.91
cabdriver	4.79
cabin	4.92
cabinet	4.89
cabinetmaker	4.39
cabinetmaking	4.04
cabinetry	4.48
cabinetwork	4.26
cable	4.74
cabled	3.67
cableway	4.22
cabling	3.39
caboose	4.96
cache	3.8
cackle	3.63
cackler	3.72
cacti	4.5
cactus	5
cadaver	4.48
cadaverous	2.7
caddie	4.37
caddy	4.32
cadence	2.7
cadet	4.21
cadillac	4.93
cadmium	4.07
caesarean	3.08
caesarian	3.67
cafe	4.96
cafeteria	4.71
caffeine	4.04
cage	5
caged	4.22
cagey	2.04
cahoots	1.96
cajoling	2.58
cake	4.81
cakewalk	2.64
calamari	4.79
calamitously	1.46
calamity	2
calcification	2.92
calcium	4.07
calculability	2.5
calculable	2.29
calculate	2.74
calculated	2.66
calculatedly	1.52
calculating	2.04
calculatingly	2.11
calculation	3
calculative	2.12
calculator	4.86
calculus	2.26
calendar	4.62
calender	4.82
calf	4.48
calfskin	4.53
caliber	3
calibrate	3.24
calibration	3
calibrator	4.17
calico	4.04
calipers	4.78
call	4
callback	3.27
caller	3.96
calligrapher	4.28
calligraphic	3.67
calligraphist	3.59
calligraphy	4.32
calling	2.85
callous	2.44
callously	1.85
callousness	1.93
callus	3.27
calm	2.83
calmer	2.19
calmingly	2
calmly	2.3
calmness	1.83
caloric	2.56
calorie	3.44
calves	4.66
calzone	4.78
camaraderie	2.19
camcorder	5
came	1.85
camel	4.93
camelback	3.67
cameo	3.19
camera	5
cameraman	4.63
camerawork	3.31
camisole	4.81
camouflage	4.24
camp	4.35
campaign	3
campaigner	3.52
camper	4.63
campfire	4.79
campground	4.7
camping	4
campout	3.82
campsite	4.55
campus	4.64
campy	2.04
can	4.55
canal	4.68
canary	4.63
cancel	2.41
cancelable	2.26
cancelation	2.12
cancellation	2.1
cancer	3.86
cancerous	3.1
candelabra	4.88
candid	1.81
candidacy	2.39
candidate	3.81
candidateship	1.92
candidly	1.67
candidness	1.61
candied	3.62
candle	4.86
candleholder	4.85
candlelight	4.48
candlelit	3.6
candlepower	3.6
candlestick	4.93
candlewick	4.7
candlewood	3.86
candor	1.96
candy	4.83
cane	4.87
canine	4.71
canister	4.93
cannabis	4.69
canned	3.68
canner	4.24
cannery	3.88
cannibal	3.82
cannibalism	3.07
cannibalistic	2.5
cannibalistically	2.56
cannibalization	3.52
cannibalize	3.12
canning	3.74
cannon	4.79
cannonball	4.8
cannot	2.33
canoe	4.86
canoeing	4.21
canoeist	3.75
canola	4.11
canon	4.56
canonization	1.74
canopener	4.81
canopy	4.52
cant	2.05
cantaloupe	4.76
cantankerously	1.96
canteen	4.88
canter	3.42
cantina	3.89
canvas	4.78
canvass	4.08
canyon	4.81
cap	4.59
capability	1.93
capable	2.21
capableness	1.56
capably	2.04
capacitor	3.96
capacity	3.1
cape	4.77
caped	3.69
caper	3.74
capes	4.81
capful	3.83
capillary	4.29
capital	4.1
capitalism	1.96
capitalist	2.89
capitalistic	1.72
capitalistically	1.37
capitalization	3.25
capitalize	2.29
capitol	4.31
capitulation	1.78
capped	2.96
capping	2.96
cappuccino	4.79
capricorn	3.17
capsize	3.57
capsule	4.52
captain	4.19
caption	3.93
captivate	1.64
captivating	1.75
captivatingly	1.59
captivation	1.86
captivator	2.74
captive	3.03
captivity	2.76
captor	2.9
capture	3.21
capturer	3.5
car	4.89
carafe	4.6
caramel	4.73
caramelize	3.96
carat	3.93
caravan	4.37
carbohydrate	3.59
carbon	4.22
carbonate	3.43
carbonation	3.89
carbonator	3.79
carbonization	2.57
carbonize	2.85
carbonless	2.59
carburetor	4.68
carcass	4.46
carcinogen	3.34
carcinogenic	2.62
card	4.9
cardboard	4.9
carded	2.96
cardholder	4.07
cardiac	2.81
cardigan	4.96
cardinal	4.74
cardinalship	2.38
carding	3.43
cardiogram	3.96
cardiograph	4.17
cardiologist	4.48
cardiology	3.25
cardiopulmonary	3.28
cardiovascular	3.2
cardstock	4.46
care	2.33
career	2.54
careerist	2.48
carefree	1.88
careful	1.86
carefully	2.15
carefulness	1.68
caregiver	4.18
careless	1.78
carelessly	1.9
carelessness	1.76
caress	4.14
caresser	3.83
caressing	3.36
caressingly	2.33
caretaker	4.24
caretaking	2.36
careworn	2.28
cargo	4.62
caribou	4.92
caricature	3.89
caricaturist	3.81
caring	1.77
carjack	4.39
carjacker	4.52
carjacking	3.69
carless	2.81
carload	3.96
carmaker	4.37
carnage	3.48
carnal	2.72
carnality	2
carnation	3.93
carnival	4.68
carnivore	4.17
carnivorous	2.85
carnivorously	2.5
carnivorousness	2.64
carol	3.93
caroling	3.52
carotene	3.62
carouse	2.42
carousel	4.93
carousing	2.29
carp	4.62
carpal	3.33
carpenter	4.41
carpentering	3.48
carpentry	3.48
carpet	4.96
carpetbag	4.52
carpetbagger	3.69
carpetbaggery	2.18
carpeting	4.21
carpool	3.9
carport	4.79
carriage	4.86
carriageway	4.28
carried	3.48
carrier	4.2
carrot	5
carrousel	4.89
carry	4.04
carryall	3.77
carrying	3.67
carryover	2.44
carsick	3.75
carsickness	3.58
cart	4.89
cartel	3.3
cartilage	4.71
cartload	4.07
cartographer	3.81
cartographic	3.43
cartography	3.52
carton	5
cartoon	4.33
cartoonist	3.93
cartridge	4.78
cartwheel	4.63
carve	3.69
carver	4.27
carving	3.96
carwash	4.52
casanova	2.84
cascade	3.83
case	3.93
casebook	4.48
cased	2.61
caseload	3.17
casework	3.03
caseworker	4.37
cash	4.48
cashable	2.29
cashback	3.84
cashbook	4.26
cashbox	4.65
cashew	4.92
cashier	4.89
cashmere	4.72
casing	4.28
casino	4.77
casket	4.86
casserole	4.87
cassette	4.6
cast	3.92
castaway	3.48
caste	2.67
caster	3.96
casting	3.04
castle	4.96
castled	2.93
castoff	2.67
castrate	3.82
castration	3.53
castrator	3.64
casual	2.03
casually	1.63
casualness	2.2
casualty	2.85
cat	4.86
cataclysm	2.57
cataclysmal	2.39
cataclysmic	2.04
cataclysmically	1.96
catacomb	4.67
catalog	4.68
cataloger	3.96
catalogue	4.36
catalysis	2.62
catalyst	2.85
catalytic	2.58
catalyze	2.42
catapult	4.43
cataract	4.38
catastrophe	2.96
catastrophic	2.76
catastrophically	1.78
catatonic	2.92
catcall	3.96
catch	4.11
catchable	3.19
catchall	2.35
catcher	4.44
catchiness	2.19
catching	3.42
catchphrase	3.17
catchword	3.12
catchy	1.79
catechism	2.57
categorical	2.07
categorically	1.74
categoricalness	1.67
categorist	3.12
categorization	2.32
categorize	2.6
category	2.82
cater	3.07
caterer	4.37
catering	3.81
caterpillar	4.87
catfight	3.48
catfish	4.85
cathedral	4.86
catheter	4.48
catheterization	3.48
catheterize	3.42
catholic	2.93
catholicism	1.93
cathouse	4.48
catlike	2.37
catnap	3.72
catnip	4.68
catsup	4.85
cattail	4.93
cattiness	1.96
cattishly	2.33
cattle	4.64
cattleman	4.24
catty	1.9
catwalk	4.15
caucasian	4.11
caucus	3.11
caught	3.27
cauldron	4.61
cauliflower	5
caulk	4.68
causable	1.74
causal	2.14
causality	2.04
causally	2.08
causation	1.81
causative	1.54
cause	2.43
causelessly	2
causer	2.23
causeway	4.31
causing	1.55
caustic	2.6
caustically	2.19
cauterization	3.65
cauterize	3.63
caution	2.04
cautionary	2
cautioner	2.52
cautious	1.81
cautiously	2.63
cautiousness	2.11
cavalier	2.63
cavalierly	1.91
cavalry	4.08
cavalryman	4.46
cave	4.96
caveat	2
caveman	4.3
cavern	4.57
cavernous	3.37
caviar	4.7
caving	2.38
cavity	4.5
cayenne	4.22
cease	2.39
ceasefire	3.11
ceaseless	1.84
ceaselessly	1.86
cedar	4.83
ceiling	4.85
celeb	3.72
celebrate	2.9
celebrated	1.97
celebration	3.47
celebrative	1.93
celebrator	3.24
celebratory	1.87
celebrity	3.28
celery	4.8
celestial	2.86
celestially	2.35
celiac	3.32
celibacy	2.4
celibate	2.84
cell	4.44
cellar	4.68
cellblock	4
celled	3.12
cellist	4.31
cellmate	4.54
cello	4.96
cellophane	4.54
cellphone	5
cellular	3.11
cellulite	4.55
celluloid	3.74
cellulose	4.33
celtic	2.96
cement	4.97
cemetery	4.93
censor	3
censorable	2.07
censorship	1.79
censure	2.44
census	3.3
cent	4.19
centaur	3.73
centenarian	3.61
centennial	2.57
center	3.85
centered	3.31
centerfield	4.44
centerfold	4.15
centering	2.92
centerline	4
centermost	3.25
centerpiece	4.62
centerpieces	4.3
centerstage	4.31
centigrade	3.08
centimeter	4.13
centipede	4.79
central	2.71
centralism	2.33
centralist	2.42
centrality	2.35
centralization	2.11
centralize	2.15
centralized	2.28
centralizer	2.21
centrally	2.74
centric	2.04
centrifugal	2.74
centrifuge	4.38
centripetal	2.74
century	2.83
ceramic	4.04
ceramics	4.62
cereal	4.83
cereals	4.72
cerebellum	4.57
cerebral	2.22
cerebrally	1.74
cerebrum	4.21
ceremonial	2.24
ceremonialism	1.85
ceremonialist	2.76
ceremonially	2.11
ceremonious	2.14
ceremoniously	2.56
ceremoniousness	2.04
ceremony	3.57
certain	1.68
certainly	1.86
certainty	1.59
certifiable	2.07
certifiably	2
certificate	4.59
certification	3.72
certified	2.52
certifier	2.78
certify	2.55
cervical	3.59
cervix	4.62
cesspool	4.19
chafe	3.42
chaffing	3.38
chagrined	1.58
chain	4.55
chained	4.14
chainless	3.57
chainmail	4.22
chainsaw	4.9
chair	4.58
chairlady	4.31
chairlift	4.52
chairman	4.31
chairmanship	2.58
chairperson	4.58
chairwoman	4.41
chalet	4.36
chalice	4.83
chaliced	2.72
chalk	4.9
chalkboard	4.97
chalkiness	3.37
chalklike	2.58
chalkstone	4.22
chalky	4.14
challenge	2.11
challengeable	1.8
challenger	2.68
challengingly	1.68
chamber	4.59
chambered	2.5
chambermaid	4.4
chameleon	4.68
chamomile	4.7
champ	3.29
champagne	4.82
champion	3.82
championess	3
championship	3.23
chance	1.64
chancellery	3.04
chancellor	4.2
chancellorship	2.36
chandelier	4.79
change	2.89
changeability	1.96
changeable	2.2
changeableness	1.77
changeably	1.54
changeful	1.96
changeless	2.12
changelessly	1.46
changelessness	1.52
changeling	2.5
changer	3.41
channel	4.18
channeled	2.35
channeling	2.37
channelization	1.87
chant	4
chanter	3.96
chanting	3.78
chaos	2.79
chaotic	2.08
chaotically	2.32
chap	3.9
chapel	4.6
chaperon	4
chaperone	4.28
chaplain	4.33
chapped	3.86
chapping	3.37
chaps	4.62
chapter	3.43
character	2.93
characteristic	2.38
characteristically	1.48
characteristics	2.57
characterization	1.81
characterize	2
characterizer	2.75
characterless	1.72
charade	1.93
charbroil	4.3
charcoal	4.85
chardonnay	4.56
charge	2.96
chargeability	2.27
chargeable	2.5
charger	4.39
charging	3.34
chariot	4.86
charisma	2.07
charismatic	1.77
charitable	2.13
charitableness	1.96
charitably	1.96
charity	2.62
charlotte	2.96
charm	2.76
charmer	2.54
charming	2.14
charmingly	2.14
charmless	1.55
charred	3.63
chart	4.48
charter	3.15
chartered	2.36
charterer	3.12
charting	3.75
chartreuse	3.92
chartroom	3.83
chase	3.48
chaser	3.35
chasing	3.48
chasm	4.24
chaste	2.14
chasten	2.48
chastened	2.04
chastise	2.68
chastisement	2.11
chastiser	2.52
chastity	2
chat	3.66
chateau	4.39
chatroom	3.96
chatter	3.33
chatterbox	3.04
chatterer	3.15
chattering	2.81
chattiness	2.85
chatting	3.08
chatty	2.76
chauffer	4.39
chauffeur	4.43
chauvinism	1.86
chauvinist	2.75
chauvinistic	2.04
cheap	2.11
cheapen	1.93
cheapish	2.3
cheaply	2.14
cheapness	1.72
cheapo	2.15
cheapskate	3.26
cheat	2.23
cheater	2.1
cheating	2.5
cheatingly	2.58
check	4.11
checkable	2.81
checkbook	4.97
checkbox	4.8
checked	2.82
checker	4.04
checkerboard	4.96
checkered	3.67
checkers	4.89
checklist	4.61
checkmark	4.48
checkmate	3.36
checkout	3.96
checkpoint	3.62
checkroom	3.58
checkup	3.48
cheddar	4.46
cheek	4.83
cheekbone	4.71
cheekily	2.04
cheekiness	2.04
cheeky	2.03
cheer	2.77
cheered	2.82
cheerer	3.4
cheerful	2.34
cheerfully	2.2
cheerfulness	2.57
cheerily	2.14
cheeriness	2.37
cheering	3.63
cheeringly	2.32
cheerio	4.35
cheerleader	4.9
cheerless	2.15
cheerlessly	1.9
cheerlessness	2.04
cheers	3.48
cheery	2.64
cheese	4.7
cheeseboard	4.76
cheeseburger	4.93
cheesecake	4.97
cheesecloth	4.8
cheesiness	2.14
cheesy	2.89
cheetah	4.7
chef	4.3
chemical	3.86
chemically	2.81
chemicals	4.14
chemist	4.24
chemistry	3.64
chemo	3.19
chemotherapeutic	2.68
chemotherapist	3.79
chemotherapy	4.35
cherish	1.73
cherisher	2.43
cherishing	2.17
cherishingly	1.92
cherishment	1.71
cherry	4.62
cherub	3.85
chess	4.7
chessboard	4.68
chest	4.93
chestnut	4.7
chesty	3.36
chevron	4.27
chevy	4.48
chew	3.93
chewable	3.61
chewer	3.72
chewy	3.19
chic	2.26
chick	4.93
chickadee	4.52
chicken	4.8
chickenfeed	4.78
chickenhearted	1.85
chickenpox	4.56
chickpea	4.93
chicory	4.05
chiding	2.19
chidingly	1.68
chief	4.26
chiefly	1.9
chieftain	3.44
chieftainship	2.3
chiffon	4.45
chihuahua	4.38
child	4.78
childbearing	3.57
childbed	4.26
childbirth	4.04
childcare	3.73
childhood	2.53
childish	2.52
childishly	2.16
childishness	2.41
childless	3.07
childlessness	2.65
childlike	2.34
childlikeness	2.34
childproof	3.41
childrearing	2.59
children	4.89
chili	4.79
chill	2.89
chilled	3.22
chiller	3.21
chilliness	2.9
chilling	2.74
chillingly	2.18
chillness	2.75
chilly	3.56
chime	4.4
chimney	5
chimp	4.96
chimpanzee	4.96
chin	4.89
china	4.79
chinaware	4.82
chinchilla	4.72
chinless	3.41
chinstrap	4.74
chintzy	2.31
chip	4.71
chipboard	4.56
chipmaker	4.36
chipmunk	4.97
chipped	3.89
chipper	3.22
chipping	3.65
chips	4.9
chirographer	4
chiropractic	2.96
chiropractor	4.86
chirp	4
chirpiness	2.38
chirping	3.88
chirpy	3
chisel	4.63
chiseled	3.5
chitchat	3.11
chitlins	4.17
chivalrous	2.04
chivalrously	2
chivalrousness	1.89
chivalry	1.88
chive	4.81
chlamydia	3.4
chloride	3.74
chlorinate	3.07
chlorination	2.81
chlorine	4.5
chlorite	3.14
chloroform	3.78
chlorophyll	4.07
chloroplast	3.13
chocoholic	2.52
chocolate	4.72
chocolaty	3.45
choice	1.9
choir	4.34
choirboy	4.56
choirmaster	4.26
choke	3.97
chokehold	3.93
choker	4.31
choking	4.33
chokingly	2.5
cholera	3.26
cholesterol	3.4
chomp	3.75
choose	2.62
chooser	3.25
choosing	2.17
choosy	1.6
chop	4.48
chophouse	4.57
chopped	3.59
chopper	4.07
choppers	3.93
chopping	3.78
choppy	2.92
chopstick	4.93
chopsticks	5
choral	2.96
chord	4.29
chore	3.78
choreograph	3.16
choreographer	4.23
choreographic	2.31
choreography	3.22
chorographical	2.52
chorus	4.03
chose	2.48
chosen	2.33
chow	4.47
chowder	4.7
chowtime	3.64
christen	2.79
christened	2.67
christening	2.72
christianity	2.5
christmas	3.41
christmastree	4.84
chromatic	2.32
chromatically	1.85
chrome	4.5
chromium	4.33
chromosome	4.11
chronic	2.17
chronically	2.28
chronicle	2.96
chronicler	3.21
chronogram	3.6
chronograph	4.19
chronographer	3.52
chronographic	2.48
chronographically	2.19
chronologic	2.74
chronological	3.11
chronologically	2.17
chronologist	4.31
chronology	2.29
chronometer	4.11
chrysanthemum	4.57
chubbiness	3.39
chubby	3.76
chuck	3.82
chuckle	3.82
chuckler	3.76
chug	3.68
chum	3.81
chummy	1.93
chump	3.19
chunk	3.86
chunkily	2.68
chunkiness	3.07
chunky	3.69
church	4.9
churchgoer	3.56
churchgoing	2.27
churchless	2.56
churchlike	2.63
churchman	4.19
churchwoman	4.54
churchyard	4.93
churn	4
churning	3.08
chute	4.61
cider	4.97
cigar	4.93
cigarette	4.88
cilantro	4.45
cinch	3.07
cinder	4.54
cinema	4.69
cinematic	2.92
cinematically	1.96
cinematize	2.33
cinematographer	4.32
cinematographically	2.54
cinematography	3.52
cinnamon	4.85
cipher	3.58
circa	2.12
circle	4.44
circled	3.89
circler	3.09
circling	3.3
circuit	3.83
circuitous	2.29
circuitously	2
circuitry	3.85
circular	3.79
circularity	2.72
circularly	2.5
circulate	2.88
circulation	3.03
circulative	2.19
circulator	3.52
circulatory	3.43
circumcise	3.87
circumcised	4.33
circumciser	3.58
circumcision	4.13
circumference	3.96
circumferential	2.36
circumfluent	2.36
circumnavigator	3.17
circumscribe	2.62
circumscribed	1.74
circumscription	2.56
circumspect	1.81
circumspection	1.84
circumspectness	1.55
circumstance	1.77
circumstanced	1.43
circumstances	1.59
circumstantial	1.96
circumstantially	1.77
circumvent	2.25
circumventor	2.89
circus	4.43
citable	2.04
citadel	4.61
citation	3.66
cite	3.07
citied	2.19
citizen	4.43
citizenry	2.65
citizenship	2.96
citric	3.19
citronella	4.58
citrus	4.21
city	4.79
cityscape	4.69
citywide	2.82
civic	2.45
civically	1.93
civics	2.21
civil	2.07
civilian	4.25
civility	1.62
civilizable	1.89
civilization	3.32
civilize	1.9
civilized	1.93
civilizer	2.12
civilizing	2
civilly	1.73
clad	2.96
claim	2.96
claimable	1.81
claimant	3.36
claimer	2.93
claimless	1.92
clairvoyance	1.69
clairvoyant	2.31
clairvoyantly	1.84
clam	4.89
clambake	3.62
clammily	2.7
clamminess	3.1
clammy	3.03
clamor	2.8
clamorously	1.63
clamp	4.53
clampdown	3.12
clamshell	4.82
clan	3.46
clandestinely	1.69
clandestineness	1.7
clang	3.96
clank	2.84
clanking	3.78
clansman	3.52
clanswoman	3.58
clap	4.16
clapped	3.88
clapper	3.92
clapping	4.32
clarification	1.93
clarifier	2.56
clarify	2.07
clarinet	4.92
clarinetist	4.42
clarity	2
clash	2.63
clasher	2.68
clasp	4.41
clasping	3.63
class	3.85
classed	2.12
classes	3.74
classic	2
classical	2.18
classicalism	2.11
classicalist	2.46
classically	1.85
classics	2.54
classifiable	1.89
classification	2.52
classified	2.21
classifier	2.66
classify	2.41
classism	1.81
classless	1.81
classman	4.04
classmate	4.32
classroom	4.76
classwork	4.19
classy	2.12
clatter	3.19
clatteringly	2.37
clause	2.73
claustrophobia	2.52
claustrophobic	2
clavicle	4.5
claw	4.83
clawed	4.04
clawless	3.23
clay	4.93
claylike	3.48
clean	3.07
cleanable	2.93
cleaner	3.78
cleaning	3.71
cleanliness	2.63
cleanly	2.76
cleanness	3.61
cleanout	3.3
cleansable	2.86
cleanse	3.31
cleanser	4.59
cleansing	2.75
cleanup	3.04
clear	3.55
clearable	2.15
clearance	2.19
clearcut	3.04
clearer	3.36
clearheaded	1.6
clearheadedly	1.56
clearing	3.79
clearinghouse	3.23
clearly	2.04
clearness	2.48
cleat	4.5
cleavability	2.48
cleavage	4.64
cleave	3.33
cleaver	4.7
cleavers	4.56
clef	4.35
cleft	4.31
clementine	4.09
clench	4.25
clergy	4.03
clergyman	4.73
clergywoman	4.59
cleric	4.39
clerical	2.93
clerically	2.24
clerk	4.28
clerking	3.52
clerkship	2.41
clever	1.79
cleverly	2.14
cleverness	2.07
cliche	2.33
click	4.03
clicker	4.32
client	3.9
cliental	2.19
clientele	3.31
clientless	2.35
cliff	4.71
cliffhanger	2.92
cliffy	2.75
climactic	2.29
climactically	2.04
climate	3.5
climatic	2.91
climatically	2.31
climatologic	2.22
climatology	2.52
climax	2.86
climb	4.11
climbable	2.86
climber	4.5
climbing	4.07
clinch	2.92
clincher	2.15
cling	3.59
clinger	2.96
clinging	2.85
clingingly	2.26
clingy	2.45
clinic	4.24
clinical	2.52
clinically	2.18
clinician	4.12
clink	3.2
clinking	3.74
clip	4.37
clipart	4.63
clipboard	4.93
clipped	3.41
clipper	4.3
clipping	4
clips	4.3
clique	2.68
clitoral	3.32
clitoris	4.93
cloak	4.71
cloaked	3.71
cloaking	3.28
cloakroom	4.48
clobber	3.55
clock	5
clocked	3
clocklike	2.68
clockmaker	4.34
clockwise	4.14
clockwork	3.36
clog	3.47
cloistered	2.83
clone	4.34
cloning	2.69
closable	2.64
close	3.2
closed	3.37
closefisted	3.54
closely	2.46
closemouthed	2.96
closeness	2.39
closer	3
closet	4.83
closetful	3.21
closeup	3.42
closure	1.78
clot	4.2
cloth	4.9
clothe	3.5
clothes	4.76
clothesbasket	4.77
clothesline	4.86
clothespin	4.41
clothespress	4.64
clothier	3.69
clothing	4.43
cloud	4.54
cloudburst	3.78
clouded	3.14
cloudily	3.27
cloudiness	3.68
clouding	3.42
cloudless	3.52
cloudlessly	2.96
cloudlessness	3.37
cloudlike	2.67
cloudy	4
clove	4.42
clover	4.69
cloverleaf	4.86
clown	4.9
clownery	2.62
clownfish	4.93
clownish	2.54
clownishly	2.1
clownishness	2.2
club	3.78
clubbed	3.29
clubbing	3.12
clubfeet	4.7
clubfoot	4.46
clubfooted	4.29
clubhouse	4.61
clubroom	4.35
clubwoman	4.08
cluck	3.33
clue	2.93
clueless	1.97
clump	4
clumpy	3.63
clumsily	2.3
clumsiness	2.39
clumsy	2.77
clunk	3.26
clunker	3.44
clunky	3.45
cluster	4.04
clustered	3.32
clustering	3.18
clutch	3.7
clutter	3.68
coach	4.12
coachable	2.25
coaching	2.69
coachman	4.12
coachwork	2.64
coagulant	3.56
coagulate	3.3
coagulation	3.62
coagulator	2.85
coal	4.66
coalescent	2.05
coalfield	4.56
coalition	2.75
coalitional	1.88
coalitionist	2.76
coalmine	4.8
coarse	3.25
coarsely	2.81
coarseness	3.14
coast	4.21
coastal	3.89
coastally	2.69
coaster	4.68
coastguard	4.45
coasting	3.14
coastland	4.33
coastline	4.54
coastward	2.89
coat	4.97
coated	3.59
coathanger	4.96
coating	3.97
coatless	3.28
coatroom	4.83
coattail	4.41
coauthor	3.79
coax	2.7
coaxer	2.78
coaxial	3.76
coaxing	2.5
coaxingly	1.71
cob	4.79
cobalt	4.46
cobble	3.79
cobbler	4.53
cobblestone	4.79
cobbling	3.3
cobra	5
cobweb	4.92
cobwebby	3.62
cocaine	4.52
cochairman	3.89
cock	4.79
cockatiel	4.88
cockatoo	4.73
cocked	3.27
cockeye	3.35
cockeyed	3.76
cockfight	4.43
cockfighting	4.22
cockily	1.9
cockiness	2.04
cocking	3.65
cockish	2.64
cockpit	4.27
cockroach	4.96
cocksucker	2.62
cocktail	4.4
cocky	2.31
cocoa	4.89
coconspirator	3
coconut	4.79
cocoon	4.83
cod	4.61
coddle	2.74
code	3
codebook	3.88
codefendant	2.81
codeine	4.08
codeless	1.93
codename	3.31
codependency	1.89
codependent	2
coder	3.42
codeword	3.44
