word	age of acquisition
epistle	12.62
epitaph	12.59
epithalamium	17.25
epithelial	15.0
epithelium	17.0
epithet	14.62
epitome	13.88
epitomize	16.06
epoch	13.13
epochal	15.8
epoxy	12.12
epsilon	15.67
equability	13.79
equal	6.47
equality	10.27
equalization	11.0
equalize	10.06
equalizer	11.5
equalizing	12.61
equanimity	12.67
equate	10.67
equation	8.79
equator	8.59
equatorial	11.5
equerry	14.57
equestrian	12.76
equestrienne	14.67
equidistant	14.67
equilateral	12.72
equilibrator	16.09
equilibrium	12.67
equine	12.28
equinoctial	15.0
equinox	13.17
equip	10.82
equipage	15.4
equipment	7.5
equipoise	15.67
equitable	13.84
equitation	15.31
equity	15.53
equivalency	11.06
equivalent	10.26
equivocal	14.24
equivocate	14.62
equivocation	13.79
era	11.14
eradicate	14.75
eradication	13.67
eradicator	14.17
erasable	8.5
erase	5.68
eraser	4.95
erasure	11.69
erbium	16.67
erect	12.83
erectile	14.0
erection	13.11
erector	10.89
erg	15.88
ergo	15.38
ergonomic	14.29
ergot	14.23
ermine	13.6
erode	10.6
erodent	13.8
eroding	10.17
erogenous	13.29
erosion	10.32
erosive	11.76
erotic	12.63
erotica	14.44
eroticism	14.62
eroticize	15.26
err	13.06
errand	6.94
errant	14.18
errantry	14.57
errata	15.0
erratic	12.7
erratum	15.77
erroneous	13.79
error	6.21
errorless	11.33
ersatz	17.67
erstwhile	14.85
erudite	13.1
erudition	14.75
erupt	8.26
eruption	7.53
eruptive	11.58
erythromycin	15.25
erythrosine	15.86
escalate	10.94
escalating	11.33
escalation	12.83
escalator	7.11
escapable	9.75
escapade	11.16
escape	6.6
escapee	10.58
escaper	10.16
escapism	13.77
escapist	11.83
escapology	15.6
escargot	11.67
escarole	17.0
escarpment	14.5
eschew	16.0
escort	10.84
escritoire	18.0
escrow	15.38
escudo	17.0
escutcheon	16.62
eskimo	7.12
esophageal	15.85
esophagus	11.06
esoteric	13.67
especial	10.42
espionage	10.6
esplanade	15.0
espouse	14.86
espresso	13.26
esprit	13.45
esquire	12.93
essay	8.39
essence	11.9
essential	10.28
establish	10.63
establishment	10.37
estate	10.84
esteem	10.55
esteemed	13.11
estimable	14.67
estimate	8.78
estimation	9.79
estimator	11.51
estrange	11.95
estranged	12.44
estrangement	14.83
estuary	14.13
eta	14.44
etch	8.06
etcher	12.93
etching	10.58
eternal	8.26
eternity	8.6
ethanol	14.68
ether	13.44
ethereal	14.87
ethic	10.21
ethical	10.9
ethics	11.06
ethnic	10.89
ethnicity	10.44
ethnocentric	15.67
ethnographic	15.0
ethos	15.71
ethyl	14.8
ethylene	15.87
etiological	17.58
etiology	17.46
etiquette	9.5
etymological	16.05
etymology	17.43
eucalyptus	10.62
eugenics	15.67
eulogistic	15.73
eulogize	12.67
eulogy	12.47
eunuch	15.25
euphemism	14.38
euphemistic	14.53
euphonious	16.4
euphony	15.9
euphoria	12.11
euphoric	12.82
euro	13.89
europium
euthanasia	14.0
euthanize	13.28
evacuate	8.9
evacuation	9.56
evade	11.11
evader	12.28
evaluate	9.11
evaluation	11.37
evaluator	11.18
evangelical	12.94
evangelism	12.39
evangelist	10.94
evaporate	10.05
evaporation	10.39
evaporator	11.81
evasion	12.0
evasive	12.5
evasiveness	13.12
eve	5.6
even	6.37
evenhanded	11.94
evening	5.84
evens	7.76
event	7.81
eventful	9.32
eventide	17.38
eventual	9.58
eventuality	12.74
eventually	7.03
eventuate	12.92
ever	6.26
everblooming	13.23
evergreen	8.95
everlasting	8.2
every	4.2
everybody	4.88
everyday	5.05
everyman	10.64
everyone	4.83
everyplace	7.61
everything	4.44
everyway	8.05
everywhere	5.61
everywoman	10.65
evict	10.74
eviction	12.61
evidence	10.58
evident	12.55
evidential	14.0
evidentiary	14.13
evil	6.71
evildoer	8.33
evildoing	10.17
evilness	8.5
eviscerate	15.0
evisceration	14.4
evitable	10.58
evocation	14.85
evocative	15.75
evoke	13.05
evolution	10.0
evolutional	12.89
evolutionary	10.5
evolutionist	13.33
evolve	10.63
evolvement	13.32
ewe	9.31
ex	8.74
exacerbate	13.93
exacerbation	16.65
exact	8.16
exacta	11.33
exacting	11.86
exaction	15.25
exactitude	14.72
exactly	7.49
exactness	11.0
exaggerate	9.53
exaggeration	9.84
exaggerator	9.7
exalt	12.62
exaltation	12.86
exam	8.21
examination	8.0
examine	8.85
examiner	11.95
example	7.39
exasperate	10.17
exasperated	12.83
exasperating	11.81
exasperation	11.78
excavate	10.8
excavation	10.89
excavator	13.0
exceed	9.95
excel	11.56
excellence	8.24
excellent	7.37
excelsior	13.44
except	6.48
exception	9.39
exceptional	9.5
excerpt	11.0
excess	9.58
excessive	10.0
exchange	8.35
exchanger	9.95
exchequer	16.75
excise	13.25
excision	13.33
excitability	11.5
excitable	9.79
excitation	11.12
excitatory	14.08
excite	6.61
excited	6.21
excitement	7.2
exciter	12.67
exciting	6.26
exclaim	8.94
exclamation	7.94
exclamatory	12.21
exclude	9.35
exclusion	10.39
exclusionary	13.95
exclusive	10.16
exclusiveness	12.63
exclusivity	13.75
excommunicate	11.5
excommunication	14.0
excoriation	15.57
excrement	12.11
excremental	14.53
excreta	12.8
excrete	13.11
excretion	11.22
excruciate	11.78
excruciating	12.62
exculpate	16.0
exculpatory	15.43
excursion	10.11
excursus	14.5
excusable	9.37
excuse	6.33
excuser	9.47
exec	11.86
execrable	14.27
execrate	15.07
execration	14.57
executable	13.06
execute	10.22
execution	9.05
executioner	9.79
executive	11.65
executor	12.61
executrix	14.5
exemplar	14.54
exemplary	13.06
exemplify	11.72
exempt	13.11
exemption	13.83
exercise	6.17
exerciser	9.81
exert	11.35
exertion	11.58
exfoliate	14.4
exfoliating	11.21
exfoliation	13.2
exhalation	12.22
exhale	8.42
exhaust	9.19
exhaustion	7.61
exhaustive	11.44
exhibit	9.11
exhibition	11.25
exhibitionism	14.75
exhibitionist	15.0
exhibitor	14.21
exhilarate	11.79
exhilarated	11.78
exhilarating	13.16
exhilaration	12.5
exhortation	14.29
exhumation	13.76
exhume	13.06
exigent	14.62
exiguous	16.4
exile	11.0
exist	8.89
existence	11.61
existent	11.22
existential	14.94
existentialism	16.41
existentialist	14.94
existing	8.65
exit	6.68
exobiological	17.89
exobiology	15.25
exocrine	14.79
exodus	10.38
exonerate	14.28
exoneration	12.36
exorbitant	15.59
exorcism	12.06
exorcist	12.11
exorcize	11.47
exordium	17.5
exoskeleton	13.22
exothermal	14.06
exothermic	13.64
exotic	10.42
exotica	14.39
expand	8.42
expandable	11.44
expander	10.74
expanse	11.94
expansion	11.14
expansionism	16.33
expansionist	15.12
expansionistic	16.92
expansive	12.1
expansiveness	11.11
expatriate	14.53
expect	8.7
expectable	11.21
expectancy	11.18
expectant	9.28
expectation	10.32
expectorant	15.44
expectoration	15.22
expedience	13.53
expediency	13.47
expedient	13.21
expedite	14.0
expediter	14.33
expedition	10.17
expeditionary	14.17
expeditious	12.56
expel	9.59
expend	13.06
expendable	12.5
expender	14.0
expenditure	12.84
expense	10.72
expensive	6.33
experience	8.95
experiment	8.58
experimental	10.21
experimentation	11.11
experimenter	10.59
expert	9.63
expertise	10.61
expiate	14.8
expiation	13.6
expiatory	13.5
expiration	9.21
expiratory	13.33
expire	7.68
expiry	13.18
explain	6.5
explainable	12.06
explainer	8.32
explanation	7.74
explanatory	10.5
expletive	12.85
explicable	12.25
explication	13.38
explicit	11.67
explode	7.0
exploder	10.53
exploit	12.26
exploitable	12.53
exploitation	14.75
exploitative	15.11
exploiter	13.11
exploitive	14.74
exploration	8.26
exploratory	12.89
explore	7.06
explorer	7.11
explosion	7.16
explosive	9.19
explosiveness	10.0
expo	10.89
exponent	12.89
exponential	13.79
export	11.0
exportation	11.58
exporter	12.05
exposable	13.0
expose	10.68
exposition	14.05
expositional	14.77
expositor	13.75
exposure	10.44
expound	12.88
express	8.8
expressible	10.0
expression	6.94
expressional	13.47
expressionism	14.39
expressionist	13.18
expressionistic	14.83
expressionless	11.47
expressive	8.78
expressiveness	10.05
expressway	10.74
expropriation	17.69
expulse	13.64
expulsion	11.17
expulsive	12.25
expunge	14.83
exquisite	12.35
extant	13.0
extemporaneous	15.18
extemporary	14.62
extempore	15.83
extend	9.89
extendable	12.11
extender	10.24
extensible	15.19
extension	8.65
extensive	11.83
extensor	13.5
extent	10.72
extenuate	13.81
exterior	10.53
exteriorize	15.6
exterminate	9.25
extermination	10.11
exterminator	8.17
extern	15.91
external	9.56
externalization	14.06
extinct	7.67
extinction	8.89
extinguish	8.95
extinguisher	7.35
extol	12.88
extort	12.56
extortion	13.17
extortionate	15.11
extortionist	14.67
extra	6.11
extract	11.05
extraction	11.61
extractor	13.35
extracurricular	10.33
extradite	15.41
extradition	13.76
extrajudicial	15.0
extralegal	13.75
extramarital	13.95
extraneous	13.69
extraordinaire	10.45
extraordinary	9.32
extrapolate	15.67
extrapolation	14.57
extras	8.12
extrasensory	12.79
extraterrestrial	9.11
extravagance	10.74
extravagant	9.68
extravaganza	10.74
extravehicular	15.11
extreme	9.47
extremism	14.24
extremist	11.78
extremity	11.26
extricate	14.94
extrication	13.73
extrovert	12.05
extroverted	13.35
extrusion	12.93
exuberance	13.39
exuberant	10.94
exudate	17.88
exudation	15.33
exude	13.3
exultant	14.59
exultation	13.43
exurban	14.82
eye	3.75
eyeball	3.83
eyebath	12.43
eyebrow	5.5
eyedrop	7.39
eyedropper	6.61
eyeful	8.61
eyeglass	6.33
eyeglasses	4.9
eyelash	5.8
eyeless	8.42
eyelid	6.33
eyeliner	10.63
eyepiece	9.0
eyes	3.44
eyeshot	11.88
eyesight	7.59
eyesore	8.0
eyestrain	12.11
eyetooth	10.2
eyewash	11.0
eyewear	8.79
eyewitness	9.28
fable	8.56
fabled	10.0
fabric	6.68
fabricate	11.72
fabrication	12.89
fabulous	7.83
fabulousness	11.24
facade	13.0
face	3.75
facedown	7.32
faceless	10.26
facelift	12.11
faceplate	12.44
facer	12.85
facet	10.28
facetiae	16.0
facetious	14.81
facial	10.28
facie	16.29
facile	14.07
facilitate	12.84
facilitation	14.41
facilitator	13.05
facility	9.26
facsimile	14.14
fact	6.47
faction	11.67
factitious	14.5
factoid	12.24
factor	9.72
factory	6.89
factotum	15.67
factual	10.25
faculty	10.16
fad	10.25
fade	6.95
fader	11.1
fag	9.72
faggot	11.42
fail	6.0
failing	8.13
faille	16.0
failsafe	11.44
failure	8.0
faint	7.53
fainthearted	11.28
faintness	9.94
fair	5.67
faire	10.62
fairground	7.22
fairlead	11.7
fairness	5.61
fairway	10.72
fairy	5.17
fairyland	8.22
fairytale	4.95
fait	16.0
faith	7.62
faithful	8.42
faithfulness	10.83
faithless	9.83
faithlessness	12.14
fake	5.83
faker	7.28
fakery	11.12
fakir	11.0
falafel	14.11
falchion	15.4
falcon	7.42
falconer	15.31
falconry	11.54
fall	4.71
fallacious	13.4
fallacy	13.83
fallback	11.06
faller	11.8
fallibility	14.6
fallible	12.12
fallopian	13.83
fallout	10.67
fallow	12.81
false	6.72
falsehood	11.94
falsetto	11.88
falsification	11.63
falsify	12.47
falsity	12.07
falter	13.33
fame	7.26
famed	9.89
familial	12.11
familiar	7.21
familiarity	12.1
familiarization	11.72
familiarize	10.63
family	3.38
famine	10.0
famish	9.39
famished	9.67
famous	6.84
fan	5.63
fanatic	11.71
fanatical	12.89
fanaticism	15.0
fanciful	12.41
fanciness	8.06
fancy	7.17
fandango	15.07
fandom	12.46
fane	11.67
fanfare	11.84
fang	8.47
fangled	10.77
fanjet	13.3
fantail	14.7
fantasize	9.58
fantastic	7.21
fantastical	10.94
fantasy	8.4
fanzine	15.75
far	4.88
farandole	14.0
faraway	7.44
farce	12.12
farceur	16.0
farcical	15.19
fare	8.21
farewell	8.43
farfetched	12.95
farm	3.85
farmer	4.74
farmhand	7.89
farmhouse	5.89
farming	5.37
farmland	7.9
farmstead	11.47
farmyard	6.0
faro	15.17
farouche	17.0
farrier	11.78
farrow	14.0
farseeing	11.0
farsighted	10.33
fart	5.78
farthing	12.67
farthingale	14.83
fascia	15.78
fasciculus	16.71
fascinate	10.21
fascinating	11.22
fascination	8.63
fascism	14.33
fascist	14.68
fascistic	15.57
fashion	8.2
fashionable	9.67
fast	3.74
fastback	10.0
fastball	7.06
fasten	7.26
fastener	8.72
fastidious	13.21
fastidiousness	14.94
fat	5.15
fatal	9.05
fatale	13.5
fatalism	13.89
fatalist	14.39
fatalistic	13.65
fatality	10.26
fatback	11.4
fate	10.3
fated	10.18
fateful	11.12
fathead	8.67
fatheaded	8.82
father	4.11
fatherhood	8.5
fatherland	11.4
fatherless	7.65
fatherly	9.44
fathom	11.44
fathometer	15.88
fatigability	12.93
fatigue	11.83
fatling	10.3
fatness	8.61
fatso	6.72
fatted	11.75
fatten	7.94
fattish	8.33
fatty	6.37
fatuity	14.58
fatuous	14.2
faucet	6.29
fault	6.94
faultless	10.42
faulty	9.63
faun	13.72
fauna	12.2
fauvism	16.2
faux	13.25
favor	6.94
favorable	11.9
favorite	5.72
favoritism	8.58
fawn	8.4
fax	9.68
fayed	11.4
faze	10.81
fealty	14.43
fear	4.79
fearful	7.5
fearfulness	9.79
fearless	9.37
fearlessness	9.0
fearsome	7.78
feasibility	13.0
feasible	13.12
feast	7.81
feat	11.26
feather	4.67
featherbed	9.35
featherbrain	12.23
featherbrained	10.29
feathered	8.11
featherhead	11.79
featherheaded	10.53
featherless	10.33
featherweight	10.67
feathery	8.42
feature	7.0
featureless	11.33
febrile	17.0
fecal	11.67
feces	9.89
feckless	13.4
feculent	14.73
fecund	16.0
fecundation	17.14
fecundity	14.89
fed	5.68
federal	13.5
federalize	13.29
federation	12.17
fedora	12.69
fee	8.56
feeble	9.39
feebleminded	11.65
feed	4.17
feedback	10.7
feedbag	9.06
feeder	7.29
feedlot	12.25
feel	5.11
feeler	9.26
feeling	5.31
feign	13.93
feint	12.73
feisty	9.17
feldspar	14.82
felicitate	15.69
felicitous	14.0
feline	8.43
fell	3.28
fellah	10.0
fellate	14.75
fellatio	14.93
feller	8.5
fellow	8.89
fellowman	11.54
fellowship	10.37
felon	10.71
felonious	14.06
felony	12.45
felt	6.1
female	5.89
femaleness	10.06
feminine	8.26
femininity	12.44
feminism	13.06
feminist	12.06
feministic	14.28
feminization	14.06
femme	13.71
femoral	13.31
femur	11.11
fen	16.64
fence	6.28
fencer	11.84
fencing	10.94
fend	10.18
fender	8.5
fennel	13.68
fenny	12.6
feral	12.93
ferment	13.2
fermentation	12.59
fermium	14.71
fern	8.67
ferocious	9.74
ferociousness	10.4
ferocity	12.24
ferret	8.47
ferrite	17.7
ferrous	13.71
ferry	8.0
ferryboat	8.63
ferryman	10.62
fertile	9.32
fertility	14.45
fertilization	9.47
fertilize	9.53
fertilizer	7.67
fervency	15.08
fervent	13.24
fervor	11.75
fescue	16.1
fess	10.57
fest	9.88
festal	14.44
fester	11.01
festival	8.39
festive	8.42
festiveness	12.25
festivity	9.84
festoon	14.6
feta	15.94
fetal	11.95
fetch	6.61
fete	14.46
fetid	13.6
fetish	13.44
fetishism	14.94
fetishist	15.25
fetishistic	16.8
fetlock	12.75
fetor	15.0
fetter	13.91
fettle	16.67
fettler	13.62
fettuccine	12.94
fetus	12.72
feud	10.33
feudal	11.93
feudalism	12.8
feudalistic	13.69
feuilleton	18.0
fever	5.84
fevered	9.12
feverish	8.94
feverous	10.06
few	6.0
fiacre	16.6
fiance	10.32
fiancee	8.47
fiasco	11.68
fib	6.5
fibber	7.0
fiber	10.82
fiberglass	10.84
fibril	15.08
fibrillation	14.58
fibrinogen	15.58
fibroblast	16.89
fibroid	16.65
fibrosis	14.94
fibrotic	14.77
fibrous	12.47
fibster	11.12
fibula	13.24
fibular	14.09
fiche	14.17
fichus	14.75
fickle	11.0
fico	15.5
fiction	7.22
fictional	8.0
fictionalize	11.76
fictitious	9.06
fiddle	8.28
fiddler	8.56
fiddlestick	9.81
fiddly	11.15
fidelity	12.82
fidget	8.52
fidgety	7.89
fiduciary	15.71
fief	12.67
field	6.1
fielder	9.44
fieldstrip	9.91
fieldwork	10.8
fiend	10.39
fiendish	12.05
fierce	9.04
fierceness	11.11
fiery	10.28
fiesta	10.84
fife	11.28
fifteen	6.1
fifth	5.36
fifty	5.55
fig	8.06
fight	5.47
fightable	9.89
fighter	6.89
figment	9.63
figural	11.85
figurate	12.78
figurative	13.06
figure	7.53
figurehead	12.11
figureless	10.75
figurer	12.75
figurine	9.0
filament	11.29
filbert	13.73
filcher	16.56
file	8.21
filer	10.6
filet	9.89
filial	15.29
filibuster	14.87
filigree	13.06
fill	5.06
filler	8.83
fillet	10.95
filling	6.82
filly	10.0
film	6.95
filmgoer	10.89
filmic	14.5
filmmaker	11.0
filmstrip	10.0
filmy	11.41
filter	8.05
filth	7.45
filthiness	7.05
filthy	7.17
filtration	11.42
fin	7.3
finagle	12.21
final	6.58
finale	7.74
finalist	8.56
finality	12.5
finalize	10.3
finance	12.52
financial	11.16
financier	14.0
finch	8.91
find	5.78
finder	6.06
fine	7.44
fineness	10.0
finery	11.47
finesse	12.39
finger	3.43
fingerboard	11.65
fingernail	4.0
fingerprint	7.56
fingertip	6.0
finicky	9.47
finis	13.89
finish	6.32
finisher	10.42
finite	12.84
fink	7.27
fir	8.75
fire	3.25
firearm	9.94
fireball	8.58
firebomb	10.32
firebox	9.47
firebrand	12.29
firebreak	13.75
firebug	7.94
firecracker	5.56
firefight	10.21
firefighter	5.16
firefly	6.39
firehose	5.76
firehouse	5.95
firehydrant	5.36
firelight	9.17
fireman	5.05
fireplace	7.37
fireplug	8.73
firepower	9.21
fireproof	8.72
fireside	9.39
firestorm	12.75
firetrap	10.63
firetruck	3.69
firewall	13.56
firewater	11.0
fireweed	12.33
firewood	6.61
firework	4.95
fireworks	4.95
firm	11.17
firma	14.5
firmament	13.06
firmamental	15.27
firmness	9.12
firmware	12.86
first	4.39
firstborn	8.83
firstling	10.73
firth	12.33
fiscal	14.89
fish	4.05
fishbone	7.64
fishbowl	5.47
fisherman	5.16
fisherwoman	7.06
fishery	9.95
fisheye	8.78
fishhook	6.84
fishing	4.72
fishinghook	7.69
fishingpole	6.18
fishingrod	7.64
fishless	8.71
fishmeal	11.59
fishmonger	13.65
fishnet	10.55
fishpond	6.94
fishtail	9.67
fishtank	5.94
fishwife	12.67
fishy	6.72
fissile	12.9
fission	14.72
fissionable	16.4
fissure	14.47
fist	4.58
fistfight	8.11
fistful	6.29
fistic	8.25
fisticuffs	14.5
fistula	16.0
fit	5.74
fitful	12.38
fitness	8.74
fitter	8.86
five	4.51
fiver	11.86
fix	5.0
fixable	8.32
fixate	12.47
fixation	11.33
fixedness	12.38
fixer	8.0
fixture	8.53
fizz	7.06
fizzle	8.56
fizzy	6.5
fjord	12.41
flab	11.33
flabbergasted	12.61
flabby	8.9
flaccid	14.94
flag	5.33
flagellant	15.0
flagellate	13.64
flagellation	15.87
flageolet	14.88
flagman	9.5
flagon	13.31
flagpole	6.44
flagrant	11.59
flagship	13.12
flagstaff	11.33
flagstone	11.56
flail	12.19
flair	8.91
flak	13.56
flake	5.95
flakiness	11.11
flaky	9.63
flam	11.78
flambeau	14.0
flamboyance	13.68
flamboyant	12.47
flame	6.25
flamenco	14.06
flameout	11.39
flamer	13.8
flamethrower	8.89
flaming	7.32
flamingo	6.32
flammable	10.06
flan	12.65
flange	15.47
flank	12.15
flanker	12.5
flannel	9.44
flap	7.21
flapdoodle	16.67
flapjack	8.5
flapper	10.47
flare	9.84
flares	11.45
flash	7.42
flashback	10.61
flashbulb	7.78
flasher	9.11
flashgun	14.42
flashiness	10.32
flashlight	5.61
flashover	13.6
flashpoint	14.47
flashy	7.74
flask	10.78
flat	5.68
flatbed	9.3
flatcar	11.69
flatfish	12.64
flatfoot	11.11
flathead	9.53
flatiron	11.67
flatland	9.47
flatlander	12.53
flatness	6.95
flatten	7.05
flatter	9.53
flattered	12.44
flatterer	12.44
flattering	10.14
flattery	9.61
flattop	9.29
flatulence	13.5
flatulent	11.22
flatus	14.0
flatware	12.5
flatwork	13.85
flatworm	9.28
flaunt	10.59
flautist	12.55
flavor	6.3
flavorful	9.83
flavorings	7.4
flavorless	9.32
flaw	9.78
flawed	9.74
flawless	9.33
flax	12.45
flaxseed	15.78
flay	12.29
flea	7.79
fleabag	8.06
fleck	11.41
fledge	13.77
fledgling	14.11
flee	8.33
fleece	10.2
fleecy	10.75
fleer	12.5
fleet	10.74
fleetness	14.5
flesh	8.3
fleshless	10.84
fleshpot	14.31
fleshy	12.83
fletch	12.0
flex	8.68
flexibility	9.65
flexible	7.58
flexor	14.21
flexure	16.5
flibbertigibbet	13.25
flick	7.55
flicker	10.2
flier	8.94
flight	7.47
flightless	8.94
flighty	11.94
flimflam	14.15
flimsy	9.21
flinch	7.89
flincher	11.56
fling	8.95
flint	9.62
flintlock	13.17
flinty	9.15
flip	5.11
flippancy	12.55
flippant	13.88
flipper	8.58
flipping	7.58
flirt	8.68
flirtation	10.53
flirtatious	13.67
flirter	10.95
flirty	10.05
flit	10.6
flitter	10.12
flivver	15.75
float	5.39
floatability	10.39
floater	9.47
flocculation	11.33
flock	7.18
floe	14.17
flog	10.32
flood	6.58
floodgate	11.17
floodlight	8.68
floodplain	12.8
floodwater	8.5
floor	4.44
floorboard	9.35
flooring	7.84
floorshow	10.47
floorwalker	12.5
floozy	12.18
flop	6.68
flophouse	13.79
flopper	12.4
floppy	6.68
flora	11.94
floral	8.84
florescence	10.56
florescent	11.0
floribunda	15.0
florid	12.93
florin	13.71
florist	8.45
floss	7.06
flotation	8.26
flotilla	14.14
flotsam	12.55
flounce	10.07
flouncy	12.75
flounder	8.8
flour	6.89
flourish	10.94
flourless	10.79
floury	8.76
flout	14.5
flow	7.4
flower	3.11
flowerbed	7.05
flowering	9.16
flowerless	9.53
flowerpot	6.55
flowery	8.06
flowstone	13.54
flu	6.47
flub	11.67
fluctuant	13.14
fluctuate	12.22
fluctuating	11.81
fluctuation	11.53
flue	10.93
fluent	10.42
fluff	4.85
fluffy	5.95
fluid	7.94
fluidity	13.61
fluke	10.1
flume	12.4
flummox	13.62
flummoxed	13.36
flunk	8.16
flunky	9.67
fluoresce	10.08
fluorescent	11.94
fluoridation	12.31
fluoride	9.67
fluorine	13.47
fluorite	13.83
fluorocarbon	13.82
fluoroscope	15.09
fluorspar	13.17
flurry	9.44
flush	5.17
flusher	10.73
fluster	12.21
flute	8.47
flutist	11.61
flutter	8.35
fluttery	10.24
flux	14.5
fly	3.05
flyable	10.0
flyaway	8.94
flyblown	14.6
flyboy	10.76
flyby	10.95
flycatcher	7.95
flyer	7.44
flyleaf	11.87
flyover	10.11
flypaper	9.48
flyspeck	11.79
flyswatter	5.79
flytrap	6.18
flyweight	11.86
foal	8.44
foam	6.15
foamy	7.37
fob	12.38
focal	10.0
focus	8.32
fodder	14.0
foe	9.95
fog	6.21
fogbound	12.91
fogey	10.75
fogginess	9.68
foggy	7.11
foghorn	8.94
foible	15.4
foil	7.57
foist	13.08
fold	4.95
folder	8.21
folderol	15.43
foldout	9.55
foliage	10.63
folic	14.25
folio	12.93
folk	8.19
folklore	9.56
folkloric	12.25
folksong	7.33
folksy	11.11
folktale	8.63
folkway	14.75
follicle	12.38
follicular	12.8
follow	5.11
follower	7.79
following	6.21
folly	10.67
foment	14.67
fond	9.21
fondant	14.17
fondle	13.0
fondness	10.5
fondue	10.78
font	11.5
food	3.25
foodie	13.47
foodless	7.56
foodstuff	11.17
fool	7.56
foolery	11.68
foolhardy	11.58
foolish	8.94
foolishness	8.95
foolproof	9.71
foolscap	12.67
foot	3.44
footage	9.41
football	4.84
footballer	8.71
footbath	8.53
footboard	8.82
footbridge	11.2
footer	11.67
footfall	12.4
footgear	9.12
foothold	11.16
footing	9.05
footlights	11.2
footling	12.9
footlocker	10.95
footloose	11.55
footman	11.59
footmark	10.47
footnote	11.6
footpad	11.06
footpath	7.72
footplate	11.33
footprint	5.78
footrace	9.11
footrest	6.55
footrope	11.83
footsie	7.32
footslogger	15.62
footstep	5.38
footsteps	6.46
footstone	11.1
footstool	6.0
footsy	9.16
footwear	7.74
footwork	10.63
footy	7.92
fop	11.71
foppery	12.0
foppish	14.58
foppishness	16.44
for	4.39
forage	11.47
foramen	12.6
foraminifera	16.0
forasmuch	13.71
foray	13.85
forbear	11.94
forbearance	15.22
forbid	8.47
forbidding	9.63
force	6.0
forceful	7.89
forceps	13.74
forces	7.56
forcible	11.0
ford	8.1
fordo	17.83
fore	12.17
forearm	8.65
forebear	14.07
foreboding	12.29
forebrain	12.77
forecast	9.05
forecastle	11.7
foreclose	13.5
foreclosure	15.47
forecourt	14.17
foredeck	11.57
forefather	9.37
forefinger	7.26
forefront	11.76
forego	11.62
foregoing	12.26
foregone	11.82
foreground	10.85
forehand	10.89
forehead	5.58
foreign	8.74
foreigner	10.39
foreignness	11.41
foreknowledge	13.24
forelady	14.0
foreleg	10.33
forelimb	13.31
forelock	12.9
foreman	11.45
foremast	11.67
foremost	11.78
forensic	13.3
forensics	14.11
foreordain	16.27
forepaw	9.0
foreplay	14.4
forerunner	12.41
foresail	15.2
foresee	10.95
foreseeable	12.24
foreshadow	13.11
foresheet	14.33
foreshock	13.57
foresight	10.78
foresightedness	13.82
foreskin	13.42
forest	6.28
forestall	11.8
forestation	14.77
forestay	11.64
forested	8.56
forester	10.44
forestry	9.94
foretaste	12.92
foretell	10.06
foreteller	11.35
forethought	11.11
foretop	15.86
forevermore	9.33
forewarn	11.16
forewarning	10.84
forewoman	13.27
foreword	10.6
foreyard	12.78
forfeit	10.4
forfeiture	13.18
forfend	15.0
forge	9.8
forger	11.0
forgery	10.74
forget	4.78
forgetful	7.84
forgetfulness	7.47
forgettable	7.0
forgivable	8.76
forgive	5.44
forgiveness	6.68
forgiver	8.21
forgiving	7.28
forint	16.0
fork	3.63
forkful	6.84
forklift	9.11
forlorn	11.29
form	7.58
formable	10.12
formal	10.5
formaldehyde	11.39
formalin	17.14
formalism	14.38
formality	12.59
formalize	11.47
format	11.47
formation	9.67
formative	12.11
former	8.45
formfitting	11.39
formic	15.71
formidable	11.29
formless	11.37
formula	10.47
formulaic	13.5
formulary	13.5
formulate	10.75
formulation	12.0
fornicate	13.44
fornication	12.35
fornicator	14.94
forsake	10.86
forsooth	12.0
forswear	13.8
forsworn	11.53
fort	6.48
forte	12.72
forth	7.17
forthcoming	12.72
forthright	12.35
forthrightness	10.75
fortification	12.67
fortify	10.83
fortitude	12.0
fortnight	10.53
fortress	10.05
fortuitous	14.19
fortunate	10.17
fortune	9.05
fortuneteller	8.0
fortunetelling	10.11
forty	6.53
fortyish	10.05
forum	12.52
forward	4.24
forwarder	12.0
forwarding	11.78
forwards	6.08
fossil	7.5
fossilization	10.32
fossilized	9.16
foster	9.01
foul	7.75
foulard	14.4
foulmouthed	9.1
foulness	12.0
found	5.15
foundation	10.94
founder	9.5
founding	10.42
foundling	12.25
foundry	11.6
fount	12.67
fountain	7.17
four	4.93
foursome	12.24
foursquare	10.5
fourth	4.68
fovea	16.6
fowl	7.89
fowling	13.36
fox	5.02
foxglove	13.73
foxhole	11.06
foxhound	9.33
foxhunt	9.94
foxhunting	10.39
foxtrot	12.39
foxy	10.11
foyer	11.68
fracas	14.0
fractal	12.0
fraction	10.06
fractional	10.8
fractious	13.38
fracture	9.8
fragile	8.28
fragility	9.88
fragment	11.53
fragmentary	14.21
fragmentation	13.61
fragrance	9.63
fragrant	9.58
frail	9.64
frailty	11.16
fraise	13.17
frame	7.67
framer	10.74
framework	8.83
franc	12.81
franchise	12.58
franchisee	15.95
francium	15.67
frangible	13.46
frangipani	15.5
frank	10.58
frankincense	10.14
frankness	13.26
frantic	10.67
frap	13.17
frappe	15.12
frat	14.8
fraternal	10.32
fraternity	12.95
